"","Compound.Name","File_num","LRI_avg","RI2"
"66","d-anthraquinone","GCxGC_20181210_1946",2011.85185185185,0.95730283847957
"67","d-anthraquinone","GCxGC_20181210_2137",2013.23529411765,0.959548094718913
"68","d-anthraquinone","GCxGC_20181218_2025",2013.33333333333,0.917911374008744
"69","d-anthraquinone","GCxGC_20181219_0008",2013.33333333333,0.926537024312001
"70","d-anthraquinone","GCxGC_20181219_0200",2014.70588235294,0.946424770644664
"71","d-anthraquinone","GCxGC_20181219_0351",2013.33333333333,0.936534160223678
"72","d-anthraquinone","GCxGC_20181219_0543",2013.4328358209,0.947001039599906
"73","d-C10 acid, TMS","GCxGC_20181127_1640",1465.93406593407,0.211927036984439
"74","d-C10 acid, TMS","GCxGC_20181127_1834",1465.93406593407,0.212008604754356
"75","d-C10 acid, TMS","GCxGC_20181128_0011",1465.93406593407,0.221508587876219
"76","d-C10 acid, TMS","GCxGC_20181204_1626",1467.02702702703,0.218389736589332
"77","d-C10 acid, TMS","GCxGC_20181204_1819",1466.66666666667,0.218419771055783
"78","d-C10 acid, TMS","GCxGC_20181204_2010",1466.28285475188,0.208323334917151
"79","d-C10 acid, TMS","GCxGC_20181204_2201",1467.36178443789,0.208289198270497
"80","d-C10 acid, TMS","GCxGC_20181204_2352",1466.28710600041,0.208340888553785
"81","d-C10 acid, TMS","GCxGC_20181210_1223",1464.94611630976,0.213456568652941
"82","d-C10 acid, TMS","GCxGC_20181210_1606",1465.08484279412,0.221000005377458
"83","d-C10 acid, TMS","GCxGC_20181210_1756",1465.99021925627,0.228602816666704
"84","d-C10 acid, TMS","GCxGC_20181210_1946",1465.64131618887,0.208688366657873
"85","d-C10 acid, TMS","GCxGC_20181210_2137",1466.26832286952,0.209780237842759
"86","d-C10 acid, TMS","GCxGC_20181218_2025",1466.66666666667,0.208955687004372
"87","d-C10 acid, TMS","GCxGC_20181219_0008",1465.5737704918,0.218256403849399
"88","d-C10 acid, TMS","GCxGC_20181219_0200",1465.5737704918,0.218224713699419
"89","d-C10 acid, TMS","GCxGC_20181219_0351",1465.5737704918,0.218267080111839
"90","d-C10 acid, TMS","GCxGC_20181219_0543",1466.29834254144,0.213451901469398
"91","d-C15 alcohol, TMS","GCxGC_20181127_1640",1868.91891891892,0.0314384923968348
"92","d-C15 alcohol, TMS","GCxGC_20181127_1834",1868.91891891892,0.0314993810138152
"93","d-C15 alcohol, TMS","GCxGC_20181127_2026",1868.91891891892,0.0288486225099887
