BlobID,Compound Name,Description,Group Name,Constellation Name,Inclusion,LRI I,Library RI,Library ID,Library Name,Library NIST ID,Library Match Factor,Library Reverse Match Factor,Library Probability,Review Status,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Quantifier(1),Quantifier(2),Quantifier Response(1),Quantifier Response(2),Volume Ratio
1,20200803_1535_blob_1_,,,,false,1660.377358490566,1661.0,99,caice_ssa_final_0803_1535,0,957,957,72.93000030517578,,0,40.29661296630523,0.30534219063174534,15058.699287414987,724488.6101130911,,,0.0,0.0,0.0
2,20200803_1535_blob_4_,,,,false,1812.413793103448,1811.0,100,caice_ssa_final_0803_1535,0,958,958,97.0,,0,44.95817040994987,0.30534219063174534,9549.901897811069,281438.66560177517,,,0.0,0.0,0.0
3,20200803_1535_blob_3_fb,,,,false,1492.7374301675977,1493.0,104,caice_ssa_final_0803_1535,0,946,947,55.2400016784668,,0,34.70274403393166,0.25445182552645446,7492.2947104053455,97484.38282743227,,,0.0,0.0,0.0
4,20200803_1535_blob_6_,,,,false,1987.5862068965516,1988.0,103,caice_ssa_final_0803_1535,0,957,957,92.44000244140625,,0,49.89165203780713,0.8651362067899451,4068.9496517833904,86454.5635493874,,,0.0,0.0,0.0
5,"d-C15 alcohol, TMS",,,,true,1870.3448275862067,1869.0,4,caice_ssi,0,804,804,91.72000122070312,,21,46.58971551522551,0.2239176064632799,1366.511862628162,18081.8495621569,,,0.0,0.0,3.45818499287981
10,dC24,,,,true,2400.0,2400.0,16,caice_ssi,0,865,865,52.08000183105469,,10,60.10823210179498,0.2340956794843381,910.1438960405067,16760.139906609817,,,0.0,0.0,1.0
7,dC20,,,,true,2000.0,2000.0,14,caice_ssi,0,874,876,98.23999786376953,,7,50.24126884608048,0.20356146042116355,1232.564173886436,16221.050932054932,,,0.0,0.0,1.0
9,20200803_1535_blob_10_,,,,false,1960.0,1960.0,107,caice_ssa_final_0803_1535,0,959,959,98.4800033569336,,0,49.11472579719969,0.29516411761068717,946.2159012003394,15368.758584764955,,,0.0,0.0,0.0
121,20200803_1535_blob_453_,,,,false,1659.1194968553457,1659.0,113,caice_ssa_final_0803_1535,0,927,927,62.34000015258789,,0,40.25776665427486,1.2926152736743886,165.76912081055343,15145.011755995536,,,0.0,0.0,0.0
8,20200803_1535_blob_106_fb,,,,false,2078.1954887218044,2078.0,134,caice_ssa_final_0803_1535,0,923,923,98.41999816894531,,0,52.261277071659826,0.3562325557370362,1116.8977817378473,13905.931904444875,,,0.0,0.0,0.0
