"","Compound.Name","anthrovol","bbvol","cluster_vol.z1","cluster_vol.z3","cluster_vol.z4","cluster_vol.z5","cluster_vol.z6","cluster_vol.z7","cluster_vol.z8","cluster_vol.z9","cluster_vol.z10","cluster_vol.z11","cluster_vol.z12","cluster_vol.z13","AMS_PMF_1","AMS_PMF_2","AMS_PMF_3","AMS_PMF_4","AMS_PMF_5","AMS_PMF_6","cluster","max_corr"
"11","1128_1901_blob_1052",-0.13978650028445,-0.21289153099591,0.320611277945672,0.0242945383954002,0.0735545309803312,-0.0923367837247803,-0.0874090035392713,0.0964902914154222,-0.0652793124203359,0.223464646186275,-0.215064770533212,-0.137388339611578,-0.0292507927408301,-0.0169293130986858,-0.113390532601797,-0.0684453456802115,-0.170536850178479,-0.25028705132994,-0.308978964740395,-0.179059558914466,NA,"cluster_vol.z1"
"12","1128_1901_blob_1056",-0.0245329119392094,-0.0824867441729399,0.600221502629934,0.123596791098649,-0.0211624232463238,-0.118402085725791,0.119738343297504,0.0165478057123659,0.00571115056107372,-0.000305878941420407,-0.0732986241728213,-0.00435712283466457,0.0537008259633884,0.143053329211935,0.0451135979437613,0.12983937385595,-0.152063265242004,-0.096047266205826,-0.134356267091146,-0.0852705735562387,NA,"cluster_vol.z1"
"13","1128_1901_blob_1062",-0.00503198324520121,-0.087871319486568,0.582490473157144,0.167102098095842,-0.0521702142025315,-0.124249409564844,0.12998890747422,-0.00629085855320459,-0.0147799356154846,-0.017157617559728,-0.074615571716559,0.0027144178945546,0.0419064502115861,0.166413529467632,0.0190729871340509,0.13938215485878,-0.103092511817261,-0.110153626435691,-0.0905837813305923,-0.0774445632737658,NA,"cluster_vol.z1"
"14","1128_1901_blob_1066",0.626735277435536,0.601256416001573,0.594035768562407,0.598043660838128,-0.347141650062505,0.411839063589865,0.403623713019246,-0.0506789175333697,0.652983049103201,-0.0259617891312472,0.637546728308865,0.759118240586163,0.712935265964606,0.74087253397527,0.733363449418945,0.524687454453518,0.436155304793912,0.25854192995189,0.61000717878187,0.00985838325354126,NA,"cluster_vol.z11"
"15","1128_1901_blob_1073",0.375221806111338,0.255754317296923,0.533482833332587,0.340742530877808,-0.12911469936231,0.229453219292075,0.220525080658667,-0.113828600990346,0.347679780450134,0.0775386565128198,0.281401882540166,0.509682267081401,0.484802269039937,0.508755142472604,0.641250711052827,0.362453800804326,-0.0266877420317942,0.00623188853027793,0.236760717182978,0.0634321862560619,NA,"cluster_vol.z1"
"16","1128_1901_blob_1075",0.240921927257259,0.0249055065002757,0.0360271244973386,0.37427101268198,-0.0441541225536351,-0.118313193434708,0.0650311079344014,0.199792064194269,0.041985849906733,-0.0493763412866858,0.0443364826746313,0.207960315337071,0.125698598586618,0.257831794946112,0.10193803870088,0.211184479502143,0.271467642592844,-0.1307150592109,0.219923633851724,-0.0762230913504068,NA,"cluster_vol.z3"
"17","1128_1901_blob_1076",0.254164562394523,0.340011702493444,0.631657002214938,0.274792810921038,-0.275585568804609,0.0620108464807134,0.403893894616927,-0.103990861241316,0.234153887985582,-0.117641770429076,0.366038764056851,0.305803041725484,0.2690113208026,0.440840716097609,0.275019424974052,0.470245317228803,0.0184749398507467,0.240035104456963,0.202439910178476,-0.0209862773096264,NA,"cluster_vol.z1"
"18","1128_1901_blob_1079",0.471198775486289,0.627489360363174,0.392645788734949,0.668317652872829,-0.181885830533647,0.525036249913603,0.524950680057108,-0.0971479216085086,0.768088066486541,0.0614450349318182,0.662412782504253,0.669396031650824,0.703743249796959,0.639294625101621,0.802950487089707,0.445322937578187,0.543677253624571,0.476468306154429,0.666327032075049,0.189618190271036,NA,"cluster_vol.z8"
"19","1128_1901_blob_1081",-0.0245329119392094,-0.0824867441729399,0.600221502629934,0.123596791098649,-0.0211624232463238,-0.118402085725791,0.119738343297504,0.0165478057123659,0.00571115056107372,-0.000305878941420407,-0.0732986241728213,-0.00435712283466457,0.0537008259633884,0.143053329211935,0.0451135979437613,0.12983937385595,-0.152063265242004,-0.096047266205826,-0.134356267091146,-0.0852705735562387,NA,"cluster_vol.z1"
"20","1128_1901_blob_1082",0.227050178604362,-0.0721838960465912,0.263921330226316,0.233187907160979,-0.190720036873815,0.153314814163811,-0.0055044817556084,0.0583152154116757,0.139919612483072,-0.0471992062896989,-0.0463534969053739,0.221716523351361,0.323618538422202,0.370274293145923,0.120751027249755,0.176660475105347,0.349705619413735,-0.209852467613268,-0.0415694764503082,-0.171591195982734,NA,"cluster_vol.z13"
"21","1128_1901_blob_1085",0.354461389974317,0.204676229021086,0.462126412767259,0.562991163125858,-0.27048134892944,0.356059775193424,0.42187888287473,-0.0591886228613786,0.355174473316448,-0.134907197854116,0.252063806826004,0.506331830432436,0.488097542702336,0.571370864324679,0.556075224425662,0.40913836314912,0.345182452169418,0.0774100777082116,0.351818769921906,-0.0813696096028266,NA,"cluster_vol.z13"
"22","1128_1901_blob_1087",-0.199813193830739,-0.257139815037727,-0.164969145676145,-0.202073628663041,0.435355190543537,-0.224137523924107,-0.216137575196903,0.180650371441724,-0.193091797551718,0.0389328147990099,-0.273631847976862,-0.256691361865323,-0.254015607650768,-0.310657402221411,-0.197392331260942,-0.123537824038609,-0.293641834387239,-0.109529487711929,-0.310607922975389,-0.0251976222327072,NA,"cluster_vol.z4"
"23","1128_1901_blob_1091",0.0397863284415522,0.508675599044462,0.0670536149927308,0.245736207380462,-0.131912880916702,-0.088731308564433,0.326258679581253,-0.114417341720974,0.366800279563016,0.193392146687988,0.491588310108291,0.183515264155219,0.0961707673196932,0.182412868939154,0.20397025927445,0.185195232132152,0.0426148804193934,0.3135813745384,0.323631904121489,0.154114888563579,NA,"cluster_vol.z10"
"24","1128_1901_blob_1093",0.645899362368402,0.762457551074771,0.415650266953474,0.661785050585281,-0.26267100404912,0.300272065975448,0.474356368123829,-0.0988618962856325,0.677140785575838,0.0368775481791594,0.791326112686485,0.750335996248711,0.598392954870049,0.746452289397191,0.678511604921759,0.512159825795732,0.554186766270458,0.490338396377037,0.770452883637388,0.198631712045472,NA,"cluster_vol.z10"
"25","1128_1901_blob_1095",-0.0245329119392094,-0.0824867441729399,0.600221502629934,0.123596791098649,-0.0211624232463238,-0.118402085725791,0.119738343297504,0.0165478057123659,0.00571115056107372,-0.000305878941420407,-0.0732986241728213,-0.00435712283466457,0.0537008259633884,0.143053329211935,0.0451135979437613,0.12983937385595,-0.152063265242004,-0.096047266205826,-0.134356267091146,-0.0852705735562387,NA,"cluster_vol.z1"
"26","1128_1901_blob_1098",-0.255083415642426,0.0745140559972468,-0.072597482624174,0.0899173461888592,0.137172327076524,-0.27499023015749,0.173832863829103,0.140321326231109,0.0601531714430447,0.328869928489696,0.0565636875087242,-0.199135274068057,-0.1713069057296,-0.186973549044742,-0.178773889230954,-0.219988605822235,-0.0100956808803301,0.138351915322662,0.0237429589076316,0.288766787065502,NA,"cluster_vol.z9"
"27","1128_1901_blob_1101",-0.0836822105836658,-0.0524167932818353,-0.038765578331661,-0.0722981150765102,0.849420198102421,-0.259185643710918,-0.170073117137953,0.590809687685663,0.0384502253709631,0.372094145288966,-0.0910383146604259,-0.139800759321338,-0.110820418050356,-0.156833163672153,-0.214974877752585,0.17253542402473,-0.204238977298418,-0.044468083075195,-0.307915695462083,0.33197707028371,NA,"cluster_vol.z4"
"28","1128_1901_blob_1103",0.641049230737798,0.523339032257414,0.613491758126572,0.631481312817344,-0.212246548281472,0.321969077471001,0.33627834979881,-0.021621697170004,0.70031418942146,0.0850437587665639,0.558326424827353,0.825354243347371,0.671275899879271,0.723680747309403,0.775320320000036,0.533031609249144,0.304029815723138,0.152492302156015,0.533196980609871,0.0327406519791261,NA,"cluster_vol.z11"
"29","1128_1901_blob_1105",-0.0245329119392094,-0.0824867441729399,0.600221502629934,0.123596791098649,-0.0211624232463238,-0.118402085725791,0.119738343297504,0.0165478057123659,0.00571115056107372,-0.000305878941420407,-0.0732986241728213,-0.00435712283466457,0.0537008259633884,0.143053329211935,0.0451135979437613,0.12983937385595,-0.152063265242004,-0.096047266205826,-0.134356267091146,-0.0852705735562387,NA,"cluster_vol.z1"
"30","1128_1901_blob_1106",-0.188380661904275,-0.17206242043958,-0.134593498045142,-0.121010963072621,0.771808150654883,-0.211334955321556,-0.243879192121022,0.612366281800288,0.0299782949818731,0.505457781663399,-0.200556778840351,-0.223762239075921,-0.16189535981586,-0.274917281950948,-0.230796768199109,-0.111595910607264,-0.105801372534545,-0.0577268797178054,-0.305272049595997,0.114927727626112,NA,"cluster_vol.z4"
"31","1128_1901_blob_1109",-0.28083251054698,0.216573220268759,-0.130711319570334,0.266777254522947,0.231593846336153,-0.236092232505715,0.470417711631375,0.000240102859424899,0.104172706841826,0.385624054598622,0.196702408652271,-0.195894624229013,-0.168494245873971,-0.232024955739546,-0.111786492370175,-0.0264537538467126,-0.034259496475374,0.202897679671778,0.0141952372854354,0.0417387542418225,NA,"cluster_vol.z6"
"32","1128_1901_blob_1110",0.0590913763801839,-0.0125725410250855,0.493925918937158,0.237618769735889,-0.109926462805256,-0.0705476656490359,0.264953839826209,-0.0433163160970908,0.0225784213732207,-0.0466709607459476,0.00529425450943879,0.0565797923526902,0.038222338788458,0.218463733668049,0.00644708904316256,0.164955492897242,-0.00900454772514588,-0.0837491398497536,-0.0823147480085463,-0.109137711274499,NA,"cluster_vol.z1"
"33","1128_1901_blob_1112",0.244823801668853,0.129690505393371,0.0204898668514093,0.242626130106179,-0.100885839055969,-0.031769302571695,0.0905615211750198,-0.0677362628353995,-0.0186777267848141,-0.0764218548987826,0.135832076424079,0.171015817000817,0.0665567735988366,0.170874274650837,0.200158696118295,0.0601103846734713,0.180649796138843,0.0172865325956439,0.282176447655935,0.0490121917643983,NA,"cluster_vol.z3"
"34","1128_1901_blob_1113",-0.00740332921584175,-0.0920099124898378,0.311696429550712,0.187780453471241,-0.1258702584545,0.0509284327673779,0.139233415239063,-0.0602344965532594,0.0184188422268791,-0.0553080885205812,-0.0758487698716694,0.022227655595675,0.0735143694500978,0.217975173205754,-0.00751477218277617,0.174206053851141,0.115506853813904,-0.13673065912549,-0.111084671325843,-0.0875537722364816,NA,"cluster_vol.z1"
"35","1128_1901_blob_1115",0.338903376912976,0.0612114719317577,0.572411914905395,0.317298614087435,-0.0824917082421904,0.323644119865132,0.114847008350311,-0.0273376404697243,0.370810302253568,-0.0408998396947506,0.0896737805515521,0.429687232326313,0.417791752860172,0.488465202374792,0.391087907166272,0.293479117799621,0.195073903072073,-0.146269157840302,0.0744181112670568,-0.119599448262346,NA,"cluster_vol.z1"
"36","1128_1901_blob_1117",0.662772432649142,0.532044518930061,0.480064038634564,0.614765577179037,-0.532525556890937,0.517237344354339,0.454603420927222,-0.210686196356465,0.548708178042462,-0.25126230038273,0.582633269581984,0.758671891543056,0.710782124496423,0.751151422437457,0.68467574042012,0.525869752129116,0.611289242208643,0.25845268957376,0.616700255160098,-0.0616200374845766,NA,"cluster_vol.z11"
"37","1128_1901_blob_1123",-0.0245329119392094,-0.0824867441729399,0.600221502629934,0.123596791098649,-0.0211624232463238,-0.118402085725791,0.119738343297504,0.0165478057123659,0.00571115056107372,-0.000305878941420407,-0.0732986241728213,-0.00435712283466457,0.0537008259633884,0.143053329211935,0.0451135979437613,0.12983937385595,-0.152063265242004,-0.096047266205826,-0.134356267091146,-0.0852705735562387,NA,"cluster_vol.z1"
"38","1128_1901_blob_1125",-0.117877022856037,-0.196295580506269,-0.113962910330191,-0.168993617027964,-0.0880220950957855,0.0603878131626778,-0.174515520617547,-0.125052299117348,-0.0942336594587876,-0.110728930059999,-0.192118406782973,-0.137306905330502,-0.0643925153449818,-0.121465779201664,-0.030242689681576,-0.118068163018124,0.0217220385808024,-0.147466913902126,-0.123548307269121,-0.134240925010276,NA,"cluster_vol.z5"
"39","1128_1901_blob_1126",0.0727722710998184,-0.150538278218826,0.187533695240346,0.0716690676119083,-0.168087940865718,-0.0769837582853871,0.0290083315572417,-0.154676946668886,-0.201559077437675,-0.18511649632868,-0.125450095686642,0.00178865883545612,0.0863578414769181,0.0489412922805399,0.0120350640237228,0.121679860530186,-0.0715553538843498,-0.152386123593844,-0.0676818439116119,-0.11475408320974,NA,"cluster_vol.z1"
"40","1128_1901_blob_1127",-0.0245329119392094,-0.0824867441729399,0.600221502629934,0.123596791098649,-0.0211624232463238,-0.118402085725791,0.119738343297504,0.0165478057123659,0.00571115056107372,-0.000305878941420407,-0.0732986241728213,-0.00435712283466457,0.0537008259633884,0.143053329211935,0.0451135979437613,0.12983937385595,-0.152063265242004,-0.096047266205826,-0.134356267091146,-0.0852705735562387,NA,"cluster_vol.z1"
"41","1128_1901_blob_1129",-0.0653209276742835,-0.14232466330011,0.430723681259139,0.0217697744350826,0.108601904579121,-0.0838376098559848,0.10139061508934,0.227187933193966,-0.0365560245187528,0.0499239369729346,-0.137760463547859,-0.0629551459315298,-0.0265097542824315,0.0336720805935056,-0.0319938562340616,0.0310475773506607,-0.181984419199178,-0.110710220663637,-0.189263729209593,-0.0719858951403227,NA,"cluster_vol.z1"
"42","1128_1901_blob_1135",0.716310505409015,0.109139423302758,0.647134107158877,0.12290949698455,-0.158435146783679,0.315017157897475,-0.12145691841204,0.0994026140673329,0.334780615638466,-0.163100892507772,0.152852197958255,0.680819548632386,0.646756398736247,0.445707452062994,0.534453496303124,0.437036425553655,0.0847465426636986,-0.074140930939623,0.103169768754791,-0.127795746906579,NA,"cluster_vol.z11"
"43","1128_1901_blob_1136",0.155979016540016,-0.16052395276394,0.298854869844064,-0.0747466752055593,-0.261260228004786,-0.0222273422036465,-0.0875324109492878,-0.210675138039171,-0.133561628410272,-0.0883570570149945,-0.133938983999327,0.0702593325585768,0.174554679171267,0.0366237490485791,0.0324359057478065,0.039214775812589,-0.0312026105111815,-0.207535517761008,-0.131976067493375,-0.195609529503358,NA,"cluster_vol.z1"
"44","1128_1901_blob_1140",-0.214242129713364,-0.150731849529005,-0.11539115789049,0.012289836405547,0.588823353964458,-0.0544066140319884,-0.0110781562109432,0.128692842788037,-0.0337647245484465,0.413605395506253,-0.168934611970944,-0.21648661052198,-0.180902081994386,-0.233747092642955,-0.131598439468397,-0.126749797754567,-0.105929382409598,-0.0555856902794879,-0.197644774477698,-0.044088578746749,NA,"cluster_vol.z4"
"45","1128_1901_blob_1144",-0.136618950805659,-0.152229277466676,0.153360387088859,0.00321348065151993,-0.112529013955896,0.104397320843359,-0.00992437551355483,0.00881025098217258,0.0311099980306494,-0.175124590999786,-0.151338167083904,-0.137144135643786,-0.0234544835253218,0.0407811913528236,-0.0137009448892392,-0.110767187181129,0.00135380850257995,-0.209792488313961,-0.231840478193221,-0.172245431237559,NA,"cluster_vol.z1"
"46","1128_1901_blob_1146",-0.0516405044102068,0.164553463085369,0.314534579825783,0.305960149893549,-0.0682353922308179,-0.0706936910726395,0.363639616718707,0.0101277208173141,0.0660698344665999,-0.0130311787698134,0.175735515081079,0.011658403507651,0.0640791446562086,0.0995163349446914,0.105942177527338,0.163349475068483,-0.126181713205046,0.135729806297982,0.0350763415540257,-0.0431175389340279,NA,"cluster_vol.z6"
"47","1128_1901_blob_1147",0.504330616607489,0.307587614935114,0.519859883989157,0.0954279054597877,0.167052235507604,-0.152377248586592,0.0257681673066766,0.207372883779751,0.181486627083932,-0.0897848811971159,0.310397254238836,0.402270821350601,0.359785170148697,0.369398411695859,0.191025767857406,0.6787609991151,-0.219130655532678,0.0547054558573975,-0.0187869961619585,0.286217945308155,NA,"cluster_vol.z1"
"48","1128_1901_blob_1153",0.92144783770696,0.325791721481551,0.662868796478062,0.303524886643493,-0.025559199226237,0.1571990410217,0.0317786656501566,0.209976306122875,0.445805601032659,-0.141813831449072,0.367762432347946,0.84689224372257,0.865313889595921,0.607999110082644,0.598989376509878,0.74649334740545,0.201633301987565,-0.00810568863487713,0.155791980858493,-0.00668710332962017,NA,"cluster_vol.z12"
"49","1128_1901_blob_1155",-0.0245329119392094,-0.0824867441729399,0.600221502629934,0.123596791098649,-0.0211624232463238,-0.118402085725791,0.119738343297504,0.0165478057123659,0.00571115056107372,-0.000305878941420407,-0.0732986241728213,-0.00435712283466457,0.0537008259633884,0.143053329211935,0.0451135979437613,0.12983937385595,-0.152063265242004,-0.096047266205826,-0.134356267091146,-0.0852705735562387,NA,"cluster_vol.z1"
"50","1128_1901_blob_1156",0.597264988809823,0.450363253435987,0.612921710866685,0.525793546718806,-0.335858421921081,0.52370523265007,0.338838816545335,-0.067774928505956,0.627516080173346,-0.216443011880418,0.491691097945341,0.722103058119383,0.764341229877784,0.706011649169011,0.748847862993321,0.532663811213592,0.465218629711792,0.235922623973183,0.464081405263285,0.0568252909916844,NA,"cluster_vol.z12"
"51","1128_1901_blob_1158",0.126886454878583,0.2545576062706,0.0728669800658544,0.39541819951114,-0.0855532421370354,0.499103941940437,0.273198425825113,0.0436701461849647,0.502945067984823,-0.0592490304929335,0.266658693482701,0.191244346206077,0.217233063914282,0.311420672260033,0.228546110429642,0.0641118626286875,0.577445251356782,0.138681194752458,0.315484082220267,0.124424681037741,NA,"cluster_vol.z8"
"52","1128_1901_blob_1159",-0.0245329119392094,-0.0824867441729399,0.600221502629934,0.123596791098649,-0.0211624232463238,-0.118402085725791,0.119738343297504,0.0165478057123659,0.00571115056107372,-0.000305878941420407,-0.0732986241728213,-0.00435712283466457,0.0537008259633884,0.143053329211935,0.0451135979437613,0.12983937385595,-0.152063265242004,-0.096047266205826,-0.134356267091146,-0.0852705735562387,NA,"cluster_vol.z1"
"53","1128_1901_blob_1160",0.0256343481401666,-0.0439813181334382,0.568010382088595,0.200709340709947,-0.077030816965776,-0.0954812448947007,0.215857797757244,-0.0194216970078796,0.016421179271417,-0.0288921668527961,-0.0289360125350839,0.0329494706424575,0.0471413319735191,0.197453120252647,0.0237921828993994,0.158679933850108,-0.0723542708005151,-0.0937986485376668,-0.109745179616099,-0.104707303032501,NA,"cluster_vol.z1"
"54","1128_1901_blob_1161",0.188593033302234,0.469763627262257,0.217374784459755,0.430679889755005,-0.104230165742162,0.639992685930388,0.428406081375465,-0.042765047164948,0.703690739308367,0.114690246013059,0.486373589069364,0.392250096110506,0.484526606644162,0.415160332387061,0.639688674915989,0.191880844560063,0.594324455546555,0.463249197227086,0.531972825186056,0.119593855787937,NA,"cluster_vol.z8"
"55","1128_1901_blob_1165",0.0450081474416418,0.280512762459542,0.0577250101721582,0.30781602202044,0.191127174260627,0.00640588126232722,0.295219134209861,-0.0187700348121157,0.200140186084063,0.129243542437886,0.273115582792102,0.149962068675179,0.196070298374426,0.154570531171961,0.216167248900541,0.314364624414389,-0.0803624929976637,0.139418383514386,0.0641434241379691,0.296254940791524,NA,"cluster_vol.z3"
"56","1128_1901_blob_1169",-0.145728064855726,-0.184189385767269,-0.0662786825698494,-0.209116521475067,0.378986380676169,-0.26156449173856,-0.157383418158161,0.338598776913247,-0.160228420884188,0.20967644507718,-0.199685869748201,-0.187622414146401,-0.209056294316722,-0.228547483958789,-0.224939737229719,-0.11223235837552,-0.297498166367049,-0.0590863441764078,-0.244938333097049,0.207177421747027,NA,"cluster_vol.z4"
"57","1128_1901_blob_1174",0.693588636264062,0.428679870897042,0.749076597793616,0.629027198521095,-0.243176374215168,0.391814129266338,0.35100117686699,0.0518204997205773,0.682991905623442,-0.0516711177396223,0.475539354073452,0.818652372085264,0.791024525737555,0.789211413191649,0.743398253143709,0.581644029632125,0.425932084270701,0.0416953440478227,0.36725567292051,-0.10245375086102,NA,"cluster_vol.z11"
"58","1128_1901_blob_1176",0.175252814597045,0.326430367552102,0.151099456066231,0.448111029514625,0.00137842164120607,-0.117432338408356,0.403494997126616,0.0691710056700387,0.109687345850894,-0.0682818540587429,0.333728165231471,0.205852862406951,0.144421578095335,0.312726436955998,0.155443780573069,0.380444856574432,0.180570019548906,0.244134030642855,0.27529352847055,0.183401424123379,NA,"cluster_vol.z3"
"59","1128_1901_blob_1180",-0.0499461393781091,-0.116739889575392,0.538305790622915,0.0883685617220577,0.0314539676380178,-0.122284855445322,0.0977470676304594,-0.00986055644137266,-0.0106800510537978,0.0254717290555364,-0.109022093029581,-0.0368709842514637,0.0184614167495803,0.0873958001257163,0.023687878987312,0.0968517258143529,-0.18865728233978,-0.119820141256333,-0.175194208769973,-0.118202113529725,NA,"cluster_vol.z1"
"60","1128_1901_blob_1184",0.132994013937002,-0.0530654559152543,0.168885771470382,0.370947830341121,-0.267417599203788,-0.0649894657967247,0.269455767526675,-0.21972288257872,-0.0711430050403188,-0.166790429802155,-0.0228009174445056,0.0922703886479232,-0.00146212427946318,0.25741906077186,0.0310467385403878,0.0856294115342839,0.22643808547176,-0.145549613051356,0.183406886393649,-0.0921844913628413,NA,"cluster_vol.z3"
"61","1128_1901_blob_1189",-0.0734460931590453,-0.27315409034304,-0.0818076798873271,-0.185702123886112,0.300878579666334,-0.0235776709817668,-0.322444769218964,0.517056917609934,-0.116013130739468,-0.0125327890736009,-0.274372439409236,-0.116794703003475,-0.0425222641813903,-0.184036891997823,-0.16868201002524,-0.156057665956541,-0.170598356975448,-0.232052279086988,-0.296033484424103,-0.101660657486846,NA,"cluster_vol.z7"
"62","1128_1901_blob_1191",0.374452850608567,0.514810576285873,0.404161147066009,0.650959512942486,-0.23119288325555,0.421006839143984,0.506825273388495,-0.193348266608532,0.685980386394514,0.160905342677707,0.539466121804145,0.658337090798329,0.591626674028646,0.638531281007739,0.801385384732956,0.372388615580012,0.37254343601441,0.267064673097018,0.585325436898707,0.070709992477694,NA,"cluster_vol.z8"
"63","1128_1901_blob_1202",-0.109973626547706,0.27169480020094,-0.0620733915987752,0.195018082667697,-0.163496499646304,-0.20191937636452,0.346415478369482,-0.291757089529455,-0.0129432900036248,0.164704134167719,0.257934461510263,-0.0512347707551794,-0.170994510456598,0.0560113858818516,0.0578474223871733,-0.0207474851046136,-0.180048634299958,0.180841799901933,0.304690413303014,0.208314722816453,NA,"cluster_vol.z6"
"64","1128_1901_blob_1203",0.272724291364529,0.120739499002318,0.0893446613232324,0.18781399964748,0.134064734207825,-0.00323405043046342,0.0819815682780149,0.536828563113624,0.204525021738323,0.00987568290329729,0.136319862118946,0.230569167518746,0.307036026195794,0.143007538164373,0.146049937709599,0.225388290397878,0.142057294475708,-0.0926538372756794,-0.0339293927287947,-0.116495842431902,NA,"cluster_vol.z7"
"65","1128_1901_blob_1206",-0.0245329119392094,-0.0824867441729399,0.600221502629934,0.123596791098649,-0.0211624232463238,-0.118402085725791,0.119738343297504,0.0165478057123659,0.00571115056107372,-0.000305878941420407,-0.0732986241728213,-0.00435712283466457,0.0537008259633884,0.143053329211935,0.0451135979437613,0.12983937385595,-0.152063265242004,-0.096047266205826,-0.134356267091146,-0.0852705735562387,NA,"cluster_vol.z1"
"66","1128_1901_blob_1215",0.568853777213207,0.0628248112104903,0.5493404603773,0.223041049798847,-0.0283237331062194,0.314298792926187,-0.00159224208706949,0.0564568705003111,0.369159163810757,-0.0593993529207786,0.101785532850179,0.598072376227465,0.728859226173902,0.481605610078633,0.526858962681629,0.402272848995986,0.187666685018926,-0.18226850537586,-0.0125213346518049,-0.194301815882571,NA,"cluster_vol.z12"
