"","Compound.Name","Rownum","sum_rawvol","sum_ISrawnormvol","sum_ISnormnormvol","n_occur","cumsum_raw","cumsum_ISrawnorm","num_pct","cumsum_ISnormnorm","pct_occur","raw_cumsum","ISrawnorm_cumsum"
"15","Blob with BlobID = 584",15,364995.501080723,0.268144097761513,4270.98165138349,52,0.00886719952714846,0.00509008004119058,0.0113207547169811,0.00593406288950522,0.962962962962963,0.478777831122209,0.50167959694848
"16","1221_0832_blob_33",16,331477.353721179,0.476493244362261,4171.89774094122,34,0.00805290976319955,0.00904509468281353,0.0120754716981132,0.00579639660950328,0.62962962962963,0.486830740885409,0.510724691631293
"17","1221_0832_blob_224",17,306762.148383041,0.282224042121127,3805.97788082264,21,0.00745247864435337,0.00535735440734011,0.0128301886792453,0.00528799089866178,0.388888888888889,0.494283219529762,0.516082046038633
"18","1221_0832_blob_162",18,285256.10001273,0.276850021504772,4210.45797371938,38,0.0069300107745429,0.00525534136543983,0.0135849056603774,0.0058499718446639,0.703703703703704,0.501213230304305,0.521337387404073
"19","1221_0832_blob_43",19,271837.808459286,0.161691458114462,3965.23527819381,15,0.00660402684278061,0.00306932903110708,0.0143396226415094,0.00550926167169667,0.277777777777778,0.507817257147086,0.52440671643518
"20","1221_0832_blob_42",20,268677.94178218,0.314297677101957,5179.59090602655,40,0.00652726105190887,0.00596619633459953,0.0150943396226415,0.0071964762874396,0.740740740740741,0.514344518198995,0.53037291276978
"21","1221_2326_blob_600",21,267859.13150498,0.213930024589151,3147.64360364754,3,0.006507368877673,0.00406095438036131,0.0158490566037736,0.00437330726807101,0.0555555555555556,0.520851887076668,0.534433867150141
"22","1221_0832_blob_568",22,246076.033202595,0.195604122823992,5606.93962854486,16,0.00597817035770542,0.00371308057821401,0.0166037735849057,0.00779023069852491,0.296296296296296,0.526830057434373,0.538146947728355
"23","1128_1901_fb_add_blob_619",23,245893.129515164,1.40688617404708,5254.53010730172,53,0.00597372689611233,0.0267063988897236,0.0173584905660377,0.00730059612909522,0.981481481481482,0.532803784330485,0.564853346618079
"24","1221_0832_blob_684",24,225205.418942341,0.163411642831557,4471.87995652148,49,0.00547113972211715,0.0031019826601399,0.0181132075471698,0.00621318915938693,0.907407407407407,0.538274924052602,0.567955329278219
"25","1221_0832_blob_35",25,216016.907650162,0.175105412093417,4861.72606727617,26,0.00524791405839263,0.00332396114865774,0.0188679245283019,0.00675483778428747,0.481481481481481,0.543522838110995,0.571279290426876
"26","1202_1412_blob_656",26,210784.233962738,0.199308329752588,3033.93085400205,45,0.00512079150069132,0.00378339616566526,0.019622641509434,0.00421531581251972,0.833333333333333,0.548643629611686,0.575062686592542
"27","1221_0832_blob_284",27,203848.874235793,0.320816575283584,3509.61697897018,53,0.00495230389383239,0.00608994216306211,0.020377358490566,0.00487622976898957,0.981481481481482,0.553595933505519,0.581152628755604
"28","1202_0046_blob_561",28,201219.673508524,0.143708804408377,2488.41417149664,21,0.00488843009983607,0.00272797097966717,0.0211320754716981,0.00345737991733443,0.388888888888889,0.558484363605355,0.583880599735271
"29","1221_0832_blob_511",29,178485.464658124,0.0988011721379005,2550.71366812105,22,0.00433612530327974,0.00187550603777468,0.0218867924528302,0.00354393826881646,0.407407407407407,0.562820488908635,0.585756105773046
"30","1221_0832_blob_579",30,170224.589907247,0.207379429691047,3066.98177280544,54,0.00413543563870054,0.00393660686487575,0.0226415094339623,0.00426123645717334,1,0.566955924547335,0.589692712637921
"31","1128_1901_fb_add_blob_642",31,161501.091277064,0.201495022330445,2819.18401120741,54,0.00392350699108816,0.00382490534054432,0.0233962264150943,0.00391694851092917,1,0.570879431538423,0.593517617978466
"32","1128_1901_fb_add_blob_591",32,156009.609801386,0.070555441657109,2956.45574551834,54,0.00379009695781297,0.0013393278031264,0.0241509433962264,0.00410767260455497,1,0.574669528496236,0.594856945781592
"33","1221_0832_blob_713",33,146532.431182788,0.106911095574746,2953.79674881049,53,0.00355985841099058,0.00202945370906814,0.0249056603773585,0.00410397821881995,0.981481481481482,0.578229386907227,0.59688639949066
"34","1221_0832_blob_100",34,143118.609058221,0.216738104950356,3008.13709070721,22,0.00347692302729652,0.00411425912926293,0.0256603773584906,0.00417947819343303,0.407407407407407,0.581706309934523,0.601000658619923
"35","Blob with BlobID = 7",35,142880.391508525,0.125615676117307,2033.97614240544,7,0.00347113577091181,0.00238451583011923,0.0264150943396226,0.00282598787116713,0.12962962962963,0.585177445705435,0.603385174450042
"36","1202_1412_blob_738",36,138293.35548847,0.0644946191487299,1409.16243649669,45,0.00335969833262117,0.00122427745541918,0.0271698113207547,0.00195787741607156,0.833333333333333,0.588537144038056,0.604609451905462
"37","1221_0832_blob_572",37,134603.816616283,0.390966838941984,1536.00096167041,43,0.00327006468714888,0.00742157862238651,0.0279245283018868,0.00213410570423317,0.796296296296296,0.591807208725205,0.612031030527848
"38","1221_0832_blob_565",38,133768.271950358,0.40031015468139,2728.84167567538,45,0.00324976596772722,0.00759893932269919,0.0286792452830189,0.00379142769525014,0.833333333333333,0.595056974692932,0.619629969850547
"39","1202_1412_blob_601",39,133143.221568147,0.0973041074671377,2676.21316120615,53,0.00323458099575586,0.0018470878138994,0.0294339622641509,0.00371830611802667,0.981481481481482,0.598291555688688,0.621477057664447
"40","1221_0832_blob_746",40,129603.948457605,0.0929934291430524,1771.85095390439,48,0.00314859790621277,0.00176525980468872,0.030188679245283,0.00246179352887002,0.888888888888889,0.601440153594901,0.623242317469135
"41","1221_0832_blob_642",41,129231.25970637,0.126520459966711,1792.08197930841,40,0.00313954380689117,0.00240169100664516,0.0309433962264151,0.0024899023307488,0.740740740740741,0.604579697401792,0.62564400847578
"42","1221_0832_blob_829",42,129165.355620238,0.135493552221608,1965.32329658593,44,0.00313794273323504,0.00257202389174575,0.0316981132075472,0.00273060223435352,0.814814814814815,0.607717640135027,0.628216032367526
"43","1221_0832_blob_643",43,128746.774250813,0.381311825301048,1539.53011841134,52,0.003127773718795,0.00723830107631552,0.0324528301886792,0.00213900908236892,0.962962962962963,0.610845413853822,0.635454333443842
"44","1129_1334_blob_627",44,125560.13944372,0.153415633523536,2126.0448997242,26,0.00305035762305963,0.00291223211968398,0.0332075471698113,0.00295390736150518,0.481481481481481,0.613895771476882,0.638366565563526
"45","1129_1334_blob_996",45,123793.050068199,0.0560914501381762,2363.22415318306,46,0.00300742795946472,0.00106476321206853,0.0339622641509434,0.0032834420495446,0.851851851851852,0.616903199436347,0.639431328775594
"46","1221_0832_blob_663",46,123515.472009873,0.297707824315712,1986.67788597072,53,0.00300068447901018,0.00565127730688831,0.0347169811320755,0.00276027210576303,0.981481481481482,0.619903883915357,0.645082606082482
"47","1202_1412_blob_573",47,115354.683419294,0.145711296899915,2271.21399974341,47,0.00280242630728675,0.00276598355256695,0.0354716981132076,0.00315560398290082,0.87037037037037,0.622706310222644,0.647848589635049
"48","1221_0832_blob_953",48,114209.958941309,0.213509397541771,1255.19856548759,46,0.00277461637450715,0.00405296977299338,0.0362264150943396,0.0017439614202059,0.851851851851852,0.625480926597151,0.651901559408043
"49","1221_0832_blob_688",49,110100.84443402,0.0813494986932477,1436.03269200276,37,0.00267478955990767,0.00154422738787127,0.0369811320754717,0.00199521070360241,0.685185185185185,0.628155716157058,0.653445786795914
"50","1202_1412_blob_642",50,108134.677464855,0.0717340001774683,1977.01256044588,45,0.00262702350589426,0.00136169994277793,0.0377358490566038,0.00274684319077497,0.833333333333333,0.630782739662953,0.654807486738692
"51","1221_0832_blob_8",51,108042.219745051,0.127812926208381,3353.516408444,13,0.00262477733834726,0.00242622541435937,0.0384905660377358,0.00465934506233437,0.240740740740741,0.6334075170013,0.657233712153051
"52","1221_0832_blob_564",52,105321.885849458,0.0569785731661081,2373.29402404092,36,0.00255868955545333,0.00108160313976507,0.0392452830188679,0.00329743303612268,0.666666666666667,0.635966206556753,0.658315315292816
"53","1221_0832_blob_641",53,104066.899765294,0.224992402508335,1362.61886808492,52,0.00252820092756852,0.0042709474009969,0.04,0.0018932102073122,0.962962962962963,0.638494407484322,0.662586262693813
"54","1128_1901_blob_742",54,103712.662341302,0.259462032410393,1690.58643619965,40,0.00251959508473149,0.00492527161195805,0.0407547169811321,0.00234888535035114,0.740740740740741,0.641014002569053,0.667511534305771
"55","1221_0832_blob_618",55,102463.493910175,0.0822695418438176,1542.02288078307,12,0.00248924779089084,0.00156169222605658,0.0415094339622641,0.00214247250363593,0.222222222222222,0.643503250359944,0.669073226531828
"56","1213_2145_blob_609",56,100177.845079825,0.0758067839058807,2080.31054627072,22,0.00243372024557123,0.00143901208703597,0.0422641509433962,0.00289036446861639,0.407407407407407,0.645936970605516,0.670512238618864
"57","1221_0832_blob_581",57,99675.1731594453,0.0773393631345175,2075.53096592003,19,0.00242150833555727,0.00146810447060268,0.0430188679245283,0.0028837237633403,0.351851851851852,0.648358478941073,0.671980343089466
"58","1221_0832_blob_759",58,99585.3843907379,0.0882517273487718,1966.73458675713,32,0.00241932700749962,0.00167524983666842,0.0437735849056604,0.00273256306802475,0.592592592592593,0.650777805948572,0.673655592926135
"59","1202_1412_blob_602",59,99179.0555558387,0.0595816247115023,1574.57825028905,16,0.00240945565609387,0.00113101590263403,0.0445283018867925,0.00218770463662274,0.296296296296296,0.653187261604666,0.674786608828769
"60","1221_0832_blob_608",60,95819.2528958085,0.0755448180310232,2114.10573124053,22,0.00232783262109722,0.00143403928591069,0.0452830188679245,0.00293731918988249,0.407407407407407,0.655515094225764,0.67622064811468
"61","1129_1334_blob_594",61,93448.1147948773,0.0818208397401509,1001.15817037057,7,0.00227022819971359,0.00155317468029898,0.0460377358490566,0.00139100001597911,0.12962962962963,0.657785322425477,0.677773822794979
"62","1128_1901_blob_1418",62,93420.577567643,0.0938325015647911,2027.20753842046,18,0.0022695592104039,0.00178118760553409,0.0467924528301887,0.002816583634624,0.333333333333333,0.660054881635881,0.679555010400513
"63","1202_0046_blob_938",63,92799.0781156779,0.041329229515286,1728.98414373835,47,0.00225446050472048,0.000784537448445515,0.0475471698113208,0.00240223477442879,0.87037037037037,0.662309342140602,0.680339547848958
"64","1221_0832_blob_898",64,92464.3537825464,0.0834932631172304,1289.18695676427,49,0.00224632871284995,0.00158492167351329,0.0483018867924528,0.00179118458054975,0.907407407407407,0.664555670853451,0.681924469522472
"65","1221_0832_blob_686",65,91834.8369490968,0.047902880216424,2023.28269667238,16,0.00223103523292659,0.000909322623696251,0.0490566037735849,0.00281113049535402,0.296296296296296,0.666786706086378,0.682833792146168
"66","1221_0832_blob_583",66,91343.2411781919,0.0726341582588741,1369.58097095325,15,0.00221909240685227,0.00137878731006414,0.049811320754717,0.00190288328943618,0.277777777777778,0.66900579849323,0.684212579456232
"67","1128_1901_fb_add_blob_586",67,91090.435806811,0.109229170244031,1578.58070340644,47,0.00221295075397454,0.0020734568615023,0.0505660377358491,0.00219326560842022,0.87037037037037,0.671218749247205,0.686286036317734
"68","1221_0832_blob_661",68,90657.5327588504,0.0457750888510594,1915.76226580017,41,0.00220243380872231,0.000868931548706814,0.0513207547169811,0.00266174259093732,0.759259259259259,0.673421183055927,0.687154967866441
"69","1202_1412_blob_782",69,88281.8441235961,0.0443376562619046,1850.18702359748,45,0.0021447188366725,0.000841645298538738,0.0520754716981132,0.00257063294847392,0.833333333333333,0.6755659018926,0.68799661316498
"70","1221_0832_blob_653",70,87108.6106480041,0.0669395637740234,1087.20706956827,18,0.00211621630639692,0.00127068893321383,0.0528301886792453,0.00151055557043729,0.333333333333333,0.677682118198997,0.689267302098194
"71","1221_0832_blob_823",71,86130.8558342394,0.0755597262233515,1693.71206495282,32,0.00209246273410189,0.0014343222826011,0.0535849056603774,0.00235322807038707,0.592592592592593,0.679774580933099,0.690701624380795
"72","1221_0832_blob_698",72,84829.0019463214,0.0480298798843495,1997.18480426856,34,0.00206083549994371,0.000911733411329997,0.0543396226415094,0.00277487032206162,0.62962962962963,0.681835416433042,0.691613357792125
"73","1221_0832_blob_571",73,83696.529025223,0.128272394588679,1790.68446960574,11,0.00203332320644766,0.00243494733235658,0.0550943396226415,0.00248796064353465,0.203703703703704,0.68386873963949,0.694048305124481
"74","1128_2052_blob_639",74,83652.7466868145,0.324421311571461,1673.99959116636,33,0.00203225955845944,0.0061583695362016,0.0558490566037736,0.00232583973938858,0.611111111111111,0.685900999197949,0.700206674660683
"75","1221_0832_blob_730",75,83154.079344407,0.0369539075111792,1542.61246375065,32,0.00202014493564982,0.000701482332212102,0.0566037735849057,0.00214329166482505,0.592592592592593,0.687921144133599,0.700908156992895
"76","1202_1412_blob_1044",76,82479.9593469148,0.0450930460634498,1073.30144175516,51,0.00200376786660293,0.000855984583215382,0.0573584905660377,0.00149123521818658,0.944444444444444,0.689924912000202,0.70176414157611
"77","1221_0832_blob_704",77,82191.7043864,0.0613084548225544,1669.20072945245,49,0.00199676500152101,0.00116379567871775,0.0581132075471698,0.00231917224476258,0.907407407407407,0.691921677001723,0.702927937254828
"78","1202_1412_blob_888",78,81969.8265133277,0.0395430882614911,1655.59318435241,54,0.00199137470118754,0.00075063179091814,0.0588679245283019,0.00230026604591032,1,0.693913051702911,0.703678569045746
"79","1221_0832_blob_19",79,81862.1458966777,0.197227735357856,2881.51007680483,10,0.00198875870863362,0.00374390101327948,0.059622641509434,0.00400354377709959,0.185185185185185,0.695901810411544,0.707422470059026
"80","1221_0832_blob_797",80,81641.2817641693,0.0374294984945892,1603.01040096194,13,0.00198339303611014,0.00071051029960961,0.060377358490566,0.00222720800702991,0.240740740740741,0.697885203447654,0.708132980358635
"81","1221_0832_blob_1104",81,81154.347046844,0.0626755234275945,1153.51077124859,38,0.00197156344565646,0.00118974623545028,0.0611320754716981,0.00160267732784418,0.703703703703704,0.699856766893311,0.709322726594086
"82","1221_0832_blob_687",82,79919.1500817281,0.111551677095129,864.816660924754,15,0.00194155557456605,0.00211754414840136,0.0618867924528302,0.00120156836828298,0.277777777777778,0.701798322467877,0.711440270742487
"83","1202_1412_blob_1018",83,79887.4149524523,0.0540324222301344,1496.62446868113,50,0.00194078460143768,0.00102567744830766,0.0626415094339623,0.00207939636459205,0.925925925925926,0.703739107069315,0.712465948190795
"84","1221_0832_blob_575",84,78641.4634769694,0.0639926366968342,1293.34204820878,7,0.00191051546030707,0.00121474850855534,0.0633962264150943,0.00179695762664453,0.12962962962963,0.705649622529622,0.71368069669935
"85","1221_0832_blob_860",85,78239.9502344522,0.190266133604831,1264.9662468628,54,0.00190076109888713,0.00361175150697445,0.0641509433962264,0.00175753254747739,1,0.707550383628509,0.717292448206324
"86","1128_1901_fb_add_blob_46",86,75990.6536097152,0.0363261803377187,1271.08808931931,48,0.00184611669393356,0.000689566419896231,0.0649056603773585,0.00176603817946128,0.888888888888889,0.709396500322442,0.717982014626221
"87","1202_0046_blob_891",87,74838.5250786572,0.0559122823822341,1171.0683594161,51,0.00181812688711249,0.00106136213695199,0.0656603773584906,0.00162707168044934,0.944444444444444,0.711214627209555,0.719043376763173
"88","1202_1412_blob_1196",88,70422.392646155,0.0392333144049349,973.871648981141,53,0.00171084138002716,0.00074475146859256,0.0664150943396226,0.00135308837243266,0.981481481481482,0.712925468589582,0.719788128231765
"89","1221_0832_blob_831",89,69390.8057864851,0.0609181373972566,896.974014272586,32,0.00168578001218237,0.00115638642767392,0.0671698113207547,0.00124624750125567,0.592592592592593,0.714611248601764,0.720944514659439
"90","1128_1901_blob_756",90,69292.9699108018,0.100546398342135,978.017059705368,41,0.00168340318773377,0.00190863502007821,0.0679245283018868,0.00135884796822311,0.759259259259259,0.716294651789498,0.722853149679517
"91","1202_1412_blob_930",91,67328.7888913607,0.0305097749400233,1280.36608581454,45,0.00163568538037655,0.00057915575162706,0.0686792452830189,0.00177892894303397,0.833333333333333,0.717930337169875,0.723432305431144
"92","1202_1412_blob_895",92,66968.1205315958,0.0316507239564601,1320.43050132431,53,0.00162692330440659,0.000600813964002654,0.0694339622641509,0.00183459407594065,0.981481481481482,0.719557260474281,0.724033119395147
"93","1202_1412_blob_1064",93,65412.7779685755,0.0306985521555635,1282.08158976379,41,0.00158913781719227,0.000582739239554165,0.070188679245283,0.00178131244854932,0.759259259259259,0.721146398291473,0.724615858634701
"94","1221_0832_blob_630",94,64521.2157393902,0.0874576675778473,1296.59573777671,23,0.00156747820726928,0.00166017649429305,0.0709433962264151,0.00180147827320661,0.425925925925926,0.722713876498743,0.726276035128994
"95","1202_1412_blob_881",95,64391.2327187446,0.0308752174616817,1301.29000526927,43,0.00156432040018455,0.000586092811593043,0.0716981132075472,0.00180800044557698,0.796296296296296,0.724278196898927,0.726862127940587
"96","1221_0832_blob_654",96,63951.9024462972,0.0467459995560228,1293.86566667237,27,0.00155364731196135,0.000887361986827097,0.0724528301886792,0.0017976851373544,0.5,0.725831844210889,0.727749489927414
"97","1128_1901_fb_add_blob_607",97,63466.4048638926,0.035783045180831,1220.47104652549,54,0.00154185263525881,0.000679256286483555,0.0732075471698113,0.00169571132260811,1,0.727373696846147,0.728428746213898
"98","1221_0832_blob_884",98,63246.3569697987,0.041126427964238,1114.45347612815,46,0.00153650679242874,0.000780687741754487,0.0739622641509434,0.00154841147880603,0.851851851851852,0.728910203638576,0.729209433955652
"99","1129_1334_blob_635",99,62947.8565803346,0.058215158606644,727.615824527569,16,0.00152925502492894,0.00110507678293918,0.0747169811320755,0.00101094277957087,0.296296296296296,0.730439458663505,0.730314510738592
"100","1202_1412_blob_1431",100,61408.7422010987,0.0321300300393505,759.545452586659,50,0.00149186378515919,0.00060991245375689,0.0754716981132075,0.00105530551310773,0.925925925925926,0.731931322448664,0.730924423192348
"101","1221_0832_blob_912",101,61031.7780414824,0.046853452085615,1285.21152634659,36,0.00148270581908015,0.000889401718377479,0.0762264150943396,0.00178566115384439,0.666666666666667,0.733414028267745,0.731813824910726
"102","1202_1412_blob_997",102,60981.244242321,0.0287413582900498,1206.10589184464,49,0.00148147815112615,0.000545586553685792,0.0769811320754717,0.00167575250792531,0.907407407407407,0.734895506418871,0.732359411464412
"103","1221_0832_blob_672",103,60904.2668452808,0.0562146570482742,1255.39798791839,17,0.0014796080624905,0.00106710200318593,0.0777358490566038,0.00174423849590945,0.314814814814815,0.736375114481361,0.733426513467598
"104","1221_0832_blob_808",104,60754.0617730426,0.146368127272684,930.542491428051,37,0.00147595898094954,0.00277845192013049,0.0784905660377359,0.00129288723675557,0.685185185185185,0.737851073462311,0.736204965387728
"105","1202_1412_blob_844",105,58853.9852706895,0.0261828777159628,1094.27351825735,35,0.0014297985285239,0.000497019865048413,0.0792452830188679,0.00152037362969139,0.648148148148148,0.739280871990835,0.736701985252777
"106","1221_0832_blob_872",106,58349.9619675618,0.0556314416133939,755.996017166277,30,0.0014175537880218,0.00105603104070874,0.08,0.00105037395996,0.555555555555556,0.740698425778856,0.737758016293485
"107","1221_0832_blob_747",107,56560.3531663251,0.0403538086786173,1080.65092296385,27,0.00137407703757112,0.000766021396166398,0.0807547169811321,0.00150144652023782,0.5,0.742072502816428,0.738524037689652
"108","1128_1901_blob_958",108,56463.6494711811,0.0180686335439786,845.767691137814,44,0.0013717277183129,0.000342990174840957,0.0815094339622641,0.00117510190368008,0.814814814814815,0.743444230534741,0.738867027864493
"109","1221_0832_blob_706",109,56292.3743657255,0.230380664956583,1121.96600286075,38,0.00136756676145285,0.00437323079031438,0.0822641509433962,0.00155884931481872,0.703703703703704,0.744811797296193,0.743240258654807
"110","1221_0832_blob_850",110,55869.3053194706,0.0280936255751296,1174.15569693169,42,0.00135728872340637,0.00053329088358988,0.0830188679245283,0.00163136119898959,0.777777777777778,0.7461690860196,0.743773549538397
"111","1128_1901_fb_add_blob_633",111,55155.139302724,0.0553109338501579,1086.79017097519,53,0.00133993877649675,0.00104994696061034,0.0837735849056604,0.00150997633534058,0.981481481481482,0.747509024796096,0.744823496499007
"112","1202_0046_blob_743",112,55151.1429015394,0.0595809655065013,983.684384639711,49,0.00133984168793925,0.00113100338918978,0.0845283018867925,0.00136672209771387,0.907407407407407,0.748848866484036,0.745954499888197
"113","1221_0832_blob_967",113,55066.1593832853,0.0592003955501215,968.909548750736,52,0.00133777709862062,0.00112377917073628,0.0852830188679245,0.00134619407570308,0.962962962962963,0.750186643582656,0.747078279058933
"114","Blob with BlobID = 4",114,54757.3760759162,0.0490588170773577,1420.39598782005,5,0.00133027551794637,0.000931265344769859,0.0860377358490566,0.00197348520965779,0.0925925925925926,0.751516919100603,0.748009544403703
"115","1202_1412_blob_754",115,53583.329232945,0.0375544527368789,1024.94943645751,48,0.0013017532277263,0.000712882259686489,0.0867924528301887,0.00142405538373868,0.888888888888889,0.752818672328329,0.74872242666339
"116","1221_0832_blob_996",116,53045.3959937065,0.0290575346534847,694.296126587978,36,0.0012886846793456,0.000551588412426863,0.0875471698113208,0.000964648695640815,0.666666666666667,0.754107357007675,0.749274015075816
"117","1213_2145_blob_686",117,52839.92117816,0.0672531497210747,1045.61272220249,29,0.0012836928748388,0.00127664161904062,0.0883018867924528,0.00145276476418635,0.537037037037037,0.755391049882513,0.750550656694857
"118","1221_0832_blob_876",118,52409.0692446433,0.0721463851053456,991.992873760208,34,0.00127322575935426,0.00136952809304564,0.0890566037735849,0.0013782658365969,0.62962962962963,0.756664275641868,0.751920184787903
"119","1221_0832_blob_897",119,52350.9829810586,0.0545810746041092,916.353467860454,40,0.0012718146118539,0.00103609231300778,0.089811320754717,0.00127317313703249,0.740740740740741,0.757936090253722,0.752956277100911
"120","1213_2145_blob_1204",120,51635.34981412,0.0929509854229501,543.356322043364,32,0.00125442902200224,0.00176445411127846,0.0905660377358491,0.000754934310094994,0.592592592592593,0.759190519275724,0.754720731212189
"121","1221_0832_blob_664",121,49912.4615626111,0.0379575586053432,1045.91055275444,38,0.00121257318037166,0.000720534269007918,0.0913207547169811,0.00145317856723444,0.703703703703704,0.760403092456095,0.755441265481197
"122","1202_1412_blob_994",122,49544.7982725393,0.0267834827411715,918.069913744529,45,0.00120364116958736,0.000508420927674721,0.0920754716981132,0.00127555795126349,0.833333333333333,0.761606733625683,0.755949686408872
"123","1221_0832_blob_638",123,49474.7520431389,0.0650414262475069,948.295369468462,50,0.00120193946671601,0.00123465729194403,0.0928301886792453,0.0013175529233261,0.925925925925926,0.762808673092399,0.757184343700816
"124","1221_0832_blob_820",124,49178.8419197324,0.13114899489362,647.875744891616,35,0.00119475062713147,0.00248955276995858,0.0935849056603774,0.000900152641378485,0.648148148148148,0.76400342371953,0.759673896470774
"125","1221_0832_blob_1000",125,47819.6047818643,0.122717580835014,607.777733761917,52,0.00116172932448391,0.00232950236132757,0.0943396226415094,0.000844440831024385,0.962962962962963,0.765165153044014,0.762003398832102
"126","1221_0832_blob_919",126,47442.5966786611,0.0321998868931395,677.539796564231,46,0.0011525702908395,0.000611238520525392,0.0950943396226415,0.000941367603780819,0.851851851851852,0.766317723334854,0.762614637352627
"127","1221_0832_blob_805",127,46686.6083952233,0.0347054237823973,949.711583452632,41,0.00113420431391765,0.000658800198813091,0.0958490566037736,0.00131952059809809,0.759259259259259,0.767451927648771,0.76327343755144
"128","1221_0832_blob_801",128,46386.0732181564,0.0338002069563108,938.076433755836,29,0.00112690311329438,0.000641616803251236,0.0966037735849057,0.00130335482740057,0.537037037037037,0.768578830762066,0.763915054354691
"129","1221_0832_blob_855",129,46069.2822190983,0.0436665724777882,591.306458385959,32,0.00111920699378405,0.000828906363749521,0.0973584905660377,0.000821555791487952,0.592592592592593,0.76969803775585,0.764743960718441
"130","1202_0046_blob_1379",130,45992.555445355,0.0242280815619321,598.001278541058,51,0.00111734299378996,0.000459912694048598,0.0981132075471698,0.000830857513451898,0.944444444444444,0.77081538074964,0.76520387341249
"131","1221_0832_blob_717",131,45287.2653550459,0.0641103970377886,793.715365615892,33,0.00110020867860861,0.00121698390946903,0.0988679245283019,0.00110278087811631,0.611111111111111,0.771915589428248,0.766420857321959
"132","1202_1412_blob_1163",132,45234.3358554302,0.0166033705214519,814.941402644763,46,0.0010989228095155,0.000315175629869354,0.099622641509434,0.00113227214005687,0.851851851851852,0.773014512237764,0.766736032951828
"133","1128_1901_fb_add_blob_704",133,45024.9683212589,0.0593189277791377,868.224795149894,53,0.00109383643531498,0.001126029224115,0.100377358490566,0.00120630359884088,0.981481481481482,0.774108348673079,0.767862062175943
"134","1221_0832_blob_652",134,44771.9326713266,0.067306073812487,596.213296920701,20,0.00108768918805086,0.00127764625745573,0.101132075471698,0.000828373308122418,0.37037037037037,0.77519603786113,0.769139708433399
"135","1213_2145_blob_732",135,44639.3357787185,0.0638043644343938,728.418394048552,31,0.0010844678795691,0.00121117460596581,0.10188679245283,0.00101205786233156,0.574074074074074,0.776280505740699,0.770350883039364
