BlobID,Compound Name,Description,Group Name,Constellation Name,Inclusion,LRI I,Library RI,Library ID,Library Name,Library NIST ID,Library Match Factor,Library Reverse Match Factor,Library Probability,Review Status,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Quantifier(1),Quantifier(2),Quantifier Response(1),Quantifier Response(2),Volume Ratio
1,20200803_1535_blob_1_,,,,false,1661.6352201257862,1661.0,99,caice_ssa_final_0803_1535,0,957,957,72.05000305175781,,0,40.528682643309935,0.39001630793639647,19550.68176410091,1729358.2790988164,,,0.0,0.0,0.0
4,20200803_1535_blob_4_,,,,false,1812.4999999999998,1811.0,100,caice_ssa_final_0803_1535,0,962,962,96.97000122070312,,0,45.19023282207078,0.37975272088543865,11808.034978191019,540779.8937538256,,,0.0,0.0,0.0
3,20200803_1535_blob_6_,,,,false,1990.2777777777778,1988.0,103,caice_ssa_final_0803_1535,0,965,965,96.29000091552734,,0,50.20433721603204,0.9442500086881178,12148.557973404764,467401.12505204894,,,0.0,0.0,0.0
2,20200803_1535_blob_3_fb,,,,false,1492.6553672316386,1493.0,104,caice_ssa_final_0803_1535,0,958,958,55.86000061035156,,0,34.88781520010353,0.33869837268160746,12285.072486666846,244759.1357488135,,,0.0,0.0,0.0
5,20200803_1535_blob_23_fb,,,,false,1613.8364779874214,1614.0,119,caice_ssa_final_0803_1535,0,946,946,98.87000274658203,,0,39.04012040135269,0.8313505511275819,4896.318034549011,73129.32896975016,,,0.0,0.0,0.0
12,dC24,,,,true,2400.0,2400.0,16,caice_ssi,0,843,844,53.189998626708984,,12,60.38923676626583,0.3079076115287341,1748.8938875165768,65943.88520394336,,,0.0,0.0,1.0
591,20200803_1535_blob_453_,,,,false,1660.3773584905657,1659.0,113,caice_ssa_final_0803_1535,0,933,933,64.05000305175781,,0,40.48950995273211,1.3547934907264298,394.8063729805872,57709.33878617367,,,0.0,0.0,0.0
6,"d-C15 alcohol, TMS",,,,false,1869.4444444444441,1869.0,4,caice_ssi,0,848,848,93.69000244140625,,0,46.796313135761494,0.3079076115287341,3339.014893108979,54935.63819529266,,,0.0,0.0,0.0
8,dC20,,,,true,2000.0,2000.0,14,caice_ssi,0,856,858,57.470001220703125,,8,50.478546050076794,0.28738043742681846,2137.1931692741346,35412.520861479206,,,0.0,0.0,1.0
18,dC26,,,,true,2600.0,2600.0,17,caice_ssi,0,869,872,50.25,,18,64.77657811098192,0.31817119857969184,1325.3493604209507,33206.17107967069,,,0.0,0.0,1.0
