BlobID,Compound Name,Description,Group Name,Constellation Name,Inclusion,LRI I,Library RI,Library ID,Library Name,Library NIST ID,Library Match Factor,Library Reverse Match Factor,Library Probability,Review Status,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Quantifier(1),Quantifier(2),Quantifier Response(1),Quantifier Response(2),Volume Ratio
9,dC24,,,,true,2400.0,2400.0,16,caice_ssi,0,857,858,52.08000183105469,,9,60.21527159373693,0.22408969291818,1248.3245052135899,36356.76220996037,,,0.0,0.0,1.0
5,"d-C15 alcohol, TMS",,,,false,1869.4444444444443,1869.0,4,caice_ssi,0,836,836,93.08999633789062,,0,46.686365678558445,0.21390379778553545,2209.5243045928655,33328.4769135793,,,0.0,0.0,0.0
6,dC20,,,,true,2000.0,2000.0,14,caice_ssi,0,880,881,98.26000213623047,,6,50.34072532231355,0.20371790265289091,1904.538198567694,24776.589137941526,,,0.0,0.0,1.0
8,dC22,,,,true,2200.0,2200.0,15,caice_ssi,0,901,904,98.1500015258789,,8,55.51125545656281,0.21390379778553545,1341.365982777439,21194.959791923433,,,0.0,0.0,1.0
14,dC26,,,,true,2600.0,2600.0,17,caice_ssi,0,912,914,53.189998626708984,,14,64.56940223310473,0.23427558805082455,735.8842130138073,17232.615568250825,,,0.0,0.0,1.0
16,dC28,,,,true,2800.0,2800.0,18,caice_ssi,0,882,882,52.630001068115234,,16,68.65139970751201,0.25464737831611367,708.2825521316845,9549.357224982095,,,0.0,0.0,1.0
28,d-pyrene,,,,false,2165.413533834586,2165.0,10,caice_ssi,0,942,943,98.77999877929688,,0,54.61710362883549,0.8454292960094973,382.098449875135,7381.183353699899,,,0.0,0.0,0.0
22,dC18,,,,true,1800.0,1800.0,13,caice_ssi,0,877,877,96.0999984741211,,22,44.74255735741211,0.19353200752024638,489.9380245816428,6663.774426897264,,,0.0,0.0,1.0
21,dC30,,,,true,3000.0,3000.0,19,caice_ssi,0,898,898,52.630001068115234,,21,72.4223878505359,0.2648332734487582,534.2900629513897,5454.713468309322,,,0.0,0.0,1.0
612,"d-C22 acid, TMS",,,,false,2647.6190476190473,2649.0,5,caice_ssi,0,811,841,50.25,,0,65.54130639367789,0.34632043450991457,83.46669073170051,5248.979625017882,,,0.0,0.0,0.0
200,d-cholestane,,,,false,2911.3402061855672,2912.0,8,caice_ssi,0,915,916,98.05000305175781,,0,70.75071269435006,0.4685511761016491,257.400400221115,4263.413316473403,,,0.0,0.0,0.0
25,dC32,,,,true,3200.0,3200.0,20,caice_ssi,0,902,902,53.189998626708984,,25,75.96011899502224,0.2852050637140473,425.64122236170806,4082.4027792641396,,,0.0,0.0,1.0
30,dC34,,,,true,3400.0,3400.0,21,caice_ssi,0,890,890,53.189998626708984,,30,79.26459314097102,0.30557685397933637,348.7735319395433,3673.6921014842037,,,0.0,0.0,1.0
638,dC20,,,,false,2000.0,2000.0,14,caice_ssi,0,679,781,79.06999969482422,,0,50.34072532231355,0.8250575057442082,54.404667823109776,3587.4890421096243,,,0.0,0.0,0.0
313,dC36,,,,true,3600.0,3600.0,22,caice_ssi,0,901,901,53.7599983215332,,313,82.64681961976564,0.38706401504049276,242.67334661912173,2999.973234007498,,,0.0,0.0,1.0
449,d-anthraquinone,,,,false,2010.5263157894735,2011.0,7,caice_ssi,0,898,899,97.88999938964844,,0,50.61285848727404,1.028775408397099,188.22560597601114,2921.9711215025804,,,0.0,0.0,0.0
614,chrysene-d,,,,false,2521.428571428571,2520.0,2,caice_ssi,0,898,905,98.05000305175781,,0,62.85885091049594,0.89635877167272,77.624424837064,2782.916853103216,,,0.0,0.0,0.0
690,dC24,,,,false,2401.7857142857147,2400.0,16,caice_ssi,0,630,771,50.25,,0,60.25414776015986,1.1408202548561892,33.75576317345258,1713.1863717371891,,,0.0,0.0,0.0
718,dC26,,,,false,2601.904761904762,2600.0,17,caice_ssi,0,625,733,59.16999816894531,,0,64.60827839952765,0.8148716106115637,26.197927934117615,1537.6616889967142,,,0.0,0.0,0.0
610,d-cholesterol,,,,false,3200.0,3200.0,9,caice_ssi,0,848,852,61.34000015258789,,0,75.96011899502224,0.4685511761016491,88.71766026166733,1530.2320087379187,,,0.0,0.0,0.0
715,dC24,,,,false,2401.7857142857147,2400.0,16,caice_ssi,0,695,782,50.25,,0,60.25414776015986,1.2834227867132129,27.408485322841443,1104.130474359519,,,0.0,0.0,0.0
758,dC24,,,,false,2401.7857142857147,2400.0,16,caice_ssi,0,700,784,50.25,,0,60.25414776015986,1.5075124796313928,21.468086227221647,976.1846690327133,,,0.0,0.0,0.0
739,dC20,,,,false,2000.0,2000.0,14,caice_ssi,0,722,803,97.94000244140625,,0,50.34072532231355,1.2630509964479237,23.625251366989687,818.5043356954399,,,0.0,0.0,0.0
802,dC24,,,,false,2401.7857142857147,2400.0,16,caice_ssi,0,734,802,57.470001220703125,,0,60.25414776015986,1.6908585920189947,17.465505502941596,661.3053308599798,,,0.0,0.0,0.0
832,dC20,,,,false,2000.0,2000.0,14,caice_ssi,0,764,825,98.9800033569336,,0,50.34072532231355,1.5075124796313928,15.154705113032833,631.2396296805055,,,0.0,0.0,0.0
840,dC24,,,,false,2401.7857142857147,2400.0,16,caice_ssi,0,702,781,62.11000061035156,,0,60.25414776015986,1.884390599539241,14.875857125764014,545.7549612236178,,,0.0,0.0,0.0
836,dC26,,,,false,2601.904761904762,2600.0,17,caice_ssi,0,661,750,50.25,,0,64.60827839952765,1.2223074159173455,15.147531306109158,508.5056101429638,,,0.0,0.0,0.0
797,dC26,,,,false,2601.904761904762,2600.0,17,caice_ssi,0,646,742,50.25,,0,64.60827839952765,1.0797048840603218,17.75996864573972,497.6706527585409,,,0.0,0.0,0.0
769,glucose-13C6,,,,false,1988.888888888889,1986.0,24,caice_ssi,0,708,839,56.22999954223633,,0,50.02971599093014,0.4583652809690046,19.268120204564184,486.57480172730584,,,0.0,0.0,0.0
688,dC16,,,,true,1600.0,1600.0,12,caice_ssi,0,891,892,63.689998626708984,,688,38.522370729743834,0.17316021725495728,38.07026571361348,469.9883619464598,,,0.0,0.0,1.0
786,dC20,,,,false,2000.0,2000.0,14,caice_ssi,0,759,830,98.9800033569336,,0,50.34072532231355,1.4056535283049474,17.984652216749964,413.5731507179771,,,0.0,0.0,0.0
1009,d-anthraquinone,,,,false,2010.5263157894735,2011.0,7,caice_ssi,0,658,751,96.5999984741211,,0,50.61285848727404,1.3241663672437909,10.316439692014683,397.51510577522225,,,0.0,0.0,0.0
