"","X20200803_0949_blob_18_","X20200803_0949_blob_595_","X20200803_0949_blob_741_oil","X20200803_1535_blob_106_fb","X20200803_1535_blob_11_","X20200803_1535_blob_116_","X20200803_1535_blob_13_","X20200803_1535_blob_143_","X20200803_1535_blob_17_","X20200803_1535_blob_170_","X20200803_1535_blob_18_","X20200803_1535_blob_19_","X20200803_1535_blob_2_","X20200803_1535_blob_205_","X20200803_1535_blob_21_","X20200803_1535_blob_23_fb","X20200803_1535_blob_26_","X20200803_1535_blob_27_","X20200803_1535_blob_29_oil","X20200803_1535_blob_3_fb","X20200803_1535_blob_30_","X20200803_1535_blob_31_","X20200803_1535_blob_33_oil","X20200803_1535_blob_398_","X20200803_1535_blob_43_","X20200803_1535_blob_443_oil","X20200803_1535_blob_453_","X20200803_1535_blob_469_oil","X20200803_1535_blob_47_","X20200803_1535_blob_482_oil","X20200803_1535_blob_492_","X20200803_1535_blob_495_oil","X20200803_1535_blob_5_fb","X20200803_1535_blob_500_","X20200803_1535_blob_506_oil","X20200803_1535_blob_514_oil","X20200803_1535_blob_516_oil","X20200803_1535_blob_521_oil","X20200803_1535_blob_541_oil","X20200803_1535_blob_543_oil","X20200803_1535_blob_551_oil","X20200803_1535_blob_554_oil","X20200803_1535_blob_556_","X20200803_1535_blob_568_oil","X20200803_1535_blob_574_","X20200803_1535_blob_579_oil","X20200803_1535_blob_598_oil","X20200803_1535_blob_619_oil","X20200803_1535_blob_623_oil","X20200803_1535_blob_625_oil","X20200803_1535_blob_63_","X20200803_1535_blob_637_oil","X20200803_1535_blob_638_oil","X20200803_1535_blob_641_","X20200803_1535_blob_644_oil","X20200803_1535_blob_645_","X20200803_1535_blob_646_","X20200803_1535_blob_648_oil","X20200803_1535_blob_649_oil","X20200803_1535_blob_650_oil","X20200803_1535_blob_652_oil","X20200803_1535_blob_654_","X20200803_1535_blob_655_oil","X20200803_1535_blob_656_","X20200803_1535_blob_658_oil","X20200803_1535_blob_660_","X20200803_1535_blob_662_oil","X20200803_1535_blob_663_","X20200803_1535_blob_665_oil","X20200803_1535_blob_666_oil","X20200803_1535_blob_668_","X20200803_1535_blob_669_oil","X20200803_1535_blob_672_oil","X20200803_1535_blob_682_","X20200803_1535_blob_691_oil","X20200803_1535_blob_7_","X20200803_1535_blob_701_oil","X20200803_1535_blob_706_","X20200803_1535_blob_707_oil","X20200803_1535_blob_711_","X20200803_1535_blob_745_","X20200803_1535_blob_804_","X20200803_1535_blob_9_","X20200803_1535_blob_97_","Sub_iso_z"
"20200803_1535_blob_18_",-0.101442649966862,0.478740486898229,-0.269830770698788,-0.150247362412627,0.867064124698122,0.802655646853782,0.876784234640409,0.137780621798008,0.492181042952048,-0.14900836756481,1,0.130496191885945,0.860692764779578,-0.167014462744185,-0.448110192147406,-0.231834971855692,0.344733470938912,0.259137015592767,0.534334017278627,-0.190446593190506,0.0280633166110583,0.633686591106792,0.477744594577343,0.545106613370048,-0.214677628321655,0.399987564065792,-0.372594397676861,0.261493149015868,0.86330138394927,0.463132496556461,0.850330395900308,0.376201354829486,0.887670192275429,-0.184198899182325,0.344245845822889,0.395744394022146,0.383297326735083,0.368104967040972,0.0376477846774072,0.498940187818921,0.296569383862132,0.359281906594475,-0.287898963297756,0.211882109508315,0.177048505037574,0.502834460829066,0.498948711955964,0.392975063724285,0.14769614676407,0.608075427465605,0.0923852548248272,0.165567724185757,0.35914505051447,0.344671033161298,0.465601619831025,-0.11514330032778,-0.0314138857223344,0.445901694413057,0.509538546947339,-0.0833883335691396,0.565365768085981,-0.291185137280698,0.298564436749145,0.646496393639737,0.485636352808714,-0.104294654959202,0.119459804183047,0.214875565398119,0.581934758744982,0.275763353368067,-0.560449963820821,0.357051549143919,0.411301081803329,0.638719982393159,0.0267579619828028,0.885589122703934,0.281444922140655,0.486371184283214,0.492887349155983,-0.412881485241069,-0.317302059513476,-0.019881685640709,-0.0938188692882586,0.732815523959716,0.0424816550759783
"20200803_1535_blob_19_",-0.574985753577424,-0.0614417671581458,-0.428151498959559,0.221955888511066,0.277161903242785,0.504682657516436,0.321284564955376,-0.35225404303118,0.807912867181619,0.708681857107288,0.130496191885945,1,0.398868571045204,0.695422462334983,-0.239358223543833,0.375912360368929,0.843070814897156,0.614001959401923,0.728499575834918,0.766210025963575,0.279985654794719,0.698912105833446,0.762503235598704,0.0808259169528337,0.81475610318409,0.462136504588621,-0.60347408361646,0.805448646165407,0.26567211359726,0.511644114087491,0.392325218298273,0.786385524949222,0.31870134876975,0.239850247948571,0.757368549545199,0.684969334435088,0.46458015623867,0.557378849902657,-0.243285072541064,0.723802229875382,0.667384304220015,0.73781944746962,0.579442176153463,0.676162293919396,0.770771007299771,0.490552054259004,0.633708055765319,0.802941443594789,0.497843659295082,0.575581099068255,-0.402342266803878,0.627279733427443,0.302905814678762,0.574897445680687,0.768047812307506,0.164523995539424,0.724527380334106,0.595309539223232,0.443987323823138,0.425863015628076,0.488332962295596,0.111315702515037,0.393786949635025,0.515508982145228,0.583250797482361,0.450202126828444,0.598284378786068,-0.0704954133051799,0.714165691820151,0.664226700817961,0.313426687425931,0.697376733632093,0.457434036142797,0.675634306002785,0.0724847710839528,0.328467231864158,0.496125631371808,0.638139606941662,0.562874626786234,0.386964139808046,-0.466754053246549,-0.331833867701851,0.0982328335955365,0.594961938894126,-0.189098256207677
"20200803_1535_blob_2_",-0.354429414801376,0.439471753708274,-0.321337492720125,0.0160256754506502,0.918600737705306,0.955105584799002,0.961577043976679,0.150613236050984,0.749209347437778,0.0245655675031679,0.860692764779578,0.398868571045204,1,0.0949998422568586,-0.461976727244089,-0.0191797017333763,0.546846443175136,0.438132164697767,0.80025270534287,-0.0231365660324021,0.287747448683868,0.797754747910516,0.733654425948551,0.537266231970297,-0.0337570749398812,0.627889377952815,-0.51743315126631,0.554661299193573,0.918105220933673,0.681731662315836,0.932337604827698,0.617582129304939,0.972518028911712,-0.220566762822094,0.587601087595624,0.610349879396338,0.548460826706601,0.545578389746577,0.025256980386165,0.741005854663631,0.530859206176942,0.626548363603779,-0.128378837063289,0.44529973453233,0.43092151356237,0.694030894643959,0.688031987373316,0.680844221621285,0.29720038914565,0.773708191537188,-0.201343295046104,0.360422250054949,0.605630326198972,0.513294932911096,0.719407676450819,-0.00310446431362204,0.219078842312815,0.651240570081198,0.56345723637989,0.0823889452944759,0.781815486565797,-0.0876577691171928,0.508708402415508,0.790598155761362,0.589945288241631,-0.0898064092756008,0.328635358387388,0.0784583755798434,0.765043120325822,0.528696740216347,-0.416144247745719,0.545410539103744,0.535897634259111,0.79737703113628,0.0136058258569812,0.97241853825691,0.28424479319362,0.713027617347399,0.628200236352756,-0.356312415792088,-0.367266453299664,-0.150637488506783,-0.0211502796246254,0.930796722595398,-0.409266247007433
"20200803_1535_blob_205_",-0.545894132155499,-0.00713127251703857,-0.222594039563223,0.361658253828798,-0.0654263364064789,0.221644914281019,-0.0202474684731471,-0.449664535752918,0.640884248882735,0.799733181374963,-0.167014462744185,0.695422462334983,0.0949998422568586,1,-0.360769223098411,0.568050166945901,0.694420030136095,0.650259699133194,0.438617117308032,0.704947769994141,0.261240063163772,0.533237702806886,0.609497801246994,-0.0461252639173157,0.826140438449824,0.299978377329833,-0.632568182295901,0.662519945832984,-0.0762701737844426,0.520026951404319,0.10981547987673,0.701852193587446,-0.0138984035076065,0.261244534932816,0.701156533164524,0.408410171484431,0.227973175927874,0.395417253547524,0.0683629254604413,0.650868666525314,0.71380723966076,0.684861721367314,0.868692001428726,0.647388068728926,0.867309096082792,0.384357709324177,0.421311606953491,0.702402544160774,0.200763127363914,0.371107923909731,-0.35483037643834,0.715573696936921,0.32271604801895,0.611344432693731,0.670016134484077,0.332500343132937,0.830070316075046,0.561690362267119,0.268229873684912,0.540636998483355,0.38517960826872,0.240961474734649,0.56644010516889,0.328516492332322,0.360378697534014,0.428756005163091,0.511591979781128,0.258379396574184,0.542156346313704,0.624144604661061,0.675973244802589,0.638766398953836,0.344841747786073,0.580332102256615,0.191092021716563,-0.0108819397552223,0.249500261770572,0.549146876447491,0.377503064794969,0.447730245263295,-0.601527388110688,-0.424953821202039,0.245094518144954,0.341720625521761,-0.101051014487791
"20200803_1535_blob_21_",-0.00638924117776608,-0.0584638053340091,0.327314819152847,-0.0642854468119372,-0.380199561506942,-0.455389652417142,-0.396717865812709,0.416573327183868,-0.377858609547656,-0.250544991516644,-0.448110192147406,-0.239358223543833,-0.461976727244089,-0.360769223098411,1,0.162293417048816,-0.42614667705481,-0.60888251673731,-0.468081225256295,0.0799304103829678,0.344055219887843,-0.565384212192173,-0.578972213283998,-0.0234183877897963,-0.0801194406710292,-0.327296280879327,0.746736960288464,-0.497688081888698,-0.36077673762959,-0.542719135588901,-0.465526492485217,-0.487144976686568,-0.422396436975975,-0.154619852417017,-0.568522723742173,-0.487863445110299,-0.258912550365533,-0.472251283257489,0.0762282122684363,-0.571871109891469,-0.494412389014837,-0.44327690629589,-0.263081626032181,-0.512386375488293,-0.424176043359144,-0.371213257753449,-0.582239487208162,-0.55851434507011,-0.151994363749263,-0.524491437899302,-0.213173071787615,-0.415523370116115,-0.332329954727479,-0.341612806795679,-0.567573923062412,-0.0383573028423847,-0.321052807507383,-0.356038591283352,-0.305591492386831,-0.229258136864062,-0.509429472932543,0.497340245775902,-0.407382572115052,-0.240902609516987,-0.233228516387041,-0.135650624304732,-0.416316370918393,-0.573488446674267,-0.50133813976646,-0.543263365983208,0.254702434341383,-0.499887198794126,-0.372443552683321,-0.571646714743963,-0.00113594229812436,-0.409240021192699,-0.184307782095379,-0.492785669728539,-0.458967980940405,0.0967913305132918,0.805709123287703,0.116036902108043,-0.136307140200885,-0.436493730010415,0.368120873298445
"20200803_1535_blob_23_fb",-0.229135025976396,0.288848040552701,0.195093838124215,0.401348205447972,-0.0741086460700209,0.0556464325469595,-0.0451134952863051,0.117798547755591,0.411724662183376,0.367703443026325,-0.231834971855692,0.375912360368929,-0.0191797017333763,0.568050166945901,0.162293417048816,1,0.327073215098278,0.101872135577117,0.143192999343155,0.424924413985691,0.51389261767173,0.0817564062273712,0.155985854485128,0.0679885322928695,0.512568510108189,0.212977247404901,-0.0818445428957978,0.179848381553623,-0.0493526353370351,0.0783305998291032,0.0904745683095908,0.292312498346677,-0.0717071627520446,0.0361673852494617,0.211875511100132,0.032364858318696,0.120014146299108,0.0224172804789761,0.087815535126116,0.229683452359039,0.342892172494051,0.250864202697465,0.363314851949587,0.186662527430412,0.474037106433941,0.197999584588716,-0.0553339473039012,0.228383150643533,0.070802762528968,-0.0192279106246793,-0.376123484183881,0.310913603742166,0.15693967750978,0.299509095372168,0.192710006682575,0.355752173063576,0.451438248846195,0.32756782967747,0.0815976219136804,0.137918773901716,0.104139315382107,0.700552359942671,0.309607693687152,0.386591108350417,0.236106655095211,0.413064219565225,0.0587838764476238,-0.0103014374146841,0.199137473534561,0.108555019557119,0.756117273676865,0.109062833257376,0.146368330054092,0.240320727816118,0.0370393725957523,-0.0500997725159294,-0.124470329492626,0.350025967971088,-0.00100125934332296,0.34642759013621,-0.13431771383804,-0.148668842157169,0.135755622843474,0.136652283607581,-0.212550357637182
"20200803_1535_blob_26_",-0.625168922122661,0.118642691152884,-0.421561806436536,0.255816168729372,0.409232884389388,0.654549848918491,0.453567859579696,-0.326188573111979,0.882295946956621,0.761620951650147,0.344733470938912,0.843070814897156,0.546846443175136,0.694420030136095,-0.42614667705481,0.327073215098278,1,0.795203140264153,0.741746776147596,0.645322921655672,0.323181475115774,0.831820157569122,0.840781803121702,0.235085013381223,0.729797260302038,0.486181341191344,-0.648359218821883,0.778365987844091,0.397924271208337,0.611983151762937,0.530797084049201,0.892139117678971,0.464652662260954,0.187046304020997,0.853528139783623,0.650932423058445,0.495104221642987,0.704727671901806,-0.0380008164251981,0.884161742524602,0.816784788585213,0.778181526016996,0.595298799216569,0.708763230098537,0.868824316856795,0.5996081691087,0.700895788405595,0.882226720599353,0.311628849884955,0.661179119037294,-0.421628476584204,0.703154762011188,0.34470684774833,0.680583257046711,0.87940667580634,0.234634873110552,0.758523061084345,0.639118915809076,0.513567242311604,0.50996586567282,0.620283037966612,0.0720269264322087,0.667922192513755,0.656341462835894,0.637219317647471,0.368165587903618,0.615215675737953,0.0659228517448109,0.811865286569781,0.66744127323303,0.262444555663905,0.825094700307399,0.543834400791834,0.861081231238646,0.152138945234987,0.470020675177294,0.501833114470279,0.832941144594156,0.701891950818198,0.425435092866633,-0.558576562739441,-0.421683234273674,0.263886287551411,0.738150087943247,-0.0297942097113676
"20200803_1535_blob_27_",-0.430782442236521,-0.197534543262574,-0.405336969066719,0.242570688773477,0.324567883021526,0.530171744274623,0.355368686425587,-0.473817913284238,0.658377354347089,0.762893115138634,0.259137015592767,0.614001959401923,0.438132164697767,0.650259699133194,-0.60888251673731,0.101872135577117,0.795203140264153,1,0.701969032502852,0.428485159611619,0.047976143924861,0.743879651119012,0.84753049233092,-0.125528414416372,0.550368134528624,0.346685517243286,-0.65393724565963,0.724651365176645,0.298528104457902,0.715855544218839,0.3772597897241,0.813084389732369,0.374703478141572,0.353345190325064,0.91157631619579,0.727652780443912,0.262884764683865,0.729312370373184,-0.196282387111335,0.827167072241359,0.697820733849396,0.668513729390335,0.672964854366582,0.828579409397398,0.688465485575035,0.408012458189939,0.749396186275859,0.847665670344034,0.220572227914779,0.633681763769438,-0.295775499744181,0.512598939865737,0.208626986290155,0.500357760546798,0.835876506559949,0.174453010401463,0.639620760277501,0.57434378105517,0.330353196481259,0.651146721907655,0.629360876468527,-0.199957432342227,0.59172498206347,0.307285217699863,0.380230040808275,0.133633817658369,0.729910418606268,0.219511224657216,0.645068398451135,0.687814919829763,0.104357780479418,0.769739978821435,0.391822059520107,0.723034817916328,-0.0190193037666107,0.362359945737901,0.4524225406036,0.648348397468372,0.600393599751781,0.475424232294243,-0.499931818294466,-0.321368945230135,0.590084283635566,0.591954165430206,-0.0852185912172626
"20200803_1535_blob_29_oil",-0.47451226786406,0.0503096074876208,-0.353586344871454,0.218914118873468,0.643111037009937,0.818755334329753,0.708195098234638,-0.115385547564418,0.848341644152474,0.414572295431405,0.534334017278627,0.728499575834918,0.80025270534287,0.438617117308032,-0.468081225256295,0.143192999343155,0.741746776147596,0.701969032502852,1,0.29460186948085,0.265361067930477,0.818863766173037,0.908255829098046,0.207961820993895,0.356212241508976,0.747732323067916,-0.641065999601334,0.820850779471991,0.63249610555889,0.698251121293316,0.72689891452569,0.838270544101513,0.723088520278178,0.0823802602860585,0.83277775982938,0.786573883498828,0.542185315208466,0.73301152492349,-0.108121455275351,0.860985709665558,0.67251785764451,0.76492838424602,0.228488484225703,0.729009410236264,0.618535936707445,0.598838959233375,0.795681684825064,0.877134403145013,0.46422282679094,0.736193600139167,-0.296134866083355,0.521982680747226,0.508956457328985,0.550879717382107,0.871818154267831,0.151495614266812,0.522907334909134,0.752414501773688,0.535434871682169,0.354194787828278,0.749557993790155,-0.0603502641187195,0.562969150519573,0.623781972900646,0.652976998048985,0.216113805901616,0.673689720612525,0.06553085221551,0.812813436890149,0.676354734579182,-0.123774884699619,0.697295139424794,0.526755311709976,0.817428258545658,-0.0184826311131148,0.715765086744246,0.47989985188307,0.758093341086799,0.685489824802746,0.0395970049585184,-0.478378591546081,-0.205966624112082,0.155110265771805,0.851554288620669,-0.0516209918900623
"20200803_1535_blob_3_fb",-0.578892131957348,-0.0308798094070085,-0.282889440300481,0.155462565374597,-0.0748731673799853,0.0940752325508622,-0.0630871713471093,-0.536352306296793,0.541041064457112,0.734174333283374,-0.190446593190506,0.766210025963575,-0.0231365660324021,0.704947769994141,0.0799304103829678,0.424924413985691,0.645322921655672,0.428485159611619,0.29460186948085,1,0.183458088348675,0.439599992065641,0.399377462186932,-0.0265815563106991,0.912465648231908,0.0723989849992445,-0.332727195373843,0.534584692284121,-0.0695741281227278,0.269890875980937,0.0213490136229318,0.585259618007931,-0.0754909258705616,0.161820568434934,0.468395877461524,0.361794686993525,0.255121746623117,0.256511556013046,-0.13138731756235,0.396966040368668,0.520587828674327,0.456513914405093,0.744793809069345,0.395578777944429,0.662353366540224,0.247072451417461,0.2643697629075,0.476637378473255,0.191960157334802,0.204173139419636,-0.519865209828986,0.526364973338118,0.0592507378802979,0.536008524668619,0.439286318859214,0.142544035777884,0.553047775709848,0.333050211516919,0.270442332791582,0.320723705415074,0.160128241374337,0.192177011453835,0.303168594506981,0.282653798460448,0.358370853136013,0.314222498750289,0.271727894665718,-0.267714471023646,0.387471653420482,0.331915810545398,0.645684936940759,0.507970604218284,0.198389264188721,0.362352362399914,0.145019163541164,-0.0556163980577168,0.431699037478471,0.362932058913258,0.304923286323048,0.624045880678235,-0.283859635751809,-0.436210224576609,0.0853111978604649,0.262305012737267,0.0602125713381334
"20200803_1535_blob_30_",-0.540418723697588,0.381560017711797,-0.00397584936487629,0.169690483714211,0.102571980727613,0.338361687853131,0.173223878134239,0.600106603882875,0.493099150907824,0.0691224195606966,0.0280633166110583,0.279985654794719,0.287747448683868,0.261240063163772,0.344055219887843,0.51389261767173,0.323181475115774,0.047976143924861,0.265361067930477,0.183458088348675,1,0.182746136831629,0.25187940144437,0.542541022289755,0.197385742847244,0.423428648603814,0.0822131771221519,0.258226448563382,0.10184745282595,0.261464217596242,0.176395312790545,0.236276804527203,0.191321831095081,-0.0937235156637817,0.196914383570646,0.0859884467984831,0.211963878026721,0.181560011287694,0.297532084245415,0.354878049770957,0.342340433197525,0.401967426815222,-0.000442554023297392,0.181925979891283,0.457247968982723,0.324823542236135,0.120761991380669,0.305900084659801,0.101446969576777,0.230651804743281,-0.535886233444301,0.278098017752747,0.466863446931496,0.293594157713048,0.315309062397185,0.178793102700552,0.403550529116403,0.354882532673621,0.225572927582596,0.110723549444273,0.312923279048552,0.848371241639157,0.368442360878658,0.575227251917018,0.382471525693422,0.0616058683069428,0.0570773194469485,-0.213451402047402,0.366929875661663,0.239916219683376,0.275188232144495,0.244184135213871,0.180920789300637,0.279598990893602,0.140481630936675,0.190096506604593,-0.0503179123785362,0.385998310322676,0.126091424520923,-0.0480330081359026,0.211133132189457,-0.148020311712728,0.108440834672987,0.384808193962631,-0.056195258946848
"20200803_1535_blob_31_",-0.592723898985897,0.202171800597021,-0.449722681384445,0.129012608761047,0.70442568392279,0.855893653194523,0.739320351801857,-0.33178871347087,0.873382493687204,0.512708011261286,0.633686591106792,0.698912105833446,0.797754747910516,0.533237702806886,-0.565384212192173,0.0817564062273712,0.831820157569122,0.743879651119012,0.818863766173037,0.439599992065641,0.182746136831629,1,0.896693364667469,0.308427416571514,0.461351878217141,0.498418187765409,-0.73665131015071,0.779983798011207,0.690708708731716,0.781559053921224,0.734266651899867,0.849044700593739,0.746441517101224,0.0204912783854274,0.840483371666988,0.732171401557936,0.475455031547171,0.654854380229399,-0.0241722877157714,0.899448986109733,0.758043962896876,0.808491323145391,0.416799606313147,0.715910644714435,0.74273280888281,0.687830327252828,0.829732422681753,0.898457311790274,0.337937572533619,0.819714517162923,-0.324909621860481,0.618289049615512,0.50292538815702,0.759006136632371,0.913421103679274,0.115501354138446,0.541197989138247,0.737992919651659,0.57868207418372,0.385953604131181,0.798028050424279,-0.173175918145441,0.614799509391636,0.691561860846932,0.596179913065017,0.110408901987718,0.56482384692578,0.108043706360018,0.832182033952117,0.713462720198813,-0.0659703879071796,0.82259854626688,0.594352115930369,0.917953714459762,0.164409656127961,0.749213476465641,0.495720031947238,0.763033808265557,0.8039102246244,0.0438949330185278,-0.607039961685043,-0.374732119603784,0.102614638661302,0.890393239806441,-0.250488436785192
"20200803_1535_blob_33_oil",-0.56051963610334,-0.00788372252506431,-0.425957321849463,0.194753167568954,0.609955392811428,0.821860557841323,0.653640446574629,-0.285577435931498,0.88398995357168,0.586482040486044,0.477744594577343,0.762503235598704,0.733654425948551,0.609497801246994,-0.578972213283998,0.155985854485128,0.840781803121702,0.84753049233092,0.908255829098046,0.399377462186932,0.25187940144437,0.896693364667469,1,0.156728657644053,0.496540685052754,0.572450242783443,-0.756648148077228,0.866188252136032,0.572617131223822,0.848290605376634,0.625441589019347,0.869338177141627,0.678605648203243,0.191788786139512,0.923784109670285,0.866707841769344,0.524065730938832,0.729858020161496,-0.0985957070477921,0.970308247469281,0.76180159787041,0.845198052732803,0.454861665446108,0.798490068095806,0.770742848741652,0.623703425331219,0.884711936763649,0.981036277590859,0.51394383697855,0.85763389349225,-0.354770149785282,0.584365995831454,0.520755492000834,0.654313116765858,0.977114528831002,0.139481417876287,0.7070303755835,0.774857808985528,0.594900086512741,0.464546609326061,0.854037649667083,-0.0805719099365946,0.589659988194717,0.58496801402355,0.623107064035767,0.184605403201557,0.743200021350562,0.12862256467843,0.867267061186205,0.760165276117855,-0.00499578597128606,0.87151421112308,0.594329134382648,0.88936299077313,0.024680210484297,0.660776319770869,0.46518126374911,0.800947652645894,0.776449378905229,0.143369061203209,-0.566413158157903,-0.320796583249079,0.249953301827422,0.851863433346667,-0.188565465620974
"20200803_1535_blob_398_",-0.265507487069654,0.773919479146344,-0.022725442768262,-0.057895014583689,0.387063817051034,0.511832333896538,0.445183605758818,0.4956759070455,0.432437540230221,-0.280925028437966,0.545106613370048,0.0808259169528337,0.537266231970297,-0.0461252639173157,-0.0234183877897963,0.0679885322928695,0.235085013381223,-0.125528414416372,0.207961820993895,-0.0265815563106991,0.542541022289755,0.308427416571514,0.156728657644053,1,-0.0901318783519448,0.494345718592677,-0.0731302794159325,0.12599240563838,0.400365851580536,0.249003868607608,0.493988952284667,0.180622576428327,0.472590371098522,-0.334614289930338,0.0341548827706698,-0.0168695901065267,0.352913134283445,0.199400259197891,0.376477530528222,0.288636774948675,0.339931388009347,0.295226120646177,-0.282693236240034,-0.0558311863889706,0.305121327767768,0.46986952412112,0.0784267522560557,0.176857807428469,-0.119340108540567,0.271271392729115,-0.176845861437969,0.258564721212448,0.56122589400727,0.446347182380732,0.24339193212656,-0.00209043726194033,0.0651750238090386,0.266821200713518,0.392281845346823,-0.198655901711758,0.282492721942158,0.407965902694296,0.285147045733764,0.753615676260027,0.445137935297542,0.0772688035907771,-0.150838661714661,-0.0360274926033372,0.397077577092239,0.147970044926359,-0.150588491707343,0.180045389025555,0.412143077100766,0.389496575985002,0.107321294966111,0.478422673833742,0.0371987835849159,0.430828909741917,0.185711405694462,-0.423090218525193,-0.165838988816618,-0.0507824303467451,-0.34294922565102,0.48276862130621,-0.288866909038446
"20200803_1535_blob_43_",-0.493966755059882,-0.138391064707279,-0.263573929617714,0.241592885260344,-0.11445979735246,0.121562198181641,-0.0949687952656768,-0.512776306017908,0.571433975386852,0.849238921593522,-0.214677628321655,0.81475610318409,-0.0337570749398812,0.826140438449824,-0.0801194406710292,0.512568510108189,0.729797260302038,0.550368134528624,0.356212241508976,0.912465648231908,0.197385742847244,0.461351878217141,0.496540685052754,-0.0901318783519448,1,0.160169538207546,-0.459353186819204,0.582486830691184,-0.126555198065204,0.293822121512765,0.0174922917966766,0.633109457463175,-0.0987213439666278,0.328495759452591,0.577501999884958,0.389041590063062,0.250571172950001,0.33468669307176,-0.0729599851227461,0.504126291473712,0.565923910069496,0.534505686344855,0.835390845735155,0.504028920266662,0.741796701335379,0.256903327830709,0.345440245067906,0.581091497955731,0.245666990555345,0.273308950843204,-0.389925965677633,0.582155049641955,0.0595186689975127,0.539327402006382,0.538632798760171,0.234271637164358,0.726067410432411,0.397052448874959,0.248988390390524,0.468428350612957,0.209010720310039,0.202795186143397,0.342258787953286,0.2564596493727,0.345877019599999,0.479228744710893,0.458324222706793,-0.0436439382662536,0.424488303185141,0.43401033849637,0.694070709991235,0.581597941381393,0.305743105191004,0.463116460082953,0.160288110994894,-0.0885838803887036,0.416167032764626,0.454155309422921,0.35746131316034,0.663544098423629,-0.403112627590086,-0.338499988573555,0.183666556389654,0.259163783869368,0.0255197386156767
"20200803_1535_blob_443_oil",-0.249920989660752,0.321924540046083,-0.0942672112537219,0.107314289930338,0.356759056499319,0.581639126137336,0.45301698982721,0.23297871625661,0.650434157391384,0.139692138779526,0.399987564065792,0.462136504588621,0.627889377952815,0.299978377329833,-0.327296280879327,0.212977247404901,0.486181341191344,0.346685517243286,0.747732323067916,0.0723989849992445,0.423428648603814,0.498418187765409,0.572450242783443,0.494345718592677,0.160169538207546,1,-0.423101301404634,0.647949215153721,0.36795055459906,0.471207328851216,0.597249562724817,0.622643399577449,0.491458149150042,0.0417816015009937,0.490554799727561,0.374710896743144,0.563916182484905,0.661838257740863,0.196701672853029,0.592728685117231,0.556118714713711,0.563097742788484,-0.0151331594628268,0.425567978995458,0.504761564154544,0.490403483280343,0.502286926465744,0.567289839904023,0.176856660314179,0.452861419253509,-0.176636240653384,0.465635823655138,0.611473804517563,0.460426349836562,0.596761438816113,0.0524297633806093,0.388613798676868,0.440888414304366,0.508262561607218,0.085704180103914,0.488595623750147,0.200892116982291,0.503101409006998,0.660296391776793,0.574664259780204,0.334268934371472,0.452823358584999,0.17834630500826,0.582239337242621,0.518420501180694,-0.0955352079777288,0.456918530885556,0.512717057449096,0.591924344301616,-0.118745566871719,0.484840687224115,0.218111233794725,0.675082348413189,0.442551709087216,-0.15823400100968,-0.404273480538516,-0.0146418468383451,0.0238762086550271,0.641936790296393,0.0643692847820392
"20200803_1535_blob_453_",0.318690686872175,-0.0160591964721499,0.37468975214761,-0.19763309658013,-0.410750055547266,-0.570160177133443,-0.441737547431596,0.503647095687997,-0.654043355891746,-0.488708039966311,-0.372594397676861,-0.60347408361646,-0.51743315126631,-0.632568182295901,0.746736960288464,-0.0818445428957978,-0.648359218821883,-0.65393724565963,-0.641065999601334,-0.332727195373843,0.0822131771221519,-0.73665131015071,-0.756648148077228,-0.0731302794159325,-0.459353186819204,-0.423101301404634,1,-0.693776008321161,-0.390433616019435,-0.686079033357021,-0.50988023648979,-0.71733136543227,-0.458842009944051,0.00851189357865959,-0.750332391858827,-0.656323352595409,-0.416311101774969,-0.517960959035847,0.0438361753135299,-0.761306386492381,-0.693143480678667,-0.734637320896474,-0.473548180859498,-0.607425508823142,-0.716919753613379,-0.663472056908192,-0.604469810354378,-0.78121425326974,-0.326749867251926,-0.65750256708614,0.0489557318364424,-0.616186461170104,-0.473082126009999,-0.524683698699877,-0.767664798782904,-0.176311100479281,-0.569166859221136,-0.593412687398828,-0.408817632691893,-0.4212929096701,-0.624833802844507,0.294171648905097,-0.522770241657121,-0.392867889196196,-0.482259745223841,-0.188887575271509,-0.597026780016632,-0.393131780162243,-0.7574351457596,-0.661019967025752,-0.0242205827262167,-0.744945772140206,-0.552372513748959,-0.754464053436707,-0.112340047037561,-0.451201957807182,-0.250100533130021,-0.63056684538537,-0.632734855568282,-0.00401983736837724,0.81528867164444,0.350154449837459,0.0212475956958155,-0.598846699022042,0.117848048248163
