BlobID,Description,Compound Name,Group Name,Inclusion,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Library Name,Library Match Factor,Library Formula,Library ID,Library Molecular Weight,Library RI,Characteristic Ions,Characteristic Ions Response,LRI I
185,,C8,,true,0,13.333415866667567,0.6399998336000432,46606.0,238915.0,-,-1,-,-1,-1,,,,800.0
149,,C9,,true,0,18.3334145666679,0.6799998232000459,75462.0,395505.0,-,-1,-,-1,-1,,,,900.0
919,benzothiazole,,,true,0,34.83341027666902,0.6599998284000446,17834.0,542180.0,-,-1,-,-1,-1,,,,1330.000685095847
177,,C18,,true,0,50.000073000003376,1.0999997140000743,55046.0,542551.0,-,-1,-,-1,-1,,,,1800.0
115,,limonene,,true,0,24.75007956500167,1.5599995944001053,88848.0,673438.0,-,-1,-,-1,-1,,,,1044.0
77,,C13,,true,0,34.66674365333567,0.8799997712000595,209560.0,872474.0,-,-1,-,-1,-1,,,,1300.0
78,,C10,,true,0,22.916746708334877,0.7199998128000487,202929.0,998346.0,-,-1,-,-1,-1,,,,1000.0
99,,C17,,true,0,47.25007371500319,1.0599997244000716,125542.0,1021622.0,-,-1,-,-1,-1,,,,1700.0
30,,C15,,true,0,41.33340858666946,0.9599997504000648,238487.0,1435692.0,-,-1,-,-1,-1,,,,1500.0
23,,C11,,true,0,27.08341229166849,0.7799997972000526,310515.0,1623067.0,-,-1,-,-1,-1,,,,1100.0
12,,C16,,true,0,44.41674111833633,1.019999734800069,882262.0,6577768.0,-,-1,-,-1,-1,,,,1600.0
6,,C12,,true,0,31.00007794000209,0.8399997816000567,1330686.0,1.0410925E7,-,-1,-,-1,-1,,,,1200.0
1,,C14,,true,0,38.08340943166924,0.9399997556000635,1651056.0,2.0529774E7,-,-1,-,-1,-1,,,,1400.0
677,,"blob475_g48_4-Heptanol, 2-methyl-",,false,0,24.666746253335,3.2799991472002215,2125.0,25115.0,caice_voc_g48,835,C8H18O,281,130,1042.0,,,1042.0
821,,blob723_g48_1-Butanol,,false,0,19.833414176668004,0.8999997660000608,1461.0,25309.0,caice_voc_g48,740,C4H10O,302,74,,,,932.7272727272727
905,,"blob289_g48_1-Hexadecanol, 2-methyl-",,false,0,49.33340650667,3.779999017200255,893.0,25417.0,caice_voc_g48,550,C17H36O,81,256,1776.0,,,1775.757575757576
812,,"blob393_g48_Azetidine, 3-methyl-3-phenyl-",,false,0,24.250079695001638,3.4399991056002324,1469.0,25601.0,caice_voc_g48,707,C10H13N,189,147,1014.0,,,1032.0
873,,"blob704_g48_4-Vinyl-4,5-dihydro-3H-pyrazole",,false,0,21.666747033334794,5.239998637600354,1171.0,25874.0,caice_voc_g48,832,C5H8N2,298,96,975.0,,,972.7272727272727
675,,"blob259_g48_9-Octadecene, (E)-",,false,0,48.83340663666997,1.3399996516000905,2170.0,26088.0,caice_voc_g48,682,C18H36,247,252,,,,1757.5757575757577
765,,blob294_g48_2-Ethylbutyl acrylate,,false,0,25.08341281166836,1.199999688000081,1666.0,26293.0,caice_voc_g48,681,C9H16O2,168,156,1052.0,,,1052.0
816,,"blob123_g48_Cyclopentene, 1-ethenyl-3-methylene-",,false,0,19.2500809950013,3.1199991888002105,1390.0,26321.0,caice_voc_g48,791,C8H10,49,106,922.0,,,920.0000000000001
733,,"blob465_g48_Oxalic acid, allyl hexadecyl ester",,false,0,48.25007345500326,1.8599995164001257,1911.0,26600.0,caice_voc_g48,596,C21H38O4,269,354,1733.0,,,1736.3636363636365
785,,blob375_g48_Heptylcyclohexane,,false,0,34.9167435883357,3.739999027600253,1705.0,26634.0,caice_voc_g48,610,C13H26,244,182,1354.0,,,1345.0010276437706
893,,blob150_g48_1-Octene,,false,0,26.333412486668443,3.819999006800258,967.0,26672.0,caice_voc_g48,640,C8H16,84,112,,,,1082.0
848,,"blob761_g48_Borane, tris(1-methylethyl)-",,false,0,10.750083205000726,5.239998637600354,1395.0,26676.0,caice_voc_g48,713,C9H21B,346,140,,,,
808,,"blob370_g48_Z-1,6-Undecadiene",,false,0,32.00007768000216,0.5999998440000405,1607.0,26998.0,caice_voc_g48,496,C11H20,309,152,1241.0,,,1227.2727272727273
824,,"blob259_g48_9-Octadecene, (E)-",,false,0,42.33340832666953,1.1799996932000798,1333.0,27164.0,caice_voc_g48,720,C18H36,247,252,,,,1532.4324324324325
818,,"blob436_g48_2,3-Pentanedione, 4-methyl-",,false,0,12.66674937333419,2.6399993136001783,1475.0,27237.0,caice_voc_g48,817,C6H10O2,185,114,,,,
552,,"blob553_g48_Sulfurous acid, nonyl 2-propyl ester",,false,0,48.83340663666997,0.8799997712000595,3629.0,27352.0,caice_voc_g48,786,C12H26O3S,382,250,1755.0,,,1757.5757575757577
577,,blob150_g48_1-Octene,,false,0,24.166746383334964,2.579999329200174,2954.0,27388.0,caice_voc_g48,543,C8H16,84,112,,,,1030.0
698,,"blob680_g48_Cyclotetrasiloxane, octamethyl-",,false,0,22.500080150001516,4.079998939200276,2072.0,27559.0,caice_voc_g48,821,C8H24O4Si4,349,296,991.0,,,990.909090909091
541,,"blob145_g48_2-Mercapto-4,6-dimethylnicotinonitrile, TBDMS derivative",,false,0,16.2500817750011,0.5199998648000351,4441.0,27788.0,caice_voc_g48,753,C14H22N2SSi,98,278,883.0,,,858.3333333333335
874,,"blob743_g48_Silane, trichlorodocosyl-",,false,0,48.66674001333662,2.8799992512001946,1110.0,27824.0,caice_voc_g48,367,C22H45Cl3Si,146,442,,,,1751.5151515151515
832,,"blob456_g48_Phosphonic acid, (p-hydroxyphenyl)-",,false,0,28.66674521333527,2.9799992252002014,1298.0,27875.0,caice_voc_g48,823,C6H7O4P,150,174,1140.0,,,1140.4255319148938
796,,"blob717_g48_Oxalic acid, dipropyl ester",,false,0,15.166748723334358,1.5399995996001041,1590.0,28488.0,caice_voc_g48,745,C8H14O4,273,174,837.0,,,836.6666666666667
846,,"blob752_g48_p-Dioxin, 2,3-dihydro-5-methyl-",,false,0,13.750082425000928,4.339998871600293,1329.0,28518.0,caice_voc_g48,780,C5H8O2,329,100,808.0,,,808.3333333333335
695,,blob604_g48_Cyclobutylamine,,false,0,15.750081905001062,4.999998700000337,2171.0,28575.0,caice_voc_g48,868,C4H9N,380,71,850.0,,,848.3333333333335
794,,"blob431_g48_Decane, 2,5,6-trimethyl-",,false,0,21.16674716333476,0.8399997816000567,1602.0,28664.0,caice_voc_g48,834,C13H28,265,184,962.0,,,961.818181818182
683,,blob741_g48_Allyl methallyl ether,,false,0,32.083410991668835,2.8599992564001933,2096.0,28765.0,caice_voc_g48,740,C7H12O,374,112,1230.0,,,1229.5454545454547
716,,blob419_g48_1-Iodo-2-methylundecane,,false,0,54.50007183000368,1.2799996672000864,2072.0,29219.0,caice_voc_g48,764,C12H25I,292,296,1671.0,,,
426,,"blob208_g48_Cyclobutene, 2-propenylidene-",,false,0,12.916749308334206,2.3399993916001582,6424.0,29228.0,caice_voc_g48,878,C7H8,77,92,,,,
840,,blob741_g48_Allyl methallyl ether,,false,0,13.166749243334221,1.1599996984000784,1323.0,29275.0,caice_voc_g48,674,C7H12O,374,112,1230.0,,,
747,,blob378_g48_Dodecanal,,false,0,38.83340923666929,1.2199996828000823,1842.0,29406.0,caice_voc_g48,571,C12H24O,163,184,,,,1890.9497201346312
915,,"blob754_g48_4,6-di-tert-Butyl-m-cresol",,false,0,43.50007469000294,4.919998720800332,638.0,29635.0,caice_voc_g48,580,C15H24O,378,220,1565.0,,,1570.2702702702704
572,,"blob701_g48_Butylphosphonic acid, butyl 2-phenylethyl ester",,false,0,33.41674397833559,3.019999214800204,3197.0,29647.0,caice_voc_g48,334,C16H27O3P,351,298,,,,1265.909090909091
913,,blob168_g48_Limonene_CAICE_vocstand_incomplete,,false,0,25.000079500001686,4.639998793600314,683.0,30002.0,caice_voc_g48,410,-,6,0,1044.0,,,1050.0
789,,"blob184_g48_Cyclotetrasiloxane, octamethyl-",,false,0,22.500080150001516,4.419998850800298,1533.0,30234.0,caice_voc_g48,838,C8H24O4Si4,83,296,991.0,,,990.909090909091
585,,"blob366_g48_1-Pentadecanamine, N,N-dimethyl-",,false,0,36.416743198335794,2.159999438400146,3069.0,30275.0,caice_voc_g48,654,C17H37N,148,255,,,,1615.0071935063843
875,,"blob395_g48_1b,5,5,6a-Tetramethyl-octahydro-1-oxa-cyclopropa[a]inden-6-one",,false,0,51.91673916833684,2.319999396800157,1076.0,30335.0,caice_voc_g48,552,C13H20O2,212,208,1508.0,,,
538,,"blob312_g48_Decane, 2,5,6-trimethyl-",,false,0,25.08341281166836,0.6999998180000473,3920.0,30357.0,caice_voc_g48,841,C13H28,197,184,1052.0,,,1052.0
590,,"blob405_g48_1,3,6-Octatriene, (Z,E)-",,false,0,17.250081515001163,1.6799995632001135,3013.0,30454.0,caice_voc_g48,876,C8H12,196,108,878.0,,,878.3333333333335
800,,"blob550_g48_Phenol, 4-chloro-2,6-bis(1,1-dimethylethyl)-",,false,0,47.66674027333656,3.579999069200242,1655.0,30480.0,caice_voc_g48,736,C14H21ClO,340,240,1712.0,,,1715.1515151515155
