BlobID,Description,Compound Name,Group Name,Inclusion,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Library Name,Library Match Factor,Library Formula,Library ID,Library Molecular Weight,Library RI,Characteristic Ions,Characteristic Ions Response,LRI I
1147,monoterpene,,,true,0,23.83340895000024,1.299999870000013,531.0,3401.0,-,-1,-,-1,-1,,,,1022.0
206,,C8,,true,0,13.333410000000134,0.5399999460000053,47101.0,250648.0,-,-1,-,-1,-1,,,,800.0
125,,C9,,true,0,18.333409500000183,0.5799999420000058,70271.0,426863.0,-,-1,-,-1,-1,,,,900.0
108,limonene,,,true,0,24.75007552500025,1.4599998540000145,88968.0,610548.0,-,-1,-,-1,-1,,,,1044.0
1146,benzothiazole,,,true,0,34.83340785000035,0.7399999260000074,24850.0,760494.0,-,-1,-,-1,-1,,,,1330.0006678149348
123,,C18,,true,0,50.0000730000005,0.9999999000000099,68822.0,966483.0,-,-1,-,-1,-1,,,,1800.0
35,,C10,,true,0,22.91674237500023,0.6399999360000064,225285.0,1305881.0,-,-1,-,-1,-1,,,,1000.0
29,,C13,,true,0,34.66674120000035,0.7799999220000078,332560.0,1347042.0,-,-1,-,-1,-1,,,,1300.0
75,,C17,,true,0,47.250073275000474,0.9599999040000096,134827.0,1570450.0,-,-1,-,-1,-1,,,,1700.0
24,,C11,,true,0,27.083408625000274,0.6799999320000067,358469.0,2355303.0,-,-1,-,-1,-1,,,,1100.0
23,,C15,,true,0,41.333407200000416,0.8599999140000085,363814.0,3273072.0,-,-1,-,-1,-1,,,,1500.0
7,,C16,,true,0,44.416740225000446,0.9199999080000092,1140538.0,9075381.0,-,-1,-,-1,-1,,,,1600.0
3,,C12,,true,0,31.00007490000031,0.7599999240000076,1406925.0,1.2047746E7,-,-1,-,-1,-1,,,,1200.0
1,,C14,,true,0,38.083407525000375,0.8599999140000085,1707064.0,2.3048803E7,-,-1,-,-1,-1,,,,1400.0
918,,blob610_g48_Isopropyl myristate,,false,0,46.16674005000046,1.5399998460000153,2124.0,25088.0,caice_voc_g48,635,C17H34O2,285,270,,,,1661.764705882353
979,,"blob500_g48_Tetradecane, 1-fluoro-",,false,0,46.666740000000466,2.199999780000022,1812.0,25129.0,caice_voc_g48,559,C14H29F,246,216,,,,1679.4117647058822
1010,,blob318_g48_1-Hexadecanol,,false,0,49.00007310000049,1.3599998640000135,1621.0,25324.0,caice_voc_g48,618,C16H34O,172,242,,,,1763.6363636363637
1087,,"blob395_g48_1b,5,5,6a-Tetramethyl-octahydro-1-oxa-cyclopropa[a]inden-6-one",,false,0,52.25007277500052,4.599999540000046,1195.0,25547.0,caice_voc_g48,537,C13H20O2,212,208,1508.0,,,
1134,,"blob487_g48_Hydroxylamine, O-decyl-",,false,0,43.41674032500043,3.499999650000035,823.0,25830.0,caice_voc_g48,633,C10H23NO,87,173,,,,1567.5675675675675
663,,blob20_g48_1-Decene,,false,0,22.666742400000224,1.2799998720000128,4374.0,25876.0,caice_voc_g48,805,C10H20,32,140,996.0,,,994.5454545454545
1089,,"blob440_g48_2-Propanone, 1-hydroxy-",,false,0,11.416743525000113,4.099999590000041,1148.0,25907.0,caice_voc_g48,821,C3H6O2,100,74,,,,
957,,"blob500_g48_Tetradecane, 1-fluoro-",,false,0,49.833406350000494,3.4599996540000344,1981.0,25938.0,caice_voc_g48,680,C14H29F,246,216,,,,1793.9393939393938
1041,,blob378_g48_Dodecanal,,false,0,42.58340707500043,1.3199998680000131,1493.0,26200.0,caice_voc_g48,641,C12H24O,163,184,,,,1540.5405405405406
836,,"blob456_g48_Phosphonic acid, (p-hydroxyphenyl)-",,false,0,28.66674180000029,3.319999668000033,2917.0,26484.0,caice_voc_g48,812,C6H7O4P,150,174,1140.0,,,1140.4255319148936
891,,blob378_g48_Dodecanal,,false,0,38.833407450000394,1.1599998840000116,2304.0,26553.0,caice_voc_g48,610,C12H24O,163,184,,,,1890.948777427173
1107,,"blob640_g48_Hydroxylamine, O-decyl-",,false,0,44.58340687500045,0.41999995800000417,1034.0,26592.0,caice_voc_g48,573,C10H23NO,161,173,,,,1605.8823529411766
1055,,blob378_g48_Dodecanal,,false,0,27.91674187500028,1.9599998040000195,1449.0,26604.0,caice_voc_g48,684,C12H24O,163,184,,,,1121.276595744681
1085,,"blob487_g48_Hydroxylamine, O-decyl-",,false,0,43.16674035000043,3.879999612000039,1203.0,26608.0,caice_voc_g48,644,C10H23NO,87,173,,,,1559.4594594594594
886,,"blob701_g48_Butylphosphonic acid, butyl 2-phenylethyl ester",,false,0,30.0000750000003,4.459999554000045,2381.0,26876.0,caice_voc_g48,284,C16H27O3P,351,298,,,,1174.4680851063831
913,,"blob488_g48_Bicyclo[3.2.0]hepta-2,6-diene",,false,0,44.50007355000045,2.0399997960000205,2323.0,26910.0,caice_voc_g48,667,C7H8,239,92,,,,1602.9411764705883
1117,,"blob535_g48_Octadecane, 6-methyl-",,false,0,38.916740775000385,1.7599998240000176,1021.0,27046.0,caice_voc_g48,710,C19H40,299,268,,,,1945.4986415857384
