BlobID,Description,Compound Name,Group Name,Inclusion,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Library Name,Library Match Factor,Library Formula,Library ID,Library Molecular Weight,Library RI,Characteristic Ions,Characteristic Ions Response,LRI I
1183,carene maybe,,,true,0,23.83340952000061,1.3599997824000347,302.0,815.0,-,-1,-,-1,-1,,,,1022.0000000000001
166,,C8,,true,0,13.333411200000343,0.6399998976000164,30529.0,167369.0,-,-1,-,-1,-1,,,,800.0
1182,benzothiazole,,,true,0,34.833407760000895,0.819999868800021,10431.0,289532.0,-,-1,-,-1,-1,,,,1330.0006652948687
127,,C9,,true,0,18.333410400000467,0.6799998912000174,69015.0,344070.0,-,-1,-,-1,-1,,,,900.0
130,limonene,blob168_g48_Limonene_CAICE_vocstand_incomplete,,true,0,24.750076040000636,1.5599997504000398,56308.0,485271.0,caice_voc_g48,920,-,6,0,1044.0,,,1044.0
70,,C13,,true,0,34.66674112000089,0.859999862400022,166290.0,630757.0,-,-1,-,-1,-1,,,,1300.0
128,,C18,,true,0,50.08340532000128,1.0799998272000275,63732.0,666960.0,-,-1,-,-1,-1,,,,1800.0
69,,C10,,true,0,22.916743000000587,0.7199998848000184,169960.0,886741.0,-,-1,-,-1,-1,,,,1000.0
78,,C17,,true,0,47.25007244000121,1.0399998336000267,93888.0,968201.0,-,-1,-,-1,-1,,,,1700.0
66,,C15,,true,0,41.333406720001065,0.9599998464000246,212799.0,1285489.0,-,-1,-,-1,-1,,,,1500.0
65,,C11,,true,0,27.083409000000696,0.7799998752000199,216169.0,1341324.0,-,-1,-,-1,-1,,,,1100.0
9,,C16,,true,0,44.41673956000114,0.9999998400000256,809661.0,5354473.0,-,-1,-,-1,-1,,,,1600.0
5,,C12,,true,0,31.000075040000795,0.8399998656000215,1224949.0,9338470.0,-,-1,-,-1,-1,,,,1200.0
1,,C14,,true,0,38.08340724000098,0.939999849600024,1606011.0,1.8007697E7,-,-1,-,-1,-1,,,,1400.0
1131,,"blob798_g48_2-Octene, (Z)-",,false,0,13.833411120000356,0.7999998720000204,1088.0,25028.0,caice_voc_g48,737,C8H16,360,112,812.0,,,810.0
835,,"blob307_g48_Benzene, 1,2,3-trimethyl-",,false,0,25.333409280000648,2.7999995520000716,2561.0,25041.0,caice_voc_g48,731,C9H12,165,120,1024.0,,,1058.0
820,,"blob464_g48_Oxalic acid, butyl cyclohexylmethyl ester",,false,0,37.66674064000097,1.2199998048000311,2990.0,25179.0,caice_voc_g48,777,C13H22O4,225,242,,,,1840.0119753076387
1018,,"blob701_g48_Butylphosphonic acid, butyl 2-phenylethyl ester",,false,0,31.0834083600008,3.3399994656000853,1908.0,25396.0,caice_voc_g48,594,C16H27O3P,351,298,,,,1202.2727272727275
891,,blob604_g48_Cyclobutylamine,,false,0,15.833410800000406,2.6399995776000673,2251.0,25458.0,caice_voc_g48,896,C4H9N,380,71,850.0,,,850.0
987,,blob82_g48_cis-2-Nonene,,false,0,18.833410320000482,0.8399998656000215,2226.0,25608.0,caice_voc_g48,757,C9H18,44,126,897.0,,,910.909090909091
981,,blob413_g48_6-methyl-5-hepten-2-one_CAICE_vocstand_incomplete,,false,0,24.66674272000063,2.8799995392000737,2008.0,25639.0,caice_voc_g48,798,-,11,0,1042.0,,,1042.0
623,,"blob288_g48_Sulfurous acid, butyl 2-ethylhexyl ester",,false,0,23.666742880000605,0.6999998880000179,4060.0,25770.0,caice_voc_g48,834,C12H26O3S,174,250,1018.0,,,1018.0
1087,,blob84_g48_Styrene_CAICE_vocstand_incomplete,,false,0,19.416743560000498,4.739999241600121,1411.0,25893.0,caice_voc_g48,810,-,2,0,925.0,,,923.6363636363637
1083,,blob378_g48_Dodecanal,,false,0,35.83340760000092,2.0799996672000534,1346.0,26102.0,caice_voc_g48,701,C12H24O,163,184,,,,1510.0046570640807
757,,blob404_g48_2-Decen-1-ol,,false,0,31.833408240000818,2.039999673600052,3080.0,26244.0,caice_voc_g48,825,C10H20O,272,156,1223.0,,,1222.7272727272727
1168,,"blob416_g48_6-[(Z)-1-Butenyl]-1,4-cycloheptadiene",,false,0,29.75007524000076,4.839999225600124,905.0,26296.0,caice_voc_g48,373,C11H16,306,148,1177.0,,,1168.0851063829787
1122,,"blob752_g48_p-Dioxin, 2,3-dihydro-5-methyl-",,false,0,13.750077800000353,4.31999930880011,1148.0,26421.0,caice_voc_g48,821,C5H8O2,329,100,808.0,,,808.3333333333333
1106,,blob150_g48_1-Octene,,false,0,16.500077360000425,0.7999998720000204,1298.0,26792.0,caice_voc_g48,594,C8H16,84,112,,,,863.3333333333334
923,,blob150_g48_1-Octene,,false,0,25.583409240000655,0.8399998656000215,2101.0,27133.0,caice_voc_g48,731,C8H16,84,112,,,,1064.0
1066,,"blob465_g48_Oxalic acid, allyl hexadecyl ester",,false,0,54.5000712800014,1.4199997728000364,1652.0,27173.0,caice_voc_g48,632,C21H38O4,269,354,1733.0,,,
1037,,"blob480_g48_Sulfurous acid, butyl 2-ethylhexyl ester",,false,0,48.91673884000126,2.1799996512000557,1900.0,27443.0,caice_voc_g48,542,C12H26O3S,134,250,,,,1758.8235294117649
871,,"blob184_g48_Cyclotetrasiloxane, octamethyl-",,false,0,22.500076400000577,1.9799996832000506,2302.0,27594.0,caice_voc_g48,830,C8H24O4Si4,83,296,991.0,,,990.909090909091
1108,,"blob531_g48_Cyclobutane, 1,2-diethyl-, cis-",,false,0,28.250075480000724,4.659999254400119,1292.0,27640.0,caice_voc_g48,794,C8H16,224,112,1130.0,,,1129.787234042553
1175,,"blob817_g48_4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",,false,0,14.916744280000383,4.219999324800108,838.0,27669.0,caice_voc_g48,772,C28H46O2,369,414,833.0,,,831.6666666666667
793,,"blob486_g48_2,4-Pentadienoic acid, 1-cyclopenten-3-on-1-yl ester",,false,0,23.500076240000602,1.9399996896000495,2772.0,27849.0,caice_voc_g48,800,C10H10O3,310,178,1014.0,,,1014.0000000000001
1136,,blob378_g48_Dodecanal,,false,0,40.250073560001034,1.2999997920000332,1078.0,28035.0,caice_voc_g48,665,C12H24O,163,184,,,,1732.1355190062059
1144,,"blob655_g48_Benzene, [(methylsulfinyl)methyl]-",,false,0,28.583408760000733,1.5999997440000409,1062.0,28136.0,caice_voc_g48,577,C8H10OS,287,154,1123.0,,,1138.2978723404253
955,,blob578_g48_4-Bromoheptane,,false,0,24.58340940000063,1.3599997824000347,2218.0,28174.0,caice_voc_g48,793,C7H15Br,347,178,1040.0,,,1040.0
548,,blob150_g48_1-Octene,,false,0,35.583407640000914,0.9799998432000251,5379.0,28283.0,caice_voc_g48,740,C8H16,84,112,,,,1465.0036591217786
1099,,"blob513_g48_Oxalic acid, allyl undecyl ester",,false,0,46.08340596000119,2.119999660800054,1373.0,28457.0,caice_voc_g48,661,C16H28O4,199,284,,,,1658.8235294117649
527,,blob229_g48_1-Iodo-2-methylundecane,,false,0,39.33340704000101,0.8399998656000215,5414.0,28534.0,caice_voc_g48,821,C12H25I,138,296,,,,1928.5578812422245
980,,"blob491_g48_2-Decene, 8-methyl-, (Z)-",,false,0,24.25007612000062,0.819999868800021,2154.0,28566.0,caice_voc_g48,855,C11H22,262,154,1032.0,,,1032.0
826,,"blob480_g48_Sulfurous acid, butyl 2-ethylhexyl ester",,false,0,54.5000712800014,1.2399998016000318,2568.0,28609.0,caice_voc_g48,707,C12H26O3S,134,250,,,,
1088,,"blob500_g48_Tetradecane, 1-fluoro-",,false,0,48.666738880001255,2.839999545600073,1371.0,28641.0,caice_voc_g48,437,C14H29F,246,216,,,,1750.0000000000002
1130,,blob229_g48_1-Iodo-2-methylundecane,,false,0,48.75007220000125,2.3599996224000606,1131.0,29017.0,caice_voc_g48,639,C12H25I,138,296,,,,1752.9411764705883
1111,,blob378_g48_Dodecanal,,false,0,44.000072960001134,1.4199997728000364,1271.0,29073.0,caice_voc_g48,663,C12H24O,163,184,,,,1586.4864864864865
1149,,"blob565_g48_4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",,false,0,14.916744280000383,2.8999995360000743,978.0,29123.0,caice_voc_g48,776,C28H46O2,258,414,827.0,,,831.6666666666667
1132,,"blob447_g48_Heptane, 2,3,6-trimethyl-",,false,0,11.083411560000286,1.8599997024000476,1072.0,29773.0,caice_voc_g48,720,C10H22,354,142,916.0,,,
654,,"blob488_g48_Bicyclo[3.2.0]hepta-2,6-diene",,false,0,41.333406720001065,2.0999996640000536,3610.0,29857.0,caice_voc_g48,745,C7H8,239,92,,,,1500.0
405,,"blob361_g48_N-(Trifluoroacetyl)-N,O,O',O''-tetrakis(trimethylsilyl)norepinephrine",,false,0,29.416741960000753,0.5399999136000138,9047.0,29941.0,caice_voc_g48,877,C22H42F3NO4Si4,204,553,1149.0,,,1159.5744680851062
968,,"blob522_g48_2-Allylpent-4-enoic acid, benzyl ester",,false,0,43.250073080001115,1.7399997216000445,2207.0,29995.0,caice_voc_g48,738,C15H18O2,353,230,1562.0,,,1562.1621621621623
1142,,"blob301_g48_Cyclotrisiloxane, hexamethyl-",,false,0,15.000077600000386,0.1999999680000051,979.0,30037.0,caice_voc_g48,736,C6H18O3Si3,120,222,,,,833.3333333333334
646,,blob462_g48_1-Nonene,,false,0,18.083410440000463,1.2199998048000311,3556.0,30253.0,caice_voc_g48,800,C9H18,259,126,895.0,,,895.0
570,,blob229_g48_1-Iodo-2-methylundecane,,false,0,43.250073080001115,0.859999862400022,4785.0,30790.0,caice_voc_g48,814,C12H25I,138,296,,,,1562.1621621621623
798,,"blob564_g48_Cyclohexane, 2-propyl-1,1,3-trimethyl-",,false,0,29.33340864000075,0.8799998592000225,2681.0,30935.0,caice_voc_g48,809,C12H24,307,168,1157.0,,,1157.4468085106382
1113,,blob175_g48_4-Cyanocyclohexene,,false,0,27.333408960000703,1.1599998144000296,1199.0,31014.0,caice_voc_g48,739,C7H9N,53,107,1106.0,,,1106.3829787234042
1162,,"blob632_g48_Octadecane, 6-methyl-",,false,0,39.500073680001016,1.7399997216000445,993.0,31109.0,caice_voc_g48,505,C19H40,368,268,,,,1892.8447244720392
1008,,blob474_g48_1-Octadecanesulphonyl chloride,,false,0,56.08340436000144,1.6999997280000434,1796.0,31221.0,caice_voc_g48,545,C18H37ClO2S,223,352,1709.0,,,
868,,"blob579_g48_Benzeneacetic acid, 4-(1,1-dimethylethyl)-, methyl ester",,false,0,41.16674008000106,3.0999995040000794,2473.0,31322.0,caice_voc_g48,660,C13H18O2,324,206,1495.0,,,1535.7131567701854
846,,"blob259_g48_9-Octadecene, (E)-",,false,0,34.00007456000087,0.899999856000023,2552.0,31485.0,caice_voc_g48,785,C18H36,247,252,,,,1281.8181818181815
783,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,false,0,43.916739640001126,0.859999862400022,3084.0,31517.0,caice_voc_g48,814,C21H44,208,296,,,,1583.7837837837835
715,,"blob302_g48_Pentanal, 2,4-dimethyl-",,false,0,32.833408080000844,2.159999654400055,3195.0,31736.0,caice_voc_g48,800,C7H14O,207,114,1250.0,,,1250.0
839,,"blob153_g48_1,10-Dicyanodecane",,false,0,29.666741920000764,3.439999449600088,2551.0,31762.0,caice_voc_g48,843,C12H20N2,68,192,1166.0,,,1165.9574468085107
694,,"blob464_g48_Oxalic acid, butyl cyclohexylmethyl ester",,false,0,50.8334052000013,1.2999997920000332,3343.0,32181.0,caice_voc_g48,688,C13H22O4,225,242,,,,
749,,"blob547_g48_Benzene, 1,2,3-trimethyl-",,false,0,23.3334096000006,2.459999606400063,2984.0,32270.0,caice_voc_g48,877,C9H12,364,120,1010.0,,,1010.0000000000001
745,,"blob472_g48_1-Propen-2-ol, formate",,false,0,15.500077520000398,2.3599996224000606,2977.0,32599.0,caice_voc_g48,886,C4H6O2,314,86,843.0,,,843.3333333333333
