BlobID,Compound Name,Description,Group Name,Constellation Name,Inclusion,LRI I,Library RI,Library ID,Library Name,Library NIST ID,Library Match Factor,Library Reverse Match Factor,Library Probability,Review Status,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Quantifier(1),Quantifier(2),Quantifier Response(1),Quantifier Response(2),Volume Ratio
1,pentaerythritol-C13,,,,true,1524.3648711311196,1525.0,26,amzi0503_b,0,949,949,97.86000061035156,,553,36.3160437531998,0.5198390474341334,6676.3669426809065,91038.29313426345,,,0.0,0.0,11.067310733974185
2,C16 Acid,,,,true,2079.4117647058824,2079.0,42,amze_unnamedsesq_1,0,948,948,80.01000213623047,,6,52.87525002508723,0.6897864283260616,3869.3443291494623,83362.96902505588,,,0.0,0.0,1.514055978614728
4,"d-C15 alcohol, TMS",,,,true,1870.2702702702702,1869.0,4,amzi0503_b,0,910,910,89.69999694824219,,10,47.15202205093259,0.5398328569508308,3331.6287539424375,58916.500187441685,,,0.0,0.0,1.8695352417306241
6,dC20,,,,true,2000.0,2000.0,14,amzi0503_b,0,827,827,98.95999908447266,,6,50.81488795439156,0.5198390474341334,2646.8861613115296,55059.37046087826,,,0.0,0.0,1.0
8,dC24,,,,true,2400.0,2400.0,16,amzi0503_b,0,912,912,63.290000915527344,,8,60.69699492309858,0.5598266664675283,2219.297663169913,54843.05614227777,,,0.0,0.0,1.0
5,C18 Acid,,,,true,2279.6747967479673,2281.0,44,amze_unnamedsesq_1,0,929,930,78.38999938964844,,9,57.873535789182284,0.6897864283260616,3277.1758877797984,52495.12616927493,,,0.0,0.0,1.0810955399966566
9,dC22,,,,true,2200.0,2200.0,15,amzi0503_b,0,829,835,98.30999755859375,,9,56.00394798429178,0.5298359521924821,2044.9955857903697,48557.3422765552,,,0.0,0.0,1.0
10,dC18,,,,true,1800.0,1800.0,13,amzi0503_b,0,896,901,98.12999725341797,,10,45.167969686558976,0.5098421426757848,1851.6411073496565,31513.982123654874,,,0.0,0.0,1.0
7,d-C6diacid,,,,true,1524.3648711311196,1524.0,6,amzi0503_b,0,949,950,97.1500015258789,,553,36.3160437531998,1.0196842853515695,2160.361703786999,25839.405536281152,,,0.0,0.0,3.1412356317955483
14,MBTCA,,,,true,1776.6871165644172,1777.0,32,amze_unnamedsesq_1,0,923,928,97.16999816894531,,10,44.443027476499395,0.9696997615598258,1183.4102620454505,23396.192765481406,,,0.0,0.0,0.7424067410357471
11,dC26,,,,true,2600.0,2600.0,17,amzi0503_b,0,901,905,63.290000915527344,,11,65.0466481834561,0.569823571225877,1550.2093906104565,18664.63093137263,,,0.0,0.0,1.0
