BlobID,Compound Name,Description,Group Name,Constellation Name,Inclusion,LRI I,Library RI,Library ID,Library Name,Library NIST ID,Library Match Factor,Library Reverse Match Factor,Library Probability,Review Status,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Quantifier(1),Quantifier(2),Quantifier Response(1),Quantifier Response(2),Volume Ratio
561,1202_0046_blob_561,,,,true,1800.0,1800.0,1,amz_lib_1202_0046,0,999,999,97.30999755859375,,0,45.25448259750792,1.245912137359082,452.9176950035617,9969.274755890725,,,0.0,0.0,0.0
647,1202_0046_blob_647,,,,true,1724.390243902439,1724.0,2,amz_lib_1202_0046,0,999,999,98.08000183105469,,0,42.89588786067802,1.4851272677320257,114.49371987907216,3532.906942261657,,,0.0,0.0,0.0
743,1202_0046_blob_743,,,,true,1618.292682926829,1618.0,3,amz_lib_1202_0046,0,999,999,98.5199966430664,,0,39.586246858997356,1.0066970069861383,83.66368048499862,1998.115077502366,,,0.0,0.0,0.0
817,1202_0046_blob_817,,,,true,1725.6097560975609,1726.0,4,amz_lib_1202_0046,0,999,999,97.36000061035156,,0,42.93392971127206,1.3256505141500634,61.586513235233724,848.7575231596975,,,0.0,0.0,0.0
833,1202_0046_blob_833,,,,true,1709.7560975609754,1710.0,5,amz_lib_1202_0046,0,999,999,98.66999816894531,,0,42.43938565354965,1.2758140286557,56.81172401830554,994.9774656033678,,,0.0,0.0,0.0
839,1202_0046_blob_839,,,,true,1847.2972972972973,1847.0,6,amz_lib_1202_0046,0,999,999,98.36000061035156,,0,46.585947368298996,1.1462391663703555,56.74365097377449,1677.7743269379425,,,0.0,0.0,0.0
856,1202_0046_blob_856,,,,true,1944.5945945945946,1945.0,7,amz_lib_1202_0046,0,999,999,98.08999633789062,,0,49.3249606110692,0.7475472824154492,55.16150856856257,1088.6217175549768,,,0.0,0.0,0.0
865,1202_0046_blob_865,,,,true,1858.1081081081081,1858.0,8,amz_lib_1202_0046,0,999,999,98.87999725341797,,0,46.89028217305124,0.11960756518647188,49.28966755315196,1294.4097520083299,,,0.0,0.0,0.0
879,1202_0046_blob_879,,,,true,1874.3243243243246,1874.0,9,amz_lib_1202_0046,0,999,999,96.66000366210938,,0,47.34678438017961,0.667808905624468,50.46392014872981,464.01319741156885,,,0.0,0.0,0.0
889,1202_0046_blob_889,,,,true,1836.4864864864865,1836.0,10,amz_lib_1202_0046,0,999,999,98.58999633789062,,0,46.28161256354675,0.7076780940199586,46.71455541436444,1274.937911646848,,,0.0,0.0,0.0
891,1202_0046_blob_891,,,,true,1810.8108108108108,1811.0,11,amz_lib_1202_0046,0,999,999,98.87000274658203,,0,45.55881740226017,1.016664304085011,46.13723404868506,866.9968897669178,,,0.0,0.0,0.0
924,1202_0046_blob_924,,,,true,3193.478260869566,3193.0,12,amz_lib_1202_0046,0,999,999,89.27999877929688,,0,76.29663268223693,1.3455851083478088,41.894005600508535,961.5907074148868,,,0.0,0.0,0.0
928,1202_0046_blob_928,,,,true,1791.4634146341464,1791.0,13,amz_lib_1202_0046,0,999,999,96.95999908447266,,0,44.98818964334971,1.2160102460624642,40.32869612262584,968.0010467214979,,,0.0,0.0,0.0
938,1202_0046_blob_938,,,,true,1878.3783783783783,1878.0,14,amz_lib_1202_0046,0,999,999,97.95999908447266,,0,47.4609099319617,1.2359448402602093,39.181146335962694,1870.9040254066076,,,0.0,0.0,0.0
948,1202_0046_blob_948,,,,true,1729.2682926829268,1729.0,15,amz_lib_1202_0046,0,999,999,97.91000366210938,,0,43.048055263054145,0.667808905624468,38.34984261322825,1292.3280238287791,,,0.0,0.0,0.0
951,1202_0046_blob_951,,,,true,2749.056603773584,2749.0,16,amz_lib_1202_0046,0,999,999,98.7300033569336,,0,68.11763480452034,0.5581686375368687,40.743062276626006,779.1746786456997,,,0.0,0.0,0.0
953,1202_0046_blob_953,,,,true,1758.5365853658536,1759.0,17,amz_lib_1202_0046,0,999,999,98.05999755859375,,0,43.961059677310885,1.0066970069861383,37.09451541956514,549.1156695726195,,,0.0,0.0,0.0
956,1202_0046_blob_956,,,,true,1771.951219512195,1772.0,18,amz_lib_1202_0046,0,999,999,98.69999694824219,,0,44.37952003384522,0.7874164708109399,37.47964518421213,754.5491950004325,,,0.0,0.0,0.0
967,1202_0046_blob_967,,,,true,1710.9756097560974,1711.0,19,amz_lib_1202_0046,0,999,999,98.6500015258789,,0,42.477427504143684,0.7475472824154492,36.50809352402575,1571.6432230094135,,,0.0,0.0,0.0
969,1202_0046_blob_969,,,,true,2038.2352941176468,2038.0,20,amz_lib_1202_0046,0,999,999,98.48999786376953,,0,51.87376460086925,0.8970567388985391,35.71744894445874,1924.8855727961,,,0.0,0.0,0.0
976,1202_0046_blob_976,,,,true,1808.1081081081081,1808.0,21,amz_lib_1202_0046,0,999,999,98.58999633789062,,0,45.48273370107211,1.3256505141500634,35.18960626318585,1528.455728470647,,,0.0,0.0,0.0
978,1202_0046_blob_978,,,,true,2100.0,2100.0,22,amz_lib_1202_0046,0,999,999,97.12999725341797,,0,53.47152232581854,0.727612688217704,35.06386353907874,1297.1084431883294,,,0.0,0.0,0.0
999,1202_0046_blob_999,,,,true,1809.4594594594596,1809.0,23,amz_lib_1202_0046,0,999,999,98.77999877929688,,0,45.52077555166614,1.1063699779748648,32.811556530417874,887.499181058568,,,0.0,0.0,0.0
1000,1202_0046_blob_1000,,,,true,1813.5135135135135,1814.0,24,amz_lib_1202_0046,0,999,999,98.43000030517578,,0,45.63490110344823,0.7874164708109399,33.35195608745562,828.1089918683174,,,0.0,0.0,0.0
