BlobID,Compound Name,Description,Group Name,Constellation Name,Inclusion,LRI I,Library RI,Library ID,Library Name,Library NIST ID,Library Match Factor,Library Reverse Match Factor,Library Probability,Review Status,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Quantifier(1),Quantifier(2),Quantifier Response(1),Quantifier Response(2),Volume Ratio
9,pentaerythritol-C13,pentaerythritol-C13,,,true,1525.0,,-1,-,-1,-1,-1,-1.0,,9,36.40576322744537,0.5074611313629008,5211.3864752575755,49236.41601191316,,,0.0,0.0,1.0
11,"d-C15 alcohol, TMS","d-C15 alcohol, TMS",,,true,1868.456375838926,,-1,-,-1,-1,-1,-1.0,,11,47.229113141955075,0.5373117861489539,4750.667023037095,54360.682181902914,,,0.0,0.0,1.0
13,dC20,dC20,,,true,2000.0,,-1,-,-1,-1,-1,-1.0,,13,50.95082644589176,0.5174113496249185,4293.377194550296,60166.91902457866,,,0.0,0.0,1.0
15,dC24,dC24,,,true,2400.0,,-1,-,-1,-1,-1,-1.0,,15,60.82475970123395,0.5472620044109715,3543.5680996170267,71143.93368280293,,,0.0,0.0,1.0
16,dC22,dC22,,,true,2200.0,,-1,-,-1,-1,-1,-1.0,,16,56.11565307176306,0.5273615678869362,3260.3371793250553,61753.35637425373,,,0.0,0.0,1.0
19,dC26,dC26,,,true,2600.0,,-1,-,-1,-1,-1,-1.0,,19,65.19207633340453,0.5572122226729892,2221.610314469319,44856.83188756148,,,0.0,0.0,1.0
20,"d-C22 acid, TMS","d-C22 acid, TMS",,,true,2646.728971962617,,-1,-,-1,-1,-1,-1.0,,20,66.14149299257205,0.6965152783412365,2135.417841142509,32800.40538241279,,,0.0,0.0,1.0
21,dC18,dC18,,,true,1800.0,,-1,-,-1,-1,-1,-1.0,,21,45.292303157253336,0.5074611313629008,2116.100842456799,27123.756273921146,,,0.0,0.0,1.0
24,dC28,dC28,,,true,2800.0,,-1,-,-1,-1,-1,-1.0,,24,69.25557963464152,0.5771126591970245,1721.551170127932,37766.540266250086,,,0.0,0.0,1.0
28,dC32,dC32,,,true,3200.0,,-1,-,-1,-1,-1,-1.0,,28,76.50912291068136,0.6268637505071128,1552.6590670501173,15148.0574926181,,,0.0,0.0,1.0
30,dC30,dC30,,,true,3000.0,,-1,-,-1,-1,-1,-1.0,,30,73.0152696049449,0.5970130957210599,1459.4673791481182,17263.04267547246,,,0.0,0.0,1.0
31,dC34,dC34,,,true,3400.0,,-1,-,-1,-1,-1,-1.0,,31,79.81309288458434,0.6567144052931658,1384.9023813428357,16025.862960558028,,,0.0,0.0,1.0
39,d-cholestane,d-cholestane,,,true,2913.1313131313127,,-1,-,-1,-1,-1,-1.0,,39,71.38227295117676,0.8258681157474661,1123.6768691509496,23071.570119509637,,,0.0,0.0,1.0
41,dC16,dC16,,,true,1600.0,,-1,-,-1,-1,-1,-1.0,,41,39.02615320674772,0.4975109131008832,1136.21598711377,9295.645268399032,,,0.0,0.0,1.0
45,d-pyrene,d-pyrene,,,true,2167.647058823529,,-1,-,-1,-1,-1,-1.0,,45,55.28016641169564,1.2338270644901903,1064.6044724931708,15508.122210137326,,,0.0,0.0,1.0
48,d-C6diacid,d-C6diacid,,,true,1525.0,,-1,-,-1,-1,-1,-1.0,,48,36.40576322744537,1.0049720444637842,1046.8002514201216,14574.605437040002,,,0.0,0.0,1.0
49,dC36,dC36,,,true,3600.0,,-1,-,-1,-1,-1,-1.0,,49,83.3069461903208,0.7363161513893072,1053.7089140969329,13072.003885769771,,,0.0,0.0,1.0
61,d-cholesterol,d-cholesterol- maybe recheck,,,true,3202.2988505747126,,-1,-,-1,-1,-1,-1.0,,61,76.54709957704806,0.8258681157474661,917.7158659659908,21051.620868354512,,,0.0,0.0,1.0
590,d-anthraquinone,d-anthraquinone,,,true,2011.764705882353,,-1,-,-1,-1,-1,-1.0,,590,51.25463977682536,1.452731866254579,544.302401249297,10298.01183804669,,,0.0,0.0,1.0
617,chrysene-d,chrysene-d,,,true,2521.7391304347825,,-1,-,-1,-1,-1,-1.0,,617,63.483126346903,1.2935283740622963,205.7990582329221,4344.120272392118,,,0.0,0.0,1.0
618,"d-C10 acid, TMS","d-C10 acid, TMS",,,true,1466.304347826087,,-1,-,-1,-1,-1,-1.0,,618,34.35502324364352,0.7064654966032542,212.23947369866073,1960.690063812438,,,0.0,0.0,1.0
635,glucose-13C6,glucose-13C6 no-search probably new,,,true,1986.5771812080538,,-1,-,-1,-1,-1,-1.0,,635,50.57105978222475,1.2238768462281726,168.87804001115728,3860.6675289342247,,,0.0,0.0,1.0
679,4-methoxy-benzaldehyde,4-methoxy-benzaldehyde,,,true,1292.1574641769826,,-1,-,-1,-1,-1,-1.0,,679,27.291363299437187,1.5323336123507203,100.34629322373075,1672.2534301392643,,,0.0,0.0,1.0
700,perylene-d,perylene-d,,,true,2957.575757575758,,-1,-,-1,-1,-1,-1.0,,700,72.21775961124419,1.452731866254579,79.95138153544394,2166.490629455052,,,0.0,0.0,1.0
708,dC14,dC14,,,true,1400.0,,-1,-,-1,-1,-1,-1.0,,708,32.03844659527478,0.4776104765768479,81.17892785044387,1062.782513945861,,,0.0,0.0,1.0
721,dibenzanthracene-d,dibenzanthracene-d,,,true,3271.264367816093,,-1,-,-1,-1,-1,-1.0,,721,77.6863995680491,1.512433175826685,67.90441706601996,1550.7486881130912,,,0.0,0.0,1.0
