BlobID,Description,Compound Name,Group Name,Inclusion,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Library Name,Library Match Factor,Library Formula,Library ID,Library Molecular Weight,Library RI,Characteristic Ions,Characteristic Ions Response,LRI I
1,,C14,,TRUE,0,38.08340724,0.859999862,1578302,1.73E+07,-,-1,-,-1,-1,,,,1400
2,,"blob6_g48_Cyclotetrasiloxane, octamethyl-",,FALSE,0,22.58340972,0.43999993,1535593,2.09E+07,caice_voc_g48,824,C8H24O4Si4,21,296,985,,,992.7272727
3,,"blob3_g48_Cyclopentasiloxane, decamethyl-",,FALSE,0,29.00007536,0.459999926,1406985,1.41E+07,caice_voc_g48,974,C10H30O5Si5,18,370,1149,,,1148.93617
4,,"blob8_g48_Furan, 2-[(2-ethoxy-3,4-dimethyl-2-cyclohexen-1-ylidene)methyl]-",,FALSE,0,47.16673912,3.319999469,1096982,1.73E+07,caice_voc_g48,981,C15H20O2,20,232,1694,,,1694.285714
5,,C12,,TRUE,0,31.00007504,0.739999882,1041133,7247058,-,-1,-,-1,-1,,,,1200
6,,C16,,TRUE,0,44.41673956,0.93999985,1003499,7040075,-,-1,-,-1,-1,,,,1600
7,,"blob7_g48_Cyclohexasiloxane, dodecamethyl-",,FALSE,0,35.33340768,0.459999926,989729,5870095,caice_voc_g48,510,C12H36O6Si6,23,444,1320,,,1420.002661
8,,"blob11_g48_Cyclotrisiloxane, hexamethyl-",,FALSE,0,14.75007764,0.579999907,880715,2.56E+07,caice_voc_g48,984,C6H18O3Si3,17,222,828,,,828.3333333
9,,blob16_g48_1-Dodecene,,FALSE,0,30.91674172,0.879999859,901323,6868784,caice_voc_g48,960,C12H24,29,168,1198,,,1197.87234
10,,blob5_g48_2-Decen-1-ol,,FALSE,0,29.33340864,2.05999967,719235,9152920,caice_voc_g48,967,C10H20O,19,156,1157,,,1157.446809
11,,"blob163_g48_Cyclopentane, 1-hexyl-3-methyl-",,FALSE,0,38.25007388,0.959999846,698546,4086764,caice_voc_g48,743,C12H24,86,168,,,,1509.099688
12,,"blob6_g48_Cyclotetrasiloxane, octamethyl-",,FALSE,0,22.16674312,0.459999926,633566,4927073,caice_voc_g48,933,C8H24O4Si4,21,296,985,,,983.6363636
13,,"blob15_g48_Pentadecane, 5-methyl-",,FALSE,0,43.00007312,0.879999859,562331,5748931,caice_voc_g48,977,C16H34,22,226,1554,,,1554.054054
14,,"blob18_g48_Hexadecen-1-ol, trans-9-",,FALSE,0,44.66673952,1.05999983,555971,5101253,caice_voc_g48,953,C16H32O,27,240,1609,,,1608.571429
15,,"blob144_g48_Heptadecane, 2,6-dimethyl-",,FALSE,0,37.16674072,0.819999869,543790,3187645,caice_voc_g48,738,C19H40,62,268,1745,,,1750.009979
16,,"blob259_g48_9-Octadecene, (E)-",,FALSE,0,38.00007392,0.979999843,482521,3260067,caice_voc_g48,730,C18H36,247,252,,,,1899.556873
17,,blob21_g48_1-Undecene,,FALSE,0,27.00007568,0.839999866,462930,3024693,caice_voc_g48,962,C11H22,34,154,1098,,,1098
18,,blob20_g48_1-Decene,,FALSE,0,22.75007636,0.799999872,423397,3269804,caice_voc_g48,961,C10H20,32,140,996,,,996.3636364
19,,blob567_g48_1-Iodo-2-methylundecane,,FALSE,0,36.58340748,0.779999875,411312,3417278,caice_voc_g48,709,C12H25I,232,296,,,,1645.007651
20,,"blob19_g48_Pentadecane, 3-methyl-",,FALSE,0,43.58340636,0.899999856,383225,3189052,caice_voc_g48,962,C16H34,30,226,1573,,,1572.972973
21,,"blob80_g48_Octadecane, 2,6-dimethyl-",,FALSE,0,42.75007316,0.879999859,386058,1537566,caice_voc_g48,807,C20H42,45,282,1532,,,1545.945946
22,,C11,,TRUE,0,27.083409,0.699999888,353767,2070556,-,-1,-,-1,-1,,,,1100
23,,C10,,TRUE,0,22.916743,0.639999898,260991,1260696,-,-1,-,-1,-1,,,,1000
24,,"blob138_g48_2,4(1H,3H)-Pyrimidinedione, 3,6-dimethyl-",,FALSE,0,34.50007448,4.05999935,213384,6935804,caice_voc_g48,901,C6H8N2O2,35,140,1295,,,1295.454545
25,,blob32_g48_Cetene,,FALSE,0,44.33340624,1.05999983,197432,1152735,caice_voc_g48,939,C16H32,41,224,1597,,,1597.297297
26,,C13,,TRUE,0,34.66674112,0.779999875,216538,852757,-,-1,-,-1,-1,,,,1300
27,,"blob25_g48_Cycloheptasiloxane, tetradecamethyl-",,FALSE,0,41.08340676,0.479999923,205256,1057126,caice_voc_g48,696,C14H42O7Si7,38,518,1492,,,1553.569735
28,,"blob174_g48_1-Pentadecanamine, N,N-dimethyl-",,FALSE,0,41.75007332,1.119999821,181885,1015844,caice_voc_g48,890,C17H37N,91,255,1516,,,1513.513514
29,,"blob140_g48_1-Nonadecanamine, N,N-dimethyl-",,FALSE,0,47.66673904,1.199999808,178903,1274537,caice_voc_g48,883,C21H45N,59,311,1715,,,1712.121212
30,,"blob124_g48_2-Dodecene, (Z)-",,FALSE,0,31.33340832,0.899999856,185284,710012,caice_voc_g48,926,C12H24,90,168,1209,,,1209.090909
31,,"blob85_g48_Cyclopropane, nonyl-",,FALSE,0,34.5834078,0.919999853,169333,889002,caice_voc_g48,910,C12H24,69,168,1298,,,1297.727273
32,,blob82_g48_cis-2-Nonene,,FALSE,0,18.08341044,0.759999878,163967,1346112,caice_voc_g48,955,C9H18,44,126,897,,,895
34,,blob23_g48_1-chloro octane_CAICE_vocstand_incomplete,,FALSE,0,26.6667424,1.459999766,156306,1101056,caice_voc_g48,933,-,1,0,1090,,,1090
38,,"blob124_g48_2-Dodecene, (Z)-",,FALSE,0,31.75007492,0.919999853,160401,683607,caice_voc_g48,917,C12H24,90,168,1209,,,1220.454545
82,,"blob133_g48_Sulfurous acid, hexyl tetradecyl ester",,FALSE,0,48.7500722,0.959999846,100629,604191,caice_voc_g48,913,C20H42O3S,63,362,1752,,,1751.515152
83,,C15,,TRUE,0,41.33340672,0.879999859,101373,593411,-,-1,-,-1,-1,,,,1500
84,,C9,,TRUE,0,18.3334104,0.599999904,96720,464018,-,-1,-,-1,-1,,,,900
85,,"blob31_g48_2-Octen-1-ol, (E)-",,FALSE,0,25.16674264,2.079999667,80188,753048,caice_voc_g48,916,C8H16O,37,128,1054,,,1054
86,,"blob137_g48_ethanone, 2,2-dichloro-2-fluoro-1-phenyl-",,FALSE,0,24.1667428,2.899999536,71763,1481220,caice_voc_g48,976,C8H5Cl2FO,40,206,1030,,,1030
87,,"blob83_g48_Tetradecane, 4-ethyl-",,FALSE,0,42.5000732,0.859999862,85390,450204,caice_voc_g48,937,C16H34,47,226,1538,,,1537.837838
88,,"blob80_g48_Octadecane, 2,6-dimethyl-",,FALSE,0,42.25007324,0.859999862,75820,547194,caice_voc_g48,847,C20H42,45,282,1532,,,1529.72973
89,,"blob163_g48_Cyclopentane, 1-hexyl-3-methyl-",,FALSE,0,50.50007192,1.159999814,70530,546246,caice_voc_g48,882,C12H24,86,168,,,,
90,,blob24_g48_2-Decen-1-ol,,FALSE,0,33.16674136,2.05999967,65626,428456,caice_voc_g48,912,C10H20O,36,156,1259,,,1259.090909
94,,"blob30_g48_Octane, 2,2,6-trimethyl-",,FALSE,0,21.16674328,0.55999991,67187,351130,caice_voc_g48,910,C11H24,43,156,962,,,961.8181818
96,,"blob123_g48_Cyclopentene, 1-ethenyl-3-methylene-",,FALSE,0,19.33341024,2.619999581,58010,619264,caice_voc_g48,944,C8H10,49,106,922,,,921.8181818
97,,C17,,TRUE,0,47.33340576,0.959999846,64243,577553,-,-1,-,-1,-1,,,,1700
100,,"blob144_g48_Heptadecane, 2,6-dimethyl-",,FALSE,0,48.58340556,0.959999846,63552,544466,caice_voc_g48,933,C19H40,62,268,1745,,,1745.454545
107,,"blob36_g48_2,2,7,7-Tetramethyloctane",,FALSE,0,23.91674284,0.55999991,64201,341144,caice_voc_g48,939,C12H26,42,170,1024,,,1024
113,,blob150_g48_1-Octene,,FALSE,0,13.16674456,0.699999888,58007,356202,caice_voc_g48,908,C8H16,84,112,,,,
118,,"blob172_g48_1,4-Dioxin, 2,3-dihydro-5,6-dimethyl-",,FALSE,0,15.8334108,3.019999517,52036,990699,caice_voc_g48,901,C6H10O2,55,114,850,,,850
121,,blob318_g48_1-Hexadecanol,,FALSE,0,40.0000736,1.039999834,60174,255205,caice_voc_g48,802,C16H34O,172,242,,,,1785.705254
130,,"blob153_g48_1,10-Dicyanodecane",,FALSE,0,29.66674192,3.359999462,50234,521768,caice_voc_g48,937,C12H20N2,68,192,1166,,,1165.957447
136,,blob154_g48_Geranylacetone_CAICE_vocstand_incomplete,,FALSE,0,53.00007152,3.279999475,43972,726076,caice_voc_g48,854,-,5,0,,,,
140,,blob139_g48_Acetophenone_CAICE_vocstand_incomplete,,FALSE,0,28.83340872,2.179999651,42118,765346,caice_voc_g48,932,-,3,0,1145,,,1144.680851
141,MT,blob168_g48_Limonene_CAICE_vocstand_incomplete,,TRUE,0,24.75007604,1.479999763,45160,364849,caice_voc_g48,920,-,6,0,1044,,,1044
142,,blob84_g48_Styrene_CAICE_vocstand_incomplete,,FALSE,0,19.50007688,3.779999395,42552,862942,caice_voc_g48,927,-,2,0,925,,,925.4545455
148,,"blob161_g48_2,5-Cyclohexadien-1-one, 2,6-bis(1,1-dimethylethyl)-4-ethylidene-",,FALSE,0,47.33340576,2.739999562,40168,387418,caice_voc_g48,899,C16H24O,54,232,1700,,,1700
149,,C8,,TRUE,0,13.3334112,0.539999914,40771,217121,-,-1,-,-1,-1,,,,800
150,,blob88_g48_2-Ethyl-1-hexanol,,FALSE,0,26.58340908,4.239999322,35702,515271,caice_voc_g48,915,C8H18O,39,130,1088,,,1088
152,,"blob283_g48_Cyclopropane, 1-heptyl-2-methyl-",,FALSE,0,41.2500734,1.019999837,40042,232547,caice_voc_g48,846,C11H22,135,154,1532,,,1517.856578
153,,"blob259_g48_9-Octadecene, (E)-",,FALSE,0,37.83340728,0.959999846,38095,188502,caice_voc_g48,731,C18H36,247,252,,,,1870.012641
154,,"blob165_g48_2-Propenoic acid, tridecyl ester",,FALSE,0,48.25007228,2.039999674,34110,385276,caice_voc_g48,917,C16H30O2,71,254,1733,,,1733.333333
155,,"blob131_g48_3-Eicosene, (E)-",,FALSE,0,47.25007244,1.099999824,34688,283542,caice_voc_g48,893,C20H40,58,280,1697,,,1697.142857
156,,"blob194_g48_1,4-Undecadiene, (E)-",,FALSE,0,28.66674208,1.159999814,34868,166386,caice_voc_g48,879,C11H20,145,152,1140,,,1140.425532
157,,C18,,TRUE,0,50.08340532,0.99999984,34109,269595,-,-1,-,-1,-1,,,,1800
158,,"blob185_g48_1H-Tetrazole, 1-methyl-",,FALSE,0,15.91674412,4.179999331,29419,639964,caice_voc_g48,928,C2H4N4,64,84,852,,,851.6666667
159,,"blob143_g48_Heptadecane, 2,6-dimethyl-",,FALSE,0,41.83340664,0.839999866,33816,322082,caice_voc_g48,885,C19H40,51,268,1516,,,1516.216216
160,,"blob259_g48_9-Octadecene, (E)-",,FALSE,0,38.83340712,0.99999984,34034,159507,caice_voc_g48,761,C18H36,247,252,,,,1890.948595
161,,"blob77_g48_Tetrasiloxane, decamethyl-",,FALSE,0,25.58340924,0.419999933,34350,118176,caice_voc_g48,880,C10H30O3Si4,52,310,1064,,,1064
162,,"blob29_g48_Phenol, 3,5-bis(1,1-dimethylethyl)-",,FALSE,0,44.75007284,3.299999472,26262,536834,caice_voc_g48,881,C14H22O,31,206,1611,,,1611.428571
163,,"blob208_g48_Cyclobutene, 2-propenylidene-",,FALSE,0,12.9167446,2.539999594,25648,564820,caice_voc_g48,936,C7H8,77,92,,,,
164,,blob378_g48_Dodecanal,,FALSE,0,40.16674024,2.039999674,26989,250145,caice_voc_g48,838,C12H24O,163,184,,,,1749.992097
165,,"blob189_g48_Heptadecane, 2,3-dimethyl-",,FALSE,0,49.25007212,0.979999843,27647,322276,caice_voc_g48,897,C19H40,82,268,1773,,,1769.69697
166,,blob204_g48_1-Propenylaziridine,,FALSE,0,25.50007592,3.519999437,22500,260343,caice_voc_g48,853,C5H9N,112,83,1062,,,1062
167,,blob192_g48_1-Iodo-2-methylundecane,,FALSE,0,48.00007232,0.93999985,24469,275388,caice_voc_g48,883,C12H25I,85,296,1724,,,1724.242424
168,,"blob162_g48_Decane, 2,5,9-trimethyl-",,FALSE,0,25.4167426,0.619999901,23975,218924,caice_voc_g48,895,C13H28,75,184,1066,,,1060
169,,blob164_g48_1-Iodo-2-methylundecane,,FALSE,0,42.0834066,0.839999866,23159,99111,caice_voc_g48,893,C12H25I,124,296,1524,,,1524.324324
170,,"blob244_g48_Cyclobutene, 2-propenylidene-",,FALSE,0,30.50007512,2.039999674,19516,153362,caice_voc_g48,879,C7H8,152,92,1187,,,1187.234043
171,,blob21_g48_1-Undecene,,FALSE,0,27.5000756,0.839999866,21454,278973,caice_voc_g48,811,C11H22,34,154,1098,,,1110.638298
172,,"blob216_g48_Dodecane, 2,7,10-trimethyl-",,FALSE,0,41.16674008,0.819999869,20683,149361,caice_voc_g48,841,C15H32,211,212,1543,,,1535.713157
175,,"blob196_g48_5-Undecene, 3-methyl-, (E)-",,FALSE,0,44.1667396,1.05999983,19299,125574,caice_voc_g48,909,C12H24,116,168,1592,,,1591.891892
178,,"blob531_g48_Cyclobutane, 1,2-diethyl-, cis-",,FALSE,0,27.9167422,0.859999862,19226,134140,caice_voc_g48,801,C8H16,224,112,1130,,,1121.276596
179,,"blob166_g48_Decane, 2,5,9-trimethyl-",,FALSE,0,26.2500758,0.639999898,18945,193387,caice_voc_g48,917,C13H28,70,184,1080,,,1080
180,,blob334_g48_Benzyl 2-chloroethyl sulfone,,FALSE,0,25.8334092,0.879999859,16900,266935,caice_voc_g48,890,C9H11ClO2S,154,218,1070,,,1070
181,,"blob183_g48_Hexanal, 5-methyl-",,FALSE,0,20.66674336,2.139999658,17048,239666,caice_voc_g48,913,C7H14O,73,114,951,,,950.9090909
182,,"blob283_g48_Cyclopropane, 1-heptyl-2-methyl-",,FALSE,0,42.33340656,3.539999434,16892,291331,caice_voc_g48,881,C11H22,135,154,1532,,,1532.432432
183,,"blob233_g48_Heptanenitrile, 7-oxo-",,FALSE,0,21.00007664,3.819999389,16794,232557,caice_voc_g48,896,C7H11NO,115,125,958,,,958.1818182
184,,"blob162_g48_Decane, 2,5,9-trimethyl-",,FALSE,0,25.66674256,0.619999901,18518,141183,caice_voc_g48,911,C13H28,75,184,1066,,,1066
185,,"blob93_g48_1,1,1,3,5,5,7,7,7-Nonamethyl-3-(trimethylsiloxy)tetrasiloxane",,FALSE,0,32.25007484,0.43999993,21729,72880,caice_voc_g48,874,C12H36O4Si5,79,384,1234,,,1234.090909
187,,"blob140_g48_1-Nonadecanamine, N,N-dimethyl-",,FALSE,0,53.7500714,1.43999977,17206,158325,caice_voc_g48,907,C21H45N,59,311,1715,,,
188,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,FALSE,0,36.08340756,0.759999878,18452,111498,caice_voc_g48,794,C21H44,208,296,,,,1555.005655
191,,"blob225_g48_Bicyclo[2.2.2]oct-7-en-2-one, 5-methylene-",,FALSE,0,26.50007576,2.05999967,15368,107151,caice_voc_g48,876,C9H10O,167,134,1086,,,1086
192,,"blob179_g48_Decane, 2,5,9-trimethyl-",,FALSE,0,27.83340888,0.659999894,16855,259144,caice_voc_g48,902,C13H28,61,184,1117,,,1119.148936
194,,blob229_g48_1-Iodo-2-methylundecane,,FALSE,0,40.16674024,0.779999875,16250,157235,caice_voc_g48,856,C12H25I,138,296,,,,1749.992097
195,,"blob195_g48_3-Hexanone, 2,5-dimethyl-4-nitro-",,FALSE,0,46.2500726,1.819999709,14906,152470,caice_voc_g48,873,C8H15NO3,101,173,1663,,,1662.857143
197,,blob318_g48_1-Hexadecanol,,FALSE,0,37.83340728,1.899999696,14774,126763,caice_voc_g48,513,C16H34O,172,242,,,,1870.012641
198,,blob177_g48_1-Iodo-2-methylundecane,,FALSE,0,41.58340668,0.819999869,16215,77293,caice_voc_g48,864,C12H25I,114,296,1508,,,1508.108108
199,,blob190_g48_trans-2-Undecen-1-ol,,FALSE,0,49.33340544,2.079999667,14204,160868,caice_voc_g48,872,C11H22O,110,170,1773,,,1772.727273
200,,"blob332_g48_Phthalic acid, ethyl pentyl ester",,FALSE,0,47.41673908,2.219999645,13716,407364,caice_voc_g48,898,C15H20O4,255,264,1703,,,1703.030303
201,,"blob167_g48_Decane, 2,2,4-trimethyl-",,FALSE,0,24.25007612,0.579999907,16814,93179,caice_voc_g48,903,C13H28,102,184,1032,,,1032
202,,"blob142_g48_Octane, 2,3,6,7-tetramethyl-",,FALSE,0,24.5834094,0.599999904,16386,151521,caice_voc_g48,869,C12H26,67,170,1040,,,1040
203,,"blob193_g48_Undecane, 3-methyl-",,FALSE,0,29.91674188,0.719999885,16661,66698,caice_voc_g48,880,C12H26,143,170,1172,,,1172.340426
204,,blob186_g48_4-Trifluoroacetoxyhexadecane,,FALSE,0,43.83340632,1.019999837,15551,91059,caice_voc_g48,881,C18H33F3O2,131,338,1581,,,1581.081081
205,,"blob376_g48_Oxalic acid, allyl hexadecyl ester",,FALSE,0,50.000072,1.139999818,15247,149039,caice_voc_g48,851,C21H38O4,149,354,1797,,,1796.969697
206,,"blob158_g48_Decane, 2,5,9-trimethyl-",,FALSE,0,21.83340984,0.579999907,15595,141814,caice_voc_g48,916,C13H28,74,184,976,,,976.3636364
207,,"blob187_g48_Decane, 6-ethyl-2-methyl-",,FALSE,0,26.6667424,0.659999894,15222,360448,caice_voc_g48,867,C13H28,66,184,1090,,,1090
208,,blob199_g48_3-Amino-5-t-butylisoxazole,,FALSE,0,34.00007456,2.319999629,13148,110030,caice_voc_g48,858,C7H12N2O,117,140,1282,,,1281.818182
210,,"blob197_g48_Octane, 2,3,3-trimethyl-",,FALSE,0,26.50007576,0.659999894,14416,56830,caice_voc_g48,899,C11H24,160,156,1086,,,1086
211,,"blob376_g48_Oxalic acid, allyl hexadecyl ester",,FALSE,0,51.6667384,2.619999581,12329,272431,caice_voc_g48,773,C21H38O4,149,354,1797,,,
212,,"blob198_g48_Undecane, 5-methyl-",,FALSE,0,29.33340864,0.699999888,14538,77194,caice_voc_g48,886,C12H26,142,170,1157,,,1157.446809
213,,"blob170_g48_Cyclopentane, undecyl-",,FALSE,0,46.33340592,1.139999818,13367,120716,caice_voc_g48,883,C16H32,93,224,1666,,,1665.714286
214,,"blob138_g48_2,4(1H,3H)-Pyrimidinedione, 3,6-dimethyl-",,FALSE,0,34.5834078,0.479999923,11745,123540,caice_voc_g48,852,C6H8N2O2,35,140,1295,,,1297.727273
215,,"blob163_g48_Cyclopentane, 1-hexyl-3-methyl-",,FALSE,0,44.66673952,1.219999805,11809,81505,caice_voc_g48,724,C12H24,86,168,,,,1608.571429
216,,"blob143_g48_Heptadecane, 2,6-dimethyl-",,FALSE,0,35.91674092,0.759999878,13985,51040,caice_voc_g48,823,C19H40,51,268,1516,,,1525.00499
217,,"blob262_g48_2-Decene, (Z)-",,FALSE,0,23.3334096,0.799999872,13448,89710,caice_voc_g48,881,C10H20,203,140,1010,,,1010
218,,"blob303_g48_Cyclopropane, 1-butyl-2-pentyl-, cis-",,FALSE,0,34.41674116,0.899999856,13217,58444,caice_voc_g48,855,C12H24,271,168,1293,,,1293.181818
219,,"blob370_g48_Z-1,6-Undecadiene",,FALSE,0,32.5000748,1.199999808,12879,61785,caice_voc_g48,885,C11H20,309,152,1241,,,1240.909091
220,,blob237_g48_o-Xylene,,FALSE,0,18.08341044,2.359999622,11312,131510,caice_voc_g48,895,C8H10,133,106,895,,,895
221,,"blob301_g48_Cyclotrisiloxane, hexamethyl-",,FALSE,0,15.08341092,0.879999859,10868,448704,caice_voc_g48,880,C6H18O3Si3,120,222,,,,835
222,,"blob157_g48_3-Undecene, 9-methyl-, (Z)-",,FALSE,0,28.08340884,0.779999875,11586,121666,caice_voc_g48,878,C12H24,56,168,1126,,,1125.531915
224,,blob220_g48_1-Iodo-2-methylundecane,,FALSE,0,47.00007248,0.879999859,12202,179762,caice_voc_g48,881,C12H25I,109,296,1689,,,1688.571429
225,,"blob213_g48_N-(Trifluoroacetyl)-N,O,O',O''-tetrakis(trimethylsilyl)norepinephrine",,FALSE,0,46.16673928,0.479999923,12577,84180,caice_voc_g48,905,C22H42F3NO4Si4,157,553,1660,,,1660
