BlobID,Description,Compound Name,Group Name,Inclusion,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Library Name,Library Match Factor,Library Formula,Library ID,Library Molecular Weight,Library RI,Characteristic Ions,Characteristic Ions Response,LRI I
18,,"blob15_g48_Pentadecane, 5-methyl-",,FALSE,0,42.91674151,0.95999975,646817,6711170,caice_voc_g48,986,C16H34,22,226,1554,,,1551.351351
19,,"blob15_g48_Pentadecane, 5-methyl-",,FALSE,0,42.75007489,0.95999975,531842,2316935,caice_voc_g48,806,C16H34,22,226,1554,,,1545.945946
20,,blob23_g48_1-chloro octane_CAICE_vocstand_incomplete,,FALSE,0,26.66674573,1.5399996,413556,2855797,caice_voc_g48,952,-,1,0,1090,,,1090
21,,"blob19_g48_Pentadecane, 3-methyl-",,FALSE,0,43.50007469,0.979999745,436691,3798692,caice_voc_g48,959,C16H34,30,226,1573,,,1570.27027
22,,"blob25_g48_Cycloheptasiloxane, tetradecamethyl-",,FALSE,0,41.08340865,0.559999854,336919,2181763,caice_voc_g48,703,C14H42O7Si7,38,518,1492,,,1553.569687
23,,C11,,TRUE,0,27.08341229,0.779999797,310515,1623067,-,-1,-,-1,-1,,,,1100
24,,"blob77_g48_Tetrasiloxane, decamethyl-",,FALSE,0,25.58341268,0.49999987,343013,1489797,caice_voc_g48,950,C10H30O3Si4,52,310,1064,,,1064
25,,blob20_g48_1-Decene,,FALSE,0,22.75008009,0.879999771,281250,2703177,caice_voc_g48,948,C10H20,32,140,996,,,996.3636364
26,,blob21_g48_1-Undecene,,FALSE,0,27.00007898,0.919999761,280899,1703523,caice_voc_g48,963,C11H22,34,154,1098,,,1098
30,,C15,,TRUE,0,41.33340859,0.95999975,238487,1435692,-,-1,-,-1,-1,,,,1500
73,,blob32_g48_Cetene,,FALSE,0,44.33340781,1.159999698,203563,994362,caice_voc_g48,941,C16H32,41,224,1597,,,1597.297297
74,,"blob145_g48_2-Mercapto-4,6-dimethylnicotinonitrile, TBDMS derivative",,FALSE,0,17.50008145,0.479999875,225857,1226763,caice_voc_g48,912,C14H22N2SSi,98,278,883,,,883.3333333
77,,C13,,TRUE,0,34.66674365,0.879999771,209560,872474,-,-1,-,-1,-1,,,,1300
78,,C10,,TRUE,0,22.91674671,0.719999813,202929,998346,-,-1,-,-1,-1,,,,1000
79,,blob24_g48_2-Decen-1-ol,,FALSE,0,33.16674404,2.139999444,170519,1160314,caice_voc_g48,944,C10H20O,36,156,1259,,,1259.090909
80,,"blob124_g48_2-Dodecene, (Z)-",,FALSE,0,31.33341119,0.979999745,183776,679462,caice_voc_g48,914,C12H24,90,168,1209,,,1209.090909
81,,"blob124_g48_2-Dodecene, (Z)-",,FALSE,0,31.75007775,0.99999974,164771,667315,caice_voc_g48,913,C12H24,90,168,1209,,,1220.454545
84,,"blob93_g48_1,1,1,3,5,5,7,7,7-Nonamethyl-3-(trimethylsiloxy)tetrasiloxane",,FALSE,0,32.25007762,0.519999865,181260,519189,caice_voc_g48,928,C12H36O4Si5,79,384,1234,,,1234.090909
85,,"blob31_g48_2-Octen-1-ol, (E)-",,FALSE,0,25.16674612,2.159999438,136085,1566457,caice_voc_g48,947,C8H16O,37,128,1054,,,1054
87,,blob82_g48_cis-2-Nonene,,FALSE,0,18.08341463,0.839999782,145945,1000779,caice_voc_g48,963,C9H18,44,126,897,,,895
88,,"blob80_g48_Octadecane, 2,6-dimethyl-",,FALSE,0,42.25007502,0.939999756,147377,965684,caice_voc_g48,865,C20H42,45,282,1532,,,1529.72973
99,,C17,,TRUE,0,47.25007372,1.059999724,125542,1021622,-,-1,-,-1,-1,,,,1700
101,,blob318_g48_1-Hexadecanol,,FALSE,0,40.0000756,1.139999704,125224,589899,caice_voc_g48,805,C16H34O,172,242,,,,1785.704997
104,,"blob83_g48_Tetradecane, 4-ethyl-",,FALSE,0,42.50007495,0.939999756,116750,575635,caice_voc_g48,927,C16H34,47,226,1538,,,1537.837838
110,,"blob153_g48_1,10-Dicyanodecane",,FALSE,0,29.66674495,3.439999106,95443,988331,caice_voc_g48,921,C12H20N2,68,192,1166,,,1165.957447
111,,"blob184_g48_Cyclotetrasiloxane, octamethyl-",,FALSE,0,22.50008015,1.319999657,92808,1005478,caice_voc_g48,902,C8H24O4Si4,83,296,991,,,990.9090909
113,,"blob85_g48_Cyclopropane, nonyl-",,FALSE,0,34.58341034,1.019999735,98917,506219,caice_voc_g48,938,C12H24,69,168,1298,,,1297.727273
114,,"blob36_g48_2,2,7,7-Tetramethyloctane",,FALSE,0,23.91674645,0.639999834,98418,486062,caice_voc_g48,932,C12H26,42,170,1024,,,1024
115,MT,blob168_g48_Limonene_CAICE_vocstand_incomplete,,TRUE,0,24.75007957,1.559999594,88848,673438,caice_voc_g48,893,-,6,0,1044,,,1044
121,,blob139_g48_Acetophenone_CAICE_vocstand_incomplete,,FALSE,0,28.83341184,2.299999402,78772,1341978,caice_voc_g48,923,-,3,0,1145,,,1144.680851
134,,blob150_g48_1-Octene,,FALSE,0,37.8334095,1.03999973,80645,431788,caice_voc_g48,717,C8H16,84,112,,,,1870.013017
138,,"blob30_g48_Octane, 2,2,6-trimethyl-",,FALSE,0,21.16674716,0.639999834,81360,389272,caice_voc_g48,908,C11H24,43,156,962,,,961.8181818
139,,"blob137_g48_ethanone, 2,2-dichloro-2-fluoro-1-phenyl-",,FALSE,0,24.16674638,2.979999225,70312,1327155,caice_voc_g48,958,C8H5Cl2FO,40,206,1030,,,1030
147,,"blob133_g48_Sulfurous acid, hexyl tetradecyl ester",,FALSE,0,48.75007333,1.03999973,71085,577127,caice_voc_g48,921,C20H42O3S,63,362,1752,,,1754.545455
149,,C9,,TRUE,0,18.33341457,0.679999823,75462,395505,-,-1,-,-1,-1,,,,900
153,,"blob143_g48_Heptadecane, 2,6-dimethyl-",,FALSE,0,41.75007515,0.919999761,69354,697876,caice_voc_g48,870,C19H40,51,268,1516,,,1513.513514
159,,blob88_g48_2-Ethyl-1-hexanol,,FALSE,0,26.58341242,4.319998877,57988,868404,caice_voc_g48,932,C8H18O,39,130,1088,,,1088
160,,"blob29_g48_Phenol, 3,5-bis(1,1-dimethylethyl)-",,FALSE,0,44.75007437,3.379999121,57462,1455583,caice_voc_g48,919,C14H22O,31,206,1611,,,1611.764706
162,,"blob131_g48_3-Eicosene, (E)-",,FALSE,0,47.25007372,1.199999688,63345,541867,caice_voc_g48,906,C20H40,58,280,1697,,,1700
163,,"blob161_g48_2,5-Cyclohexadien-1-one, 2,6-bis(1,1-dimethylethyl)-4-ethylidene-",,FALSE,0,47.33340703,2.839999262,60198,666474,caice_voc_g48,897,C16H24O,54,232,1700,,,1703.030303
167,,"blob34_g48_Hexasiloxane, tetradecamethyl-",,FALSE,0,38.08340943,0.579999849,66356,345665,caice_voc_g48,913,C14H42O5Si6,48,458,1400,,,1400
168,,"blob15_g48_Pentadecane, 5-methyl-",,FALSE,0,36.08340995,0.859999776,66331,374020,caice_voc_g48,803,C16H34,22,226,1554,,,1555.005823
169,,"blob144_g48_Heptadecane, 2,6-dimethyl-",,FALSE,0,48.50007339,1.03999973,63758,740387,caice_voc_g48,859,C19H40,62,268,1745,,,1745.454545
171,,"blob283_g48_Cyclopropane, 1-heptyl-2-methyl-",,FALSE,0,41.25007528,1.099999714,62940,381566,caice_voc_g48,825,C11H22,135,154,1532,,,1517.856562
172,,"blob123_g48_Cyclopentene, 1-ethenyl-3-methylene-",,FALSE,0,19.33341431,2.699999298,55167,610201,caice_voc_g48,938,C8H10,49,106,922,,,921.8181818
174,,"blob259_g48_9-Octadecene, (E)-",,FALSE,0,38.83340924,1.079999719,58561,379228,caice_voc_g48,753,C18H36,247,252,,,,1890.94972
175,,"blob301_g48_Cyclotrisiloxane, hexamethyl-",,FALSE,0,12.25008282,0.799999792,52247,1062547,caice_voc_g48,865,C6H18O3Si3,120,222,,,,
176,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,FALSE,0,35.91674333,0.859999776,58527,234740,caice_voc_g48,785,C21H44,208,296,,,,1525.005138
177,,C18,,TRUE,0,50.000073,1.099999714,55046,542551,-,-1,-,-1,-1,,,,1800
179,,"blob163_g48_Cyclopentane, 1-hexyl-3-methyl-",,FALSE,0,50.50007287,1.239999678,51485,493540,caice_voc_g48,903,C12H24,86,168,,,,
182,,"blob140_g48_1-Nonadecanamine, N,N-dimethyl-",,FALSE,0,47.66674027,1.279999667,48656,551446,caice_voc_g48,887,C21H45N,59,311,1715,,,1715.151515
183,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,FALSE,0,41.16674196,0.899999766,52075,402702,caice_voc_g48,849,C21H44,208,296,,,,1535.713125
184,,blob318_g48_1-Hexadecanol,,FALSE,0,37.8334095,1.979999485,44178,355121,caice_voc_g48,509,C16H34O,172,242,,,,1870.013017
185,,C8,,TRUE,0,13.33341587,0.639999834,46606,238915,-,-1,-,-1,-1,,,,800
186,,blob150_g48_1-Octene,,FALSE,0,13.16674924,0.799999792,42600,268337,caice_voc_g48,903,C8H16,84,112,,,,
187,,"blob244_g48_Cyclobutene, 2-propenylidene-",,FALSE,0,30.50007807,2.119999449,41111,267078,caice_voc_g48,871,C7H8,152,92,1187,,,1187.234043
188,,blob84_g48_Styrene_CAICE_vocstand_incomplete,,FALSE,0,19.50008093,3.859998996,39091,910954,caice_voc_g48,926,-,2,0,925,,,925.4545455
189,,"blob87_g48_Phthalic acid, ethyl hex-2-yn-4-yl ester",,FALSE,0,47.41674034,2.299999402,37461,918395,caice_voc_g48,926,C16H18O4,33,274,1703,,,1706.060606
191,,blob229_g48_1-Iodo-2-methylundecane,,FALSE,0,40.16674222,0.859999776,39778,506833,caice_voc_g48,820,C12H25I,138,296,,,,1749.991872
192,,"blob155_g48_1,4-Methanoazulen-9-one, decahydro-1,5,5,8a-tetramethyl-, [1R-(1,3a,4,8a)]-",,FALSE,0,42.58340826,2.599999324,36977,517359,caice_voc_g48,897,C15H24O,78,220,1543,,,1540.540541
193,,blob154_g48_Geranylacetone_CAICE_vocstand_incomplete,,FALSE,0,53.00007222,3.379999121,34933,625521,caice_voc_g48,897,-,5,0,,,,
194,,"blob183_g48_Hexanal, 5-methyl-",,FALSE,0,20.58341398,2.239999418,35759,381081,caice_voc_g48,880,C7H14O,73,114,951,,,949.0909091
196,,"blob138_g48_2,4(1H,3H)-Pyrimidinedione, 3,6-dimethyl-",,FALSE,0,34.50007703,4.079998939,32410,878989,caice_voc_g48,921,C6H8N2O2,35,140,1295,,,1295.454545
198,,blob229_g48_1-Iodo-2-methylundecane,,FALSE,0,38.08340943,1.179999693,26962,323078,caice_voc_g48,828,C12H25I,138,296,,,,1400
199,,blob164_g48_1-Iodo-2-methylundecane,,FALSE,0,42.08340839,0.939999756,37902,182773,caice_voc_g48,892,C12H25I,124,296,1524,,,1524.324324
200,,"blob290_g48_Cyclobutanol, 2-ethyl-",,FALSE,0,15.66674859,2.339999392,32576,435392,caice_voc_g48,892,C6H12O,106,100,848,,,846.6666667
201,,blob229_g48_1-Iodo-2-methylundecane,,FALSE,0,53.16673884,1.239999678,34993,550138,caice_voc_g48,889,C12H25I,138,296,,,,
202,,"blob172_g48_1,4-Dioxin, 2,3-dihydro-5,6-dimethyl-",,FALSE,0,15.83341522,3.099999194,30776,724031,caice_voc_g48,901,C6H10O2,55,114,850,,,850
203,,"blob165_g48_2-Propenoic acid, tridecyl ester",,FALSE,0,48.25007346,2.119999449,31830,357542,caice_voc_g48,898,C16H30O2,71,254,1733,,,1736.363636
204,,blob177_g48_1-Iodo-2-methylundecane,,FALSE,0,41.58340852,0.919999761,33777,148457,caice_voc_g48,891,C12H25I,114,296,1508,,,1508.108108
205,,"blob189_g48_Heptadecane, 2,3-dimethyl-",,FALSE,0,49.2500732,1.079999719,32781,441019,caice_voc_g48,906,C19H40,82,268,1773,,,1772.727273
208,,"blob185_g48_1H-Tetrazole, 1-methyl-",,FALSE,0,15.91674853,4.259998892,28691,573084,caice_voc_g48,875,C2H4N4,64,84,852,,,851.6666667
210,,"blob170_g48_Cyclopentane, undecyl-",,FALSE,0,46.25007398,1.239999678,31267,351526,caice_voc_g48,914,C16H32,93,224,1666,,,1664.705882
212,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,FALSE,0,35.33341015,0.839999782,33050,385379,caice_voc_g48,778,C21H44,208,296,,,,1420.00274
213,,blob378_g48_Dodecanal,,FALSE,0,40.16674222,2.119999449,29327,236357,caice_voc_g48,810,C12H24O,163,184,,,,1749.991872
214,,"blob134_g48_Heptane, 5-ethyl-2,2,3-trimethyl-",,FALSE,0,25.41674606,0.719999813,31445,284113,caice_voc_g48,914,C12H26,57,170,1060,,,1060
215,,"blob208_g48_Cyclobutene, 2-propenylidene-",,FALSE,0,12.91674931,2.639999314,27446,515053,caice_voc_g48,902,C7H8,77,92,,,,
216,,"blob641_g48_1,2,3,6-Tetrahydrobenzylalcohol, methyl ether",,FALSE,0,8.50008379,0.759999802,25529,1961266,caice_voc_g48,559,C8H14O,334,126,1090,,,
221,,"blob194_g48_1,4-Undecadiene, (E)-",,FALSE,0,28.66674521,1.239999678,27017,133333,caice_voc_g48,888,C11H20,145,152,1140,,,1140.425532
223,,blob199_g48_3-Amino-5-t-butylisoxazole,,FALSE,0,34.00007716,2.419999371,24217,195467,caice_voc_g48,880,C7H12N2O,117,140,1282,,,1281.818182
224,,"blob196_g48_5-Undecene, 3-methyl-, (E)-",,FALSE,0,44.16674118,1.139999704,25624,208470,caice_voc_g48,919,C12H24,116,168,1592,,,1591.891892
225,,"blob361_g48_N-(Trifluoroacetyl)-N,O,O',O''-tetrakis(trimethylsilyl)norepinephrine",,FALSE,0,28.91674515,1.259999672,26679,229740,caice_voc_g48,848,C22H42F3NO4Si4,204,553,1149,,,1146.808511
226,,blob186_g48_4-Trifluoroacetoxyhexadecane,,FALSE,0,43.83340794,1.119999709,26740,176310,caice_voc_g48,902,C18H33F3O2,131,338,1581,,,1581.081081
227,,"blob283_g48_Cyclopropane, 1-heptyl-2-methyl-",,FALSE,0,42.33340833,3.619999059,23004,281831,caice_voc_g48,890,C11H22,135,154,1532,,,1532.432432
229,,"blob465_g48_Oxalic acid, allyl hexadecyl ester",,FALSE,0,51.58340592,2.719999293,23266,367192,caice_voc_g48,796,C21H38O4,269,354,1733,,,
230,,"blob162_g48_Decane, 2,5,9-trimethyl-",,FALSE,0,25.66674599,0.699999818,25350,187541,caice_voc_g48,904,C13H28,75,184,1066,,,1066
231,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,FALSE,0,40.41674216,0.879999771,25970,349994,caice_voc_g48,848,C21H44,208,296,,,,1696.422185
232,,blob192_g48_1-Iodo-2-methylundecane,,FALSE,0,48.00007352,1.019999735,25468,381901,caice_voc_g48,892,C12H25I,85,296,1724,,,1727.272727
233,,"blob166_g48_Decane, 2,5,9-trimethyl-",,FALSE,0,26.25007918,0.719999813,24332,203124,caice_voc_g48,909,C13H28,70,184,1080,,,1080
234,,"blob193_g48_Undecane, 3-methyl-",,FALSE,0,29.91674489,0.799999792,26053,106897,caice_voc_g48,908,C12H26,143,170,1172,,,1172.340426
235,,"blob225_g48_Bicyclo[2.2.2]oct-7-en-2-one, 5-methylene-",,FALSE,0,26.50007911,2.139999444,22505,157978,caice_voc_g48,907,C9H10O,167,134,1086,,,1086
236,,blob308_g48_Naphthalene_CAICE_vocstand_incomplete,,FALSE,0,32.8334108,1.219999683,20742,354353,caice_voc_g48,872,-,9,0,1250,,,1250
237,,"blob174_g48_1-Pentadecanamine, N,N-dimethyl-",,FALSE,0,41.75007515,1.199999688,23224,190334,caice_voc_g48,912,C17H37N,91,255,1516,,,1513.513514
239,,"blob301_g48_Cyclotrisiloxane, hexamethyl-",,FALSE,0,14.58341554,0.95999975,20889,518445,caice_voc_g48,884,C6H18O3Si3,120,222,,,,825
240,,"blob176_g48_Sulfurous acid, 2-ethylhexyl isohexyl ester",,FALSE,0,41.25007528,0.799999792,23617,102617,caice_voc_g48,854,C14H30O3S,128,278,1497,,,1517.856562
241,,blob204_g48_1-Propenylaziridine,,FALSE,0,25.50007937,3.619999059,19955,252364,caice_voc_g48,884,C5H9N,112,83,1062,,,1062
243,,"blob201_g48_Cyclohexane, undecyl-",,FALSE,0,49.33340651,1.319999657,21820,307219,caice_voc_g48,899,C17H34,103,238,1773,,,1775.757576
244,,"blob142_g48_Octane, 2,3,6,7-tetramethyl-",,FALSE,0,24.58341294,0.699999818,22522,198546,caice_voc_g48,886,C12H26,67,170,1040,,,1040
246,,"blob329_g48_Cyclopentasiloxane, decamethyl-",,FALSE,0,29.41674502,0.53999986,26280,90108,caice_voc_g48,865,C10H30O5Si5,335,370,1160,,,1159.574468
253,,"blob198_g48_Undecane, 5-methyl-",,FALSE,0,29.33341171,0.799999792,21582,125497,caice_voc_g48,893,C12H26,142,170,1157,,,1157.446809
255,,"blob226_g48_Heptadecane, 2,6-dimethyl-",,FALSE,0,45.83340742,0.939999756,20391,332352,caice_voc_g48,877,C19H40,97,268,1649,,,1650
258,,"blob167_g48_Decane, 2,2,4-trimethyl-",,FALSE,0,24.2500797,0.659999828,21976,120751,caice_voc_g48,906,C13H28,102,184,1032,,,1032
259,,"blob179_g48_Decane, 2,5,9-trimethyl-",,FALSE,0,27.8334121,0.759999802,19937,304465,caice_voc_g48,911,C13H28,61,184,1117,,,1119.148936
261,,blob316_g48_n-Nonylcyclohexane,,FALSE,0,43.25007476,1.219999683,20260,145456,caice_voc_g48,868,C15H30,187,210,1562,,,1562.162162
263,,"blob259_g48_9-Octadecene, (E)-",,FALSE,0,42.41674164,1.059999724,19598,176218,caice_voc_g48,779,C18H36,247,252,,,,1535.135135
266,,"blob233_g48_Heptanenitrile, 7-oxo-",,FALSE,0,21.00008054,3.919998981,17296,249818,caice_voc_g48,875,C7H11NO,115,125,958,,,958.1818182
267,,"blob241_g48_Hexadecen-1-ol, trans-9-",,FALSE,0,32.8334108,1.03999973,19357,101345,caice_voc_g48,839,C16H32O,195,240,1250,,,1250
268,,"blob417_g48_Cyclobutene, 2-propenylidene-",,FALSE,0,34.33341041,2.099999454,18162,105374,caice_voc_g48,860,C7H8,313,92,1291,,,1290.909091
270,,"blob219_g48_1-Octanol, 2,2-dimethyl-",,FALSE,0,38.41674268,0.919999761,17440,211987,caice_voc_g48,826,C10H22O,136,158,1609,,,1618.199876
272,,blob173_g48_tert-Butyl glycidyl ether,,FALSE,0,24.75007957,0.819999787,18481,101723,caice_voc_g48,919,C7H14O2,108,130,1044,,,1044
273,,blob220_g48_1-Iodo-2-methylundecane,,FALSE,0,47.00007378,0.979999745,17993,320953,caice_voc_g48,889,C12H25I,109,296,1689,,,1691.176471
274,,blob186_g48_4-Trifluoroacetoxyhexadecane,,FALSE,0,50.33340625,1.239999678,17619,105633,caice_voc_g48,848,C18H33F3O2,131,338,1581,,,
275,,blob284_g48_4-Methyl-1-heptyn-3-ol,,FALSE,0,31.50007781,2.239999418,16495,114989,caice_voc_g48,859,C8H14O,206,126,1214,,,1213.636364
277,,"blob200_g48_3,5-Dimethyldodecane",,FALSE,0,35.58341008,0.779999797,17373,92621,caice_voc_g48,836,C14H30,89,198,1472,,,1465.003768
278,,"blob157_g48_3-Undecene, 9-methyl-, (Z)-",,FALSE,0,28.08341203,0.879999771,17135,235902,caice_voc_g48,866,C12H24,56,168,1126,,,1125.531915
280,,"blob219_g48_1-Octanol, 2,2-dimethyl-",,FALSE,0,44.66674105,1.019999735,16574,164151,caice_voc_g48,875,C10H22O,136,158,1609,,,1608.823529
281,,"blob215_g48_Nonane, 3,7-dimethyl-",,FALSE,0,50.33340625,1.099999714,16653,144330,caice_voc_g48,879,C11H24,137,156,,,,
284,,"blob187_g48_Decane, 6-ethyl-2-methyl-",,FALSE,0,26.66674573,0.759999802,15657,377794,caice_voc_g48,877,C13H28,66,184,1090,,,1090
285,,"blob163_g48_Cyclopentane, 1-hexyl-3-methyl-",,FALSE,0,44.66674105,1.319999657,15062,139358,caice_voc_g48,732,C12H24,86,168,,,,1608.823529
286,,"blob247_g48_Tetradecane, 1-iodo-",,FALSE,0,46.25007398,0.99999974,15446,306824,caice_voc_g48,888,C14H29I,104,324,1663,,,1664.705882
287,,"blob641_g48_1,2,3,6-Tetrahydrobenzylalcohol, methyl ether",,FALSE,0,8.50008379,5.339998612,14404,642586,caice_voc_g48,587,C8H14O,334,126,1090,,,
288,,"blob158_g48_Decane, 2,5,9-trimethyl-",,FALSE,0,21.83341366,0.659999828,16420,153784,caice_voc_g48,853,C13H28,74,184,976,,,976.3636364
289,,"blob641_g48_1,2,3,6-Tetrahydrobenzylalcohol, methyl ether",,FALSE,0,8.416750478,1.199999688,14032,687977,caice_voc_g48,593,C8H14O,334,126,1090,,,
293,,"blob631_g48_Oxalic acid, cyclohexyl tetradecyl ester",,FALSE,0,36.50007651,1.119999709,15380,95801,caice_voc_g48,782,C22H40O4,362,368,,,,1630.007536
294,,"blob205_g48_Octane, 5-ethyl-2-methyl-",,FALSE,0,28.33341197,0.799999792,16297,146467,caice_voc_g48,890,C11H24,107,156,1132,,,1131.914894
296,,blob190_g48_trans-2-Undecen-1-ol,,FALSE,0,49.33340651,2.139999444,13994,186265,caice_voc_g48,876,C11H22O,110,170,1773,,,1775.757576
298,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,FALSE,0,47.41674034,0.939999756,14345,130324,caice_voc_g48,857,C21H44,208,296,,,,1706.060606
300,,"blob236_g48_Decane, 3-ethyl-3-methyl-",,FALSE,0,48.91673995,1.099999714,13483,204835,caice_voc_g48,869,C13H28,147,184,1758,,,1760.606061
301,,"blob370_g48_Z-1,6-Undecadiene",,FALSE,0,32.50007755,1.279999667,14633,70526,caice_voc_g48,891,C11H20,309,152,1241,,,1240.909091
302,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,FALSE,0,47.66674027,1.019999735,13821,215919,caice_voc_g48,846,C21H44,208,296,,,,1715.151515
303,,"blob197_g48_Octane, 2,3,3-trimethyl-",,FALSE,0,26.50007911,0.759999802,13851,55170,caice_voc_g48,894,C11H24,160,156,1086,,,1086
306,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,FALSE,0,50.33340625,0.99999974,13673,104799,caice_voc_g48,860,C21H44,208,296,,,,
307,,blob229_g48_1-Iodo-2-methylundecane,,FALSE,0,39.91674229,0.99999974,13892,78146,caice_voc_g48,770,C12H25I,138,296,,,,1803.561559
308,,"blob250_g48_Oxalic acid, isohexyl neopentyl ester",,FALSE,0,34.00007716,0.739999808,15285,78617,caice_voc_g48,898,C13H24O4,243,244,1282,,,1281.818182
309,,"blob301_g48_Cyclotrisiloxane, hexamethyl-",,FALSE,0,14.83341548,1.03999973,12000,419829,caice_voc_g48,929,C6H18O3Si3,120,222,,,,830
310,,blob323_g48_Butanimidamide,,FALSE,0,20.33341405,2.279999407,12393,103035,caice_voc_g48,899,C4H10N2,228,86,944,,,943.6363636
311,,"blob213_g48_N-(Trifluoroacetyl)-N,O,O',O''-tetrakis(trimethylsilyl)norepinephrine",,FALSE,0,46.08340735,0.579999849,16197,105407,caice_voc_g48,872,C22H42F3NO4Si4,157,553,1660,,,1658.823529
313,,blob364_g48_gamma aminobutyric acid_CAICE_vocstand_incomplete,,FALSE,0,25.91674593,4.059998944,11433,349348,caice_voc_g48,882,-,7,0,1072,,,1072
317,,"blob401_g48_Hexane, 1-chloro-5-methyl-",,FALSE,0,30.75007801,1.559999594,12706,81811,caice_voc_g48,865,C7H15Cl,231,134,1194,,,1193.617021
320,,"blob376_g48_Oxalic acid, allyl hexadecyl ester",,FALSE,0,50.000073,1.239999678,11816,242889,caice_voc_g48,823,C21H38O4,149,354,1797,,,1800
322,,"blob393_g48_Azetidine, 3-methyl-3-phenyl-",,FALSE,0,23.50007989,3.299999142,11646,116135,caice_voc_g48,871,C10H13N,189,147,1014,,,1014
326,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,FALSE,0,39.66674235,0.919999761,12241,195123,caice_voc_g48,846,C21H44,208,296,,,,1857.131246
329,,"blob151_g48_Heptasiloxane, hexadecamethyl-",,FALSE,0,43.16674144,0.559999854,14011,74055,caice_voc_g48,848,C16H48O6Si7,96,532,1559,,,1559.459459
330,,blob237_g48_o-Xylene,,FALSE,0,18.08341463,2.45999936,10773,127172,caice_voc_g48,910,C8H10,133,106,895,,,895
332,,blob260_g48_1-Iodo-2-methylundecane,,FALSE,0,48.25007346,1.03999973,11797,142025,caice_voc_g48,831,C12H25I,169,296,1736,,,1736.363636
