BlobID,Description,Compound Name,LRI I,Library RI,Group Name,Inclusion,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Library Name,Library Match Factor,Library Formula,Library ID,Library Molecular Weight,Characteristic Ions,Characteristic Ions Response
1388,,"blob580_g48_2(1H)-Naphthalenone, 3,4,4a,5,6,7-hexahydro-1,1,4a-trimethyl-",1225,1227,,FALSE,0,31.8333662,1.669999783,2059,64040,caice_voc_g48,757,C13H20O,359,192,,
1390,,"blob436_g48_2,3-Pentanedione, 4-methyl-",,,,FALSE,0,10.25003567,2.549999669,2073,90327,caice_voc_g48,746,C6H10O2,185,114,,
1399,,blob649_g48_Benzocycloheptatriene,1648.146046,1383,,FALSE,0,40.58336506,0.329999957,2036,82215,caice_voc_g48,374,C11H10,358,142,,
1400,,blob695_g48_Z-10-Pentadecen-1-ol,,1570,,FALSE,0,53.3333634,3.289999572,2086,64424,caice_voc_g48,596,C15H30O,296,226,,
1414,,"blob368_g48_Cyclopentane, 1,1'-(1,4-butandiyl)bis-",1740.737324,1456,,FALSE,0,40.16669845,1.359999823,2017,70863,caice_voc_g48,728,C14H26,275,194,,
1421,,blob378_g48_Dodecanal,1772.727273,,,FALSE,0,49.2500306,1.499999805,2203,64853,caice_voc_g48,649,C12H24O,163,184,,
1431,,"blob289_g48_1-Hexadecanol, 2-methyl-",,1776,,FALSE,0,53.41669672,3.429999554,2038,61355,caice_voc_g48,621,C17H36O,81,256,,
1436,,"blob258_g48_Acetophenone, 3'-fluoro-4'-methoxy-",1602.857143,1620,,FALSE,0,44.41669789,3.409999557,1970,91625,caice_voc_g48,420,C9H9FO2,132,168,,
1438,,blob434_g48_1-Iodo-2-methylundecane,1640,1637,,FALSE,0,45.50003109,3.059999602,1887,82832,caice_voc_g48,716,C12H25I,129,296,,
1439,,blob294_g48_2-Ethylbutyl acrylate,1052,1052,,FALSE,0,25.00003375,1.45999981,1902,70547,caice_voc_g48,772,C9H16O2,168,156,,
1453,,"blob477_g48_o-Toluic acid, 3,5-difluorophenyl ester",1157.446809,1270,,FALSE,0,29.2500332,2.809999635,1912,73626,caice_voc_g48,578,C14H10F2O2,194,248,,
1467,,blob682_g48_Pentanal,,,,FALSE,0,10.50003564,2.489999676,1857,115889,caice_voc_g48,799,C5H10O,215,86,,
1487,,"blob129_g48_3,5-Dimethyldodecane",1602.857143,1341,,FALSE,0,44.41669789,3.329999567,1926,93838,caice_voc_g48,450,C14H30,72,198,,
1489,,blob154_g48_Geranylacetone_CAICE_vocstand_incomplete,1581.081081,,,FALSE,0,43.75003131,3.209999583,1834,72360,caice_voc_g48,710,-,5,0,,
1494,,"blob289_g48_1-Hexadecanol, 2-methyl-",1694.285714,1776,,FALSE,0,47.08336421,1.489999806,1788,93090,caice_voc_g48,589,C17H36O,81,256,,
1533,,blob192_g48_1-Iodo-2-methylundecane,,1724,,FALSE,0,54.00002998,0.989999871,1800,74773,caice_voc_g48,620,C12H25I,85,296,,
1539,,"blob639_g48_Oxirane, 2-butyl-3-methyl-, cis-",1155.319149,1157,,FALSE,0,29.16669988,3.749999513,1718,73875,caice_voc_g48,724,C7H14O,183,114,,
1585,MT,monoterpene,1076,,,TRUE,0,26.00003362,1.729999775,1570,26231,-,800,-,-1,-1,,
1608,,"blob289_g48_1-Hexadecanol, 2-methyl-",,1776,,FALSE,0,53.83336334,0.819999893,1565,69875,caice_voc_g48,479,C17H36O,81,256,,
1614,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",1637.142857,,,FALSE,0,45.41669776,2.909999622,1538,85164,caice_voc_g48,681,C21H44,208,296,,
1977,benzothiazole,benzothiazole,1329.268567,,,TRUE,0,34.75003248,0.869999887,14416,753121,-,-1,C7H5NS,-1,135,"([],[135],[NaN],[NaN]),benzothiazole,2","([0.0],[246480.0],[0.0],[false])"
1978,,blob516_g48_Benzophenone_CAICE_vocstand_incomplete,1739.393939,1739,,FALSE,0,48.33336405,4.279999444,5656,383855,caice_voc_g48,799,-,8,0,,
1979,,"blob268_g48_3,5-Di-tert-butylbenzoic acid",1290.909091,,,FALSE,0,34.25003255,3.22999958,274,1457,caice_voc_g48,203,C15H22O2,95,234,,

