BlobID,Description,Compound Name,Group Name,Inclusion,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Library Name,Library Match Factor,Library Formula,Library ID,Library Molecular Weight,Library RI,Characteristic Ions,Characteristic Ions Response,LRI I
201,,C8,,TRUE,0,13.33341047,0.959999866,31099,152981,-,-1,-,-1,-1,,,,800
87,,C9,,TRUE,0,18.33340977,0.99999986,106698,467781,-,-1,-,-1,-1,,,,900
26,,C10,,TRUE,0,22.91674246,1.059999852,217584,1101599,-,-1,-,-1,-1,,,,1000
25,,C11,,TRUE,0,27.08340854,1.099999846,256956,1823130,-,-1,-,-1,-1,,,,1100
5,,C12,,TRUE,0,31.00007466,1.159999838,1281266,1.06E+07,-,-1,-,-1,-1,,,,1200
76,,C13,,TRUE,0,34.66674081,1.199999832,144265,546814,-,-1,-,-1,-1,,,,1300
1,,C14,,TRUE,0,38.083407,1.279999821,1602832,1.95E+07,-,-1,-,-1,-1,,,,1400
24,,C15,,TRUE,0,41.33340655,1.279999821,256642,1856596,-,-1,-,-1,-1,,,,1500
10,,C16,,TRUE,0,44.41673945,1.339999812,943008,6041536,-,-1,-,-1,-1,,,,1600
80,,C17,,TRUE,0,47.33340571,1.379999807,111538,872918,-,-1,-,-1,-1,,,,1700
175,,C18,,TRUE,0,50.08340532,1.419999801,46511,362971,-,-1,-,-1,-1,,,,1800
8,,"blob11_g48_Cyclotrisiloxane, hexamethyl-",,FALSE,0,14.75007694,0.99999986,1072814,2.15E+07,caice_voc_g48,974,C6H18O3Si3,17,222,828,,,828.3333333
15,,"blob11_g48_Cyclotrisiloxane, hexamethyl-",,FALSE,0,15.08341022,0.959999866,555705,7629997,caice_voc_g48,938,C6H18O3Si3,17,222,828,,,835
187,,"blob123_g48_Cyclopentene, 1-ethenyl-3-methylene-",,FALSE,0,19.33340963,3.019999577,35552,393379,caice_voc_g48,928,C8H10,49,106,922,,,921.8181818
102,,"blob124_g48_2-Dodecene, (Z)-",,FALSE,0,31.33340795,1.299999818,95161,378948,caice_voc_g48,933,C12H24,90,168,1209,,,1209.090909
142,,"blob124_g48_2-Dodecene, (Z)-",,FALSE,0,31.75007456,1.339999812,75665,352308,caice_voc_g48,924,C12H24,90,168,1209,,,1220.454545
196,,"blob131_g48_3-Eicosene, (E)-",,FALSE,0,47.25007239,1.539999784,30907,306531,caice_voc_g48,908,C20H40,58,280,1697,,,1697.142857
493,,"blob131_g48_3-Eicosene, (E)-",,FALSE,0,47.08340574,1.49999979,3384,38141,caice_voc_g48,805,C20H40,58,280,1697,,,1691.428571
159,,"blob133_g48_Sulfurous acid, hexyl tetradecyl ester",,FALSE,0,48.75007218,1.379999807,60340,446171,caice_voc_g48,932,C20H42O3S,63,362,1752,,,1751.515152
184,,"blob134_g48_Heptane, 5-ethyl-2,2,3-trimethyl-",,FALSE,0,25.41674211,1.039999854,42204,430659,caice_voc_g48,950,C12H26,57,170,1060,,,1060
173,,"blob137_g48_ethanone, 2,2-dichloro-2-fluoro-1-phenyl-",,FALSE,0,24.16674228,3.319999535,43308,896097,caice_voc_g48,955,C8H5Cl2FO,40,206,1030,,,1030
690,,"blob138_g48_2,4(1H,3H)-Pyrimidinedione, 3,6-dimethyl-",,FALSE,0,34.58340749,4.319999395,1650,29079,caice_voc_g48,774,C6H8N2O2,35,140,1295,,,1297.727273
700,,"blob138_g48_2,4(1H,3H)-Pyrimidinedione, 3,6-dimethyl-",,FALSE,0,34.58340749,4.259999404,1589,26040,caice_voc_g48,716,C6H8N2O2,35,140,1295,,,1297.727273
161,,blob139_g48_Acetophenone_CAICE_vocstand_incomplete,,FALSE,0,28.8334083,2.599999636,51823,898140,caice_voc_g48,940,-,3,0,1145,,,1144.680851
189,,"blob142_g48_Octane, 2,3,6,7-tetramethyl-",,FALSE,0,24.58340889,1.019999857,40871,320547,caice_voc_g48,947,C12H26,67,170,1040,,,1040
171,,"blob143_g48_Heptadecane, 2,6-dimethyl-",,FALSE,0,41.83340648,1.239999826,51998,566970,caice_voc_g48,923,C19H40,51,268,1516,,,1516.216216
11,,"blob144_g48_Heptadecane, 2,6-dimethyl-",,FALSE,0,37.16674046,1.219999829,849412,5825201,caice_voc_g48,734,C19H40,62,268,1745,,,1750.009947
172,,"blob144_g48_Heptadecane, 2,6-dimethyl-",,FALSE,0,48.58340553,1.35999981,49249,455812,caice_voc_g48,914,C19H40,62,268,1745,,,1745.454545
164,,"blob145_g48_2-Mercapto-4,6-dimethylnicotinonitrile, TBDMS derivative",,FALSE,0,17.50007655,0.799999888,63289,266223,caice_voc_g48,936,C14H22N2SSi,98,278,883,,,883.3333333
133,,blob150_g48_1-Octene,,FALSE,0,37.83340704,1.379999807,75774,348636,caice_voc_g48,715,C8H16,84,112,,,,1870.0126
166,,blob150_g48_1-Octene,,FALSE,0,13.16674382,1.119999843,53788,321377,caice_voc_g48,883,C8H16,84,112,,,,
485,,blob150_g48_1-Octene,,FALSE,0,13.0834105,4.919999311,3304,26210,caice_voc_g48,819,C8H16,84,112,,,,
604,,blob150_g48_1-Octene,,FALSE,0,13.0834105,4.559999362,2371,20761,caice_voc_g48,838,C8H16,84,112,,,,
637,,blob150_g48_1-Octene,,FALSE,0,13.0834105,3.799999468,1981,28710,caice_voc_g48,753,C8H16,84,112,,,,
675,,blob150_g48_1-Octene,,FALSE,0,13.16674382,1.49999979,1757,33637,caice_voc_g48,755,C8H16,84,112,,,,
685,,blob150_g48_1-Octene,,FALSE,0,35.83340732,3.119999563,1790,20075,caice_voc_g48,673,C8H16,84,112,,,,1510.004642
712,,blob150_g48_1-Octene,,FALSE,0,16.41674337,1.119999843,1636,25846,caice_voc_g48,712,C8H16,84,112,,,,861.6666667
770,,blob150_g48_1-Octene,,FALSE,0,38.00007368,5.159999278,1006,31389,caice_voc_g48,583,C8H16,84,112,,,,1899.55831
217,,"blob151_g48_Heptasiloxane, hexadecamethyl-",,FALSE,0,43.16673962,0.899999874,27768,123417,caice_voc_g48,894,C16H48O6Si7,96,532,1559,,,1559.459459
388,,"blob153_g48_1,10-Dicyanodecane",,FALSE,0,29.66674151,3.759999474,5931,58909,caice_voc_g48,853,C12H20N2,68,192,1166,,,1165.957447
220,,blob154_g48_Geranylacetone_CAICE_vocstand_incomplete,,FALSE,0,35.91674064,2.379999667,20957,166602,caice_voc_g48,372,-,5,0,,,,1525.004974
224,,blob154_g48_Geranylacetone_CAICE_vocstand_incomplete,,FALSE,0,53.00007158,3.699999482,19466,225943,caice_voc_g48,875,-,5,0,,,,
345,,blob154_g48_Geranylacetone_CAICE_vocstand_incomplete,,FALSE,0,38.8334069,3.199999552,7182,57419,caice_voc_g48,511,-,5,0,,,,1890.948477
455,,blob154_g48_Geranylacetone_CAICE_vocstand_incomplete,,FALSE,0,24.50007557,1.539999784,3765,98922,caice_voc_g48,261,-,5,0,,,,1038
182,,"blob155_g48_1,4-Methanoazulen-9-one, decahydro-1,5,5,8a-tetramethyl-, [1R-(1,3a,4,8a)]-",,FALSE,0,42.66673969,2.899999594,40254,306494,caice_voc_g48,916,C15H24O,78,220,1543,,,1543.243243
208,,"blob157_g48_3-Undecene, 9-methyl-, (Z)-",,FALSE,0,28.0834084,1.199999832,27687,301458,caice_voc_g48,907,C12H24,56,168,1126,,,1125.531915
192,,"blob158_g48_Decane, 2,5,9-trimethyl-",,FALSE,0,21.83340928,0.99999986,37532,320605,caice_voc_g48,912,C13H28,74,184,976,,,976.3636364
13,,"blob15_g48_Pentadecane, 5-methyl-",,FALSE,0,43.00007298,1.299999818,636737,8550122,caice_voc_g48,970,C16H34,22,226,1554,,,1554.054054
146,,"blob15_g48_Pentadecane, 5-methyl-",,FALSE,0,36.08340728,1.179999835,72318,390021,caice_voc_g48,799,C16H34,22,226,1554,,,1555.005637
