TimeStart_JD,TimeStop_JD,Datenum,C3H3NHplus_ppt,C2H6SHplus_ppt,C10H16OHplus_ppt,CH4SHplus_ppt,C7H5NSHplus_ppt,C9H12Hplus_ppt,C8H10Hplus_ppt,C6H6Hplus_ppt,C4H6OHplus_ppt,C10H16Hplus_ppt,C15H24Hplus_ppt,C4H8OHplus_ppt,C10H31O5Si5plus_ppt
205.601079189815,205.601773634259,737630.60107919,5.53663260816004,503.229414307884,6.67953474679304,63.830917766469,45.3866694231579,70.7067489373376,98.2902976602286,339.234117131924,163.466669662254,36.8011146654568,6.5850733751122,4724.01086470829,2.07367235788974
205.601391701389,205.602086145833,737630.601391701,5.72474523614639,506.265947641217,6.85396060491661,64.6077917334112,45.7431444661872,70.6877235136087,99.4548066530343,330.684486781729,167.884493496451,38.2755603685818,5.73726358129777,4747.08870561738,2.06208658646117
205.602091967593,205.602786412037,737630.602091968,6.14379950235799,522.871580974551,7.00825511292576,65.8972859482872,47.4010239842595,72.7884269034392,100.902887588286,334.010401178616,180.68376810785,40.1390162279568,5.71272749882355,4789.42544804162,2.3579872150326
205.602786435185,205.60348087963,737630.602786435,6.40527970713615,539.051347641217,7.03376907173583,67.1635008243203,47.5209138293541,74.1734608017443,102.658657372459,330.338689116359,188.637343237383,41.9200982592068,5.2020202823287,4831.64097834465,2.51843938646117
205.603480914352,205.604175358796,737630.603480914,6.8432718573068,546.602347641217,7.30444481544292,67.579352890436,48.0288140014712,74.734511649202,103.839042264545,324.921101567721,193.96273183842,42.9524154467068,4.85407698335963,4871.59741773859,2.65994555788974
205.604175381944,205.604869826389,737630.604175382,7.17813977539553,554.480647641217,7.39020225251386,68.5500512375434,48.1084852579256,77.2088675814054,104.703567444401,321.762580166943,197.315426138938,43.4155795092068,5.19518007614313,4890.69249349617,2.78696298646117
205.604869849537,205.605564293981,737630.60486985,7.36942407573684,558.631480974551,7.39020225251386,68.5500512375434,47.5686229515572,79.5202658864901,106.963326437207,319.374681334258,197.669363962772,44.0519716967068,4.86375533387509,4907.7811298598,2.80256510074689
205.605564328704,205.606258773148,737630.605564329,7.49279881976414,560.963414307884,7.43699744702187,68.9134570226674,47.5911048792681,80.837731988185,107.585358811308,315.089661879005,199.542835465363,44.0710873217068,3.98750378748334,4912.91711470829,2.7244548150326
205.606258796296,205.606953240741,737630.606258796,7.5605080347812,561.569614307884,7.5452011083491,69.9828520639897,47.2510153784075,80.760545547507,108.294937947998,313.701257209745,202.438327693342,44.8013216967068,3.98750378748334,4933.2133268295,2.7244548150326
205.606953275463,205.607647719907,737630.606953276,7.72673226686311,560.327480974551,7.30103520445894,70.1743685929153,46.850378545361,81.002045547507,108.680423559509,310.443241645542,201.497861372098,44.4234701342068,3.34698832356581,4949.91711470829,2.76022470074689
205.607647743056,205.6083421875,737630.607647743,7.66297868324537,557.551314307884,7.2437125499967,70.5031322292789,46.850378545361,81.3865116492019,108.969153775336,312.300284447099,202.69413080215,44.1323724779568,2.86074399366891,4947.40234198101,2.7244548150326
205.608342210648,205.609036655093,737630.608342211,7.65818482659008,557.750547641217,7.2437125499967,70.7245925598575,47.1340343112819,81.5118167339477,109.140963127854,310.361685225309,203.492576398005,44.4258716967068,2.86074399366891,4947.17279652647,2.73188584360403
205.609036689815,205.609731134259,737630.60903669,7.7401008675457,559.233647641217,7.23590179484795,70.8560330557252,47.1599448104213,82.0998082593714,109.140963127854,307.626121022974,203.670555672617,43.3759060717068,3.09105945758643,4946.31787228404,2.80161087217546
205.609731157407,205.610425601852,737630.609731157,7.84877151600987,561.091314307884,7.1438654104086,70.9122504110971,47.289726221781,81.0712828356426,109.234110609869,302.361685225309,202.618224066399,43.1451466967068,2.74951409676169,4947.17279652647,2.87565087217546
205.610425636574,205.611120081019,737630.610425637,7.83872032147062,564.932080974551,7.11874069644978,70.8635363615104,47.4041806107655,80.742825208524,109.005599818502,298.931801956826,202.892835465363,43.3270599779568,2.7231202823287,4948.11408440526,2.9446912150326
205.611120104167,205.611814548611,737630.611120104,7.78078141362079,566.207447641217,7.1438654104086,70.8635363615104,47.0974026417466,79.8589014797104,107.673146581092,298.301373941262,202.892835465363,42.9585131029568,2.7231202823287,4955.49097834465,2.91217550074689
205.611814571759,205.612509016204,737630.611814572,7.74087663546379,565.277747641217,7.21080934633537,71.0190619813451,47.0288880117982,80.4072235136087,107.673146581092,298.400634641651,202.879312149301,42.8405256029568,2.33056255036993,4963.9811298598,2.91330738646117
205.612509050926,205.61320349537,737630.612509051,7.74087663546379,564.886714307884,7.21080934633537,70.5548611548988,46.4264422286657,79.0292913102189,107.485639386847,299.35289145099,201.708949455,42.8229482592068,2.07249347820499,4972.6705237992,2.96796207217546
205.613203518519,205.613897962963,737630.613203519,7.74087663546379,562.054014307884,7.16044046761683,70.4592223119236,45.9878759636054,79.7328506322528,107.673146581092,299.64289145099,202.505892460182,42.8405256029568,2.35663986995756,4970.6883268295,2.92313732931831
205.613897997685,205.61459244213,737630.613897998,7.82152680611226,560.609614307884,7.21704298477931,70.2772454524194,45.618230524707,79.5565879203884,108.097330034329,299.158766937371,201.708949455,42.8743091967068,2.72255739573076,4972.6705237992,2.92313732931831
205.614592465278,205.615286909722,737630.614592465,7.89158960474707,559.876480974551,7.28454733260539,70.0972231383699,45.7249258775469,79.5565879203884,107.966376796919,298.334836976282,200.981488315104,42.7941888842068,2.72255739573076,4971.43340258707,2.95147807217546
205.61528693287,205.615981377315,737630.615286933,7.91042885389383,559.876780974551,7.2071429847793,70.2472132210145,45.8893010926932,79.4130794458121,107.350207732171,296.773942034647,201.240555672617,42.3101990404568,1.97586255036994,4970.6883268295,2.9069488150326
205.615981412037,205.616675856481,737630.615981412,7.65431315423513,560.895780974551,7.31071689782278,70.3437157003533,45.8893010926932,79.4583845305579,107.627700537926,293.975420633869,200.981488315104,42.7535506029568,2.24720688026684,4979.63491773859,2.92313732931831
205.61667587963,205.617370324074,737630.61667588,7.56172134536141,560.431480974551,7.31303451796008,70.9753983449814,45.8609637432956,78.8790794458121,107.56272212066,294.234097676671,200.380503859145,42.1591607592068,2.15549141634932,4997.81219046586,2.92403464360403
205.617370358796,205.618064803241,737630.617370359,7.49379370031021,562.635214307884,7.22177868271981,72.2313355350641,45.1149534162733,78.2743167339477,107.075189746559,294.725654096904,200.124338056036,42.1591607592068,2.31569450913282,4997.81219046586,2.96858092931831
205.618064826389,205.618759270833,737630.618064826,7.21060496310884,562.619114307884,7.2071429847793,72.4397752044856,44.9691513508688,80.0614862254731,107.074912768142,292.52709378562,200.482835465363,43.3782545092068,2.03174914830808,5005.07090258707,2.95422607217546
205.618759293981,205.619453738426,737630.618759294,7.16997151600987,563.220314307884,7.20230362551157,72.0051520639897,45.1149534162733,79.3142150390325,107.027765286128,292.317405069667,198.707446864327,44.3193224779568,2.03174914830808,5007.18984198101,3.04170607217546
205.619453773148,205.620148217593,737630.619453773,7.16997151600987,562.718780974551,7.11202170331477,72.1672991714277,45.7069775126588,77.3857743610664,106.554765286128,292.317405069667,198.642420957591,43.8607482592068,2.17202646789571,4991.86673592041,3.01194892931831
205.620148240741,205.620842685185,737630.620148241,7.06193363205083,560.809747641217,6.95513657745665,72.1375314028327,45.6900222630891,78.096231988185,106.314599818502,292.040478999628,199.17065929956,44.1181029467068,1.93495430294725,4992.97809955677,3.01721692931831
205.620842719907,205.621537164352,737630.62084272,7.20020257403035,560.153514307884,6.91955511292576,72.1375314028327,46.0619585797845,78.1653760559816,106.911830034329,291.899700789511,199.942524584534,44.2934545092068,1.55310481841117,4993.87317531435,3.0080192150326
205.6215371875,205.622231631944,737630.621537187,7.55748209621465,560.477447641217,6.95513657745665,71.9992884276261,46.8475678741046,77.3857743610664,107.464585430013,291.084253318694,199.058327693342,44.1165357592068,1.42971306583385,4994.17469046586,2.94950607217546
205.622231655093,205.622926099537,737630.622231655,7.79680052624878,558.612947641217,6.92578783603789,71.8447396672955,46.8475678741046,77.3857743610664,106.554765286128,290.645926470445,199.569519403187,43.8549607592068,1.24491925140086,4993.29287228404,2.91925504360403
205.622926134259,205.623620578704,737630.622926134,7.93431690850134,558.385080974551,6.95513657745665,71.7540256177087,46.6733613336571,79.5707997847952,106.314599818502,288.41522608134,197.273198159663,43.6828224779568,0.71964708645241,4994.17469046586,2.94950607217546
205.623620601852,205.624315046296,737630.623620602,7.93431690850134,559.540580974551,7.01268440354361,71.2246272706013,46.5100945522457,79.8528930051342,106.162132192603,290.645926470445,195.66273183842,43.7550810717068,0.418340900885401,4993.29287228404,2.91020167217546
205.624315081019,205.625009525463,737630.624315081,7.84732885389383,559.183147641217,6.99235900308594,71.0686851218409,46.3454095264282,79.5707997847952,105.596711329293,291.084253318694,194.033560853964,43.2474943529568,0,4994.17469046586,2.89062795788974
205.625009548611,205.625703993056,737630.625009549,7.52272407573683,558.849280974551,6.92578783603789,70.9776363615103,46.3454095264282,79.626418428863,104.360254494761,291.513202735037,193.569571216658,43.1668849779568,0.630011003978181,4994.2383268295,2.91020167217546
205.625698229167,205.626392673611,737630.625698229,7.20507458768223,555.425780974551,6.92740797333766,71.9184859482872,46.2023441219531,79.0573167339477,103.574855214185,292.044370050212,194.033560853964,43.1240525560819,0.0779419318132334,4991.2080237992,2.8737348150326
205.626392708393,205.627087152837,737630.626392708,7.25439984365492,555.529214307884,6.94127525022553,71.9869743780393,46.1217709722113,79.8325497847952,103.941180753754,298.366121022974,194.102990905777,43.1165154467069,0.106690385421483,4997.32241773859,2.89062795788974
206.361945636574,206.362640081019,737631.361945637,7.52911476011782,456.201274134729,6.02700118278758,90.7666697666706,46.8432646840626,52.0089419023703,51.7166097302616,228.038782345587,281.956253994499,28.1286578531484,0,6543.92238429665,0.711736781163902
206.36250121519,206.363195659635,737631.362501215,8.6657434290598,429.685340801395,6.27482955807362,83.6935788575796,46.5420908458526,63.0903652074551,59.8927374281033,265.720299855315,300.475658139577,32.3836277750234,0,6224.51291459968,1.72162300973533
206.363201469907,206.363895914352,737631.36320147,9.31043762701202,392.123974134729,6.67081079377156,78.4517110889846,46.2572655446478,80.3164711396584,88.6905036151537,327.646389349479,317.164155548904,46.9617793375234,0.460616922981371,4990.93147520574,10.0437556097353
206.3638959375,206.364590381944,737631.363895937,10.0789000843499,381.721707468062,7.15628379148323,76.0527937336127,45.8739677821693,119.054886393896,191.038259010837,425.067050828078,330.158248813153,103.143000431273,1.5418911497855,4914.35458126635,185.381603609735
206.364590416667,206.365284861111,737631.364590417,11.3037563983431,377.361174134729,7.78145152603701,75.1736160476623,45.9460125325996,148.536911817625,197.607312967672,487.229852384498,339.515295445277,125.792351993773,3.99249733535251,4886.5697327815,187.064969324021
206.365284884259,206.365979328704,737631.365284884,11.677713736227,376.241440801395,8.39110392878301,75.1750664608854,46.2942603811366,160.437115207455,200.116471241053,528.784210361152,344.673741041132,139.284898868773,5.69398599514632,4860.01291459968,180.616066466878
206.365979363426,206.36667380787,737631.365979363,11.9044267055103,376.597040801395,8.68857623999582,74.991015221216,46.5755942881934,170.778623682031,198.695428075585,550.359852384498,348.959336896054,149.874211368773,8.44264681988859,4850.58942975119,171.950135038307
206.366673831019,206.367368275463,737631.366673831,12.0930888215513,377.580807468062,8.90401399743289,74.8575383617119,46.8872466117734,171.797089783726,199.028553974866,562.101136431191,351.982238450458,153.915844181273,10.4593478508164,4851.04246005422,164.260266466878
206.367368298611,206.368062743056,737631.367368299,12.0930888215513,379.596740801395,9.23812132008735,74.6995532377449,47.157923031739,168.54344571593,201.474392104362,564.744482734693,358.629181455639,152.619109806273,12.0751664075175,4853.19321762998,153.99259789545
206.368062777778,206.368757222222,737631.368062778,11.1078396747936,380.626174134729,9.23812132008735,74.9865515848524,47.2824617580729,162.408132156608,200.586726636736,556.070202579051,353.556279901235,146.935437931273,12.6031365106102,4857.73526308453,142.913472181164
206.36875724537,206.369451689815,737631.368757245,10.3677338727458,387.087140801395,8.51257097683793,77.8502482790672,47.9422569387958,142.274394868472,192.154611528823,540.130474952591,343.107678864966,133.845734806273,10.8396550673113,4879.75609641786,130.411386466878
206.369451724537,206.370146168981,737631.369451725,9.49561851438404,395.474007468062,7.90099660612854,83.3230747253482,49.2503584878492,72.6791321566076,66.0905251978875,276.448490516794,332.975606326106,44.6616004312734,7.9439736240123,4940.01632369059,5.39080875259247
206.37014619213,206.370840636574,737631.370146192,8.71166322428165,453.067174134729,7.38311605692946,94.5344962129515,50.9245443742519,63.8384033430483,57.5954892266645,247.949618921463,321.845036377919,35.6077559000234,5.50419939720818,6560.07314187241,2.85350440973533
206.370840659722,206.371535104167,737631.37084066,7.60538540858199,467.618307468062,6.78805907752442,99.8869424939433,51.3005133931848,58.3716491057601,54.6912194424918,237.028140322241,313.117730678438,31.3652348062734,3.58792207762055,6610.67768732695,1.71802875259247
206.371535138889,206.372229583333,737631.371535139,7.48520793417926,470.192874134729,6.58690415761596,102.796554064191,51.8207784534258,56.7527541905059,53.1418381475278,233.61133098372,308.238196999681,29.2440902750234,3.24251073741436,6633.79056611483,1.1509153811639
206.372229606481,206.372924050926,737631.372229606,7.32371749049325,469.937607468062,6.55111308210108,102.653603650968,51.3358059921521,55.7421889362686,52.5140395863767,232.562926314459,306.204259175847,28.6245473062734,2.32480661370302,6635.10344490271,0.841023038306759
206.372924085648,206.373618530093,737631.372924086,7.32371749049325,469.663574134729,6.55111308210108,103.304702824522,50.7849712245101,55.7421889362686,51.7802050540026,231.893471061541,305.739751403826,27.8998324625234,1.72875816009477,6639.77541459968,0.459966924021045
206.373618553241,206.374312997685,737631.373618553,7.29948028912806,469.666007468062,6.35042772741001,101.991661502208,50.7081312933569,55.5130804616923,51.128589946089,232.562926314459,304.50954414994,27.4152887125234,0.883993211641166,6642.13412672089,0.164033324021045
206.374313020833,206.375007465278,737631.374313021,7.27675878742158,471.077007468062,6.35042772741001,101.192124312125,51.0263240644412,56.073608427794,50.5792913849379,231.947673396171,305.904310989318,26.8898973062734,1.3288148611257,6640.65761156938,0.0442145240210447
206.3750075,206.375701944444,737631.3750075,7.27675878742158,471.272340801395,6.35042772741001,101.991661502208,51.046940243443,56.71928130915,50.4728129676717,232.472537209401,305.657886118852,26.7231293375234,0.857534448754568,6640.09814187241,0
206.375701967593,206.376396412037,737631.375701968,7.5996229512441,471.877840801395,6.31358836814227,101.82452100634,51.3420779370746,57.4582075803364,50.4096690827796,231.212031372825,305.431202181028,26.4194676187734,0.762324139476218,6626.63715702392,0
206.376396446759,206.377090891204,737631.376396447,7.64142841199496,471.349240801395,6.30350438644891,101.537595386505,52.0238232038561,58.1078635125398,50.5264424640746,230.58693409656,304.743844668075,26.1745168375234,0.86908805700199,6620.5500358118,0
206.377090914352,206.377785358796,737631.377090914,7.64142841199496,472.122140801395,6.42564351688369,101.394248279067,52.7505409319111,59.9191321566076,50.993543183499,230.110591684109,304.888818761339,25.9992965250234,1.01117259308446,6612.37276308453,0.080241038306759
206.377785381944,206.378479826389,737631.377785382,7.59079564748984,471.042474134729,6.40704054205532,102.022471419563,52.9182294000695,58.2199287667771,51.2046906655134,230.167206470101,304.234932750976,25.7155426187734,0.957735479682403,6601.86215702392,0.447881666878187
206.378479861111,206.379174305556,737631.378479861,7.59079564748984,469.864574134729,6.33123642306218,102.226091254274,52.6634789697769,57.9662346989805,51.4554892266645,229.758451606288,303.741202181028,25.0905824625234,0.285815892053539,6596.49889944817,0.615637095449616
206.379174328704,206.379868773148,737631.379174329,7.64050895807004,469.083440801395,6.31881903175783,102.022471419563,52.5632948045445,56.5271109701669,51.4361475000458,229.716506080996,304.34436280279,25.1235496500234,0.256857129166938,6592.7697327815,0.809593438306759
206.37986880787,206.380563252315,737631.379868808,7.47321714919632,468.662007468062,6.16007692649468,102.789595386505,52.5632948045445,56.1465660549127,51.4361475000458,229.15039713158,303.741202181028,25.1694629312734,0.108581871434981,6582.14056611483,0.581366409735331
206.380563275463,206.381257719907,737631.380563275,7.37006936762635,468.045940801395,6.16007692649468,102.789595386505,52.0614841332881,56.1056779193195,50.9435971403336,229.716506080996,300.859336896054,24.6912668375234,0.0764746549401348,6580.49738429665,0.310967838306759
206.381257743056,206.3819521875,737631.381257743,7.29409547684137,468.326774134729,6.17648402031618,102.462694560059,51.6629953208956,55.5726482583025,50.5639604496861,231.851875730801,302.182860212116,24.6365945718984,0.132543727105082,6581.30174035726,0.238945781163902
206.381946435185,206.38264087963,737631.381946435,7.2689029853738,468.177490801395,6.11588928347408,101.717801998076,51.334083961171,55.5726482583025,49.6147644065206,232.910591684109,299.292393890873,24.6498355875234,0.490933417826731,6578.54549035725,0.202553324021045
206.564696354093,206.565390798538,737631.564696354,9.18548370209735,290.259505801395,6.08208173198667,64.1465375352656,33.117923031739,99.1301024955906,443.760884910118,420.311408804731,260.689518243204,126.264699650023,31.6865865106102,3407.78647520574,48.887831324021
206.565280868056,206.5659753125,737631.565280868,11.3225929171144,303.426007468062,7.26067990132305,65.6063747253482,39.1378283673672,131.983115207455,592.760759010837,582.586428259984,300.539803217298,168.181312931273,37.6938993972082,3458.32912672089,82.5619121811639
206.565975335648,206.566669780093,737631.565975336,12.7339966713806,310.420674134729,8.26031056493861,66.653468113778,42.0482466117734,146.883064359997,641.414895701485,696.749541100451,335.345502699163,187.002648868773,45.9766963044247,3495.9397327815,110.824666466878
206.566669814815,206.567364259259,737631.566669815,13.4442389921997,316.361474134729,9.00256319651756,66.7508656344392,43.6379695033397,155.748835546438,657.264140305801,794.345377676327,351.887005289836,196.462164493773,52.1766767167958,3510.72950550877,102.523992181164
206.567364282407,206.568058726852,737631.567364282,13.9470751696741,320.546774134729,9.5939268120782,66.670788774935,44.3098352520488,159.725971139658,662.519571960477,826.561681178272,371.935243631805,201.496351993773,56.8814560982391,3525.27621005422,63.3350778954496
206.568058761574,206.568753206019,737631.568058762,13.7727133949301,322.210574134729,9.79238447798209,67.1298135683234,45.0517646840626,163.794979614235,649.917737428103,869.070902968156,381.28747161108,205.029687931273,61.0508499126721,3536.19780096331,55.6264264668782
206.568753229167,206.569447673611,737631.568753229,13.3817884802543,324.640607468062,9.91637715532763,67.2407292708028,45.750601172875,163.90101351254,603.986946061197,913.186194796949,384.637160730251,208.101023868773,64.3277932116412,3540.51427823604,45.3631098954496
206.569447696759,206.570142141204,737631.569447697,13.3817884802543,324.017240801395,9.93940232695234,68.1139862955962,46.4104996238216,163.021954190506,547.295651097168,942.968490516794,385.197627051495,209.313812931273,68.7703416652494,3537.77287672089,34.1399476097353
206.570142175926,206.57083662037,737631.570142176,13.2474676611417,326.252674134729,9.93940232695234,68.1139862955962,47.0403223432709,163.212555885421,522.575399298607,965.454677287222,384.33747161108,211.149703556273,72.3137241394762,3531.67787672089,30.5578710383068
206.570836643519,206.571531087963,737631.570836644,13.2474676611417,327.253440801395,10.1468302445725,68.4279953865053,47.2106166634085,160.992386393896,502.168492823787,973.265844602397,382.156901662893,210.957539493773,74.6712457889608,3532.84492217544,27.3258784668782
206.571531122685,206.57222556713,737631.571531123,13.4662697089233,328.833240801395,10.2411483223757,69.2110871220425,47.7494342193466,160.677928766777,493.190183471269,961.928723979829,381.859492336468,209.784500431273,75.8926725930845,3552.20011156938,25.427613324021
206.572225590278,206.572920034722,737631.57222559,14.0296690263294,330.373640801395,10.292218116426,70.2793408410507,48.4410693312227,160.379293173557,488.94471584537,941.195377676327,382.054829124033,206.534781681273,76.9365622838061,3612.0000358118,24.5951064668782
206.57292005787,206.573614502315,737631.572920058,13.8790888215513,335.709840801395,10.2702492377075,70.7470036509681,49.0298111556633,158.972344021014,472.829320161916,906.753899077105,382.384829124033,203.404344181273,78.3543633147339,3761.09056611483,23.4637001811639
206.573614537037,206.574308981481,737631.573614537,14.0296690263294,337.318140801395,10.1416860798128,72.7256714195631,49.9250951487786,157.35571690237,455.556370521629,883.55833487477,384.741772129215,201.961937931273,78.564888057002,3798.42806611483,22.4695750383068
206.57430900463,206.575003449074,737631.574309005,14.1927509375922,339.152974134729,10.0758670866777,74.8206970393978,50.5182035825135,157.763360970167,453.823996420909,866.723276509012,384.704570056676,202.493633243773,79.2493076446309,3825.19814187241,22.3210761811639
206.575003483796,206.575697928241,737631.575003484,13.8484847259881,342.103674134729,10.1307446610485,75.1252482790672,50.5731605532536,157.763360970167,452.977125917312,846.026622812514,387.005295445277,206.916156681273,81.078906613703,3827.74208126635,22.1148081811639
206.575697951389,206.576392395833,737631.575697951,14.0452833608004,345.044140801395,10.1307446610485,75.2153953865053,51.0633326702932,157.795827071862,451.785471241053,828.104988571268,387.661461248386,205.555406681273,82.4338798095793,3831.90079338756,22.428417324021
206.576392418981,206.577086863426,737631.576392419,14.1460819956127,346.234140801395,10.1221130821011,75.6116193534474,51.1084531522209,158.560369444743,447.181190665513,818.143198688,384.853948295018,204.568234806273,84.5548045518474,3825.36405096331,22.4207356097353
206.577086898148,206.577781342593,737631.577086898,13.7875461594352,346.661874134729,10.162675553497,75.7996053038606,51.1425202778664,157.540166054913,410.059320161916,818.101292073214,383.833222906417,200.360070743773,86.2422457889608,3816.20458126635,22.0084236097353
206.577781365741,206.578475810185,737631.577781366,13.5990069102885,346.136174134729,10.20595175487,75.5302499319598,50.9741966978319,157.540166054913,385.343205054003,818.143198688,385.902860212116,197.656047306273,86.9942664075174,3791.62049035725,21.7981750383068
206.578475844907,206.579170289352,737631.578475845,13.6940546918584,344.821207468062,10.2902837914832,74.2954664608854,51.183675183202,157.540166054913,373.448456852564,839.733081956482,387.50472549709,197.465242618773,88.7713488817443,3761.55079338756,21.2826196097353
