BlobID,Description,Compound Name,Library RI,LRI I,Library Match Factor,Volume,Group Name,Inclusion,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Library Name,Library Formula,Library ID,Library Molecular Weight,Characteristic Ions,Characteristic Ions Response
655,,"blob438_g48_Decane, 2,5,9-trimethyl-",1216,1215.909091,841,137991,,FALSE,0,31.50003291,0.829999892,10849,caice_voc_g48,C13H28,327,184,,
656,,"blob215_g48_Nonane, 3,7-dimethyl-",,,813,243476,,FALSE,0,50.25003047,1.139999852,10545,caice_voc_g48,C11H24,137,156,,
659,,blob229_g48_1-Iodo-2-methylundecane,,1796.292092,800,108824,,FALSE,0,39.91669848,0.959999875,10695,caice_voc_g48,C12H25I,138,296,,
664,,blob304_g48_Methyl glyoxal,916,916.3636364,831,375278,,FALSE,0,19.00003453,3.30999957,10151,caice_voc_g48,C3H4O2,119,72,,
665,,"blob480_g48_Sulfurous acid, butyl 2-ethylhexyl ester",,1715.151515,716,626185,,FALSE,0,47.66669747,2.259999706,10325,caice_voc_g48,C12H26O3S,134,250,,
668,,blob334_g48_Benzyl 2-chloroethyl sulfone,1070,1070,850,370140,,FALSE,0,25.75003365,1.159999849,9976,caice_voc_g48,C9H11ClO2S,154,218,,
669,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,1611.109534,803,155665,,FALSE,0,40.7500317,0.929999879,10179,caice_voc_g48,C21H44,208,296,,
672,,"blob480_g48_Sulfurous acid, butyl 2-ethylhexyl ester",,1715.151515,745,131801,,FALSE,0,47.66669747,2.3099997,9883,caice_voc_g48,C12H26O3S,134,250,,
677,,"blob259_g48_9-Octadecene, (E)-",,1757.575758,736,460638,,FALSE,0,48.83336399,1.199999844,9851,caice_voc_g48,C18H36,247,252,,
678,,"blob283_g48_Cyclopropane, 1-heptyl-2-methyl-",1532,1529.72973,748,168752,,FALSE,0,42.16669819,1.099999857,10145,caice_voc_g48,C11H22,135,154,,
679,,"blob258_g48_Acetophenone, 3'-fluoro-4'-methoxy-",1620,1620,807,333649,,FALSE,0,44.91669783,3.91999949,9967,caice_voc_g48,C9H9FO2,132,168,,
681,,blob287_g48_o-Xylene,887,886.6666667,842,189640,,FALSE,0,17.58336805,2.499999675,9730,caice_voc_g48,C8H10,162,106,,
682,,blob323_g48_Butanimidamide,944,943.6363636,862,170160,,FALSE,0,20.25003437,2.369999692,9564,caice_voc_g48,C4H10N2,228,86,,
684,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,,725,524283,,FALSE,0,51.08336369,0.429999944,9621,caice_voc_g48,C21H44,208,296,,
685,,blob229_g48_1-Iodo-2-methylundecane,,1712.121212,748,87203,,FALSE,0,47.58336415,2.329999697,9367,caice_voc_g48,C12H25I,138,296,,
686,,"blob303_g48_Cyclopropane, 1-butyl-2-pentyl-, cis-",1293,1293.181818,836,151535,,FALSE,0,34.33336587,1.029999866,9471,caice_voc_g48,C12H24,271,168,,
694,,blob413_g48_6-methyl-5-hepten-2-one_CAICE_vocstand_incomplete,1042,1042,808,226999,,FALSE,0,24.58336714,2.969999614,9393,caice_voc_g48,-,11,0,,
695,,"blob422_g48_Cyclopentane, 1-hexyl-3-methyl-",1643,1642.857143,730,313608,,FALSE,0,45.58336441,1.259999836,9887,caice_voc_g48,C12H24,278,168,,
699,,"blob465_g48_Oxalic acid, allyl hexadecyl ester",1733,1742.424242,762,364501,,FALSE,0,48.41669737,1.209999843,9202,caice_voc_g48,C21H38O4,269,354,,
700,,"blob179_g48_Decane, 2,5,9-trimethyl-",1117,1117.021277,849,207106,,FALSE,0,27.66670007,0.789999897,9442,caice_voc_g48,C13H28,61,184,,
702,,"blob480_g48_Sulfurous acid, butyl 2-ethylhexyl ester",,1682.857143,742,487299,,FALSE,0,46.75003092,3.349999565,9302,caice_voc_g48,C12H26O3S,134,250,,
704,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,1608.571429,784,447003,,FALSE,0,44.58336454,1.009999869,9090,caice_voc_g48,C21H44,208,296,,
707,,"blob417_g48_Cyclobutene, 2-propenylidene-",1291,1290.909091,864,145130,,FALSE,0,34.25003255,2.179999717,9198,caice_voc_g48,C7H8,313,92,,
711,,"blob495_g48_1,4-Dioxane, 2,5-dimethyl-",863,861.6666667,829,412381,,FALSE,0,16.33336821,2.76999964,9118,caice_voc_g48,C6H12O2,253,116,,
714,,"blob241_g48_Hexadecen-1-ol, trans-9-",1250,1250,840,142203,,FALSE,0,32.75003274,1.089999858,9517,caice_voc_g48,C16H32O,195,240,,
716,,"blob529_g48_1-Penten-1-one, 2-methyl-",1100,1100,851,776656,,FALSE,0,27.00003349,3.119999594,9010,caice_voc_g48,C6H10O,171,98,,
720,,"blob166_g48_Decane, 2,5,9-trimethyl-",1080,1072,773,139592,,FALSE,0,25.83336698,0.799999896,9014,caice_voc_g48,C13H28,70,184,,
726,,blob221_g48_2-Decen-1-ol,1464,1450.001597,748,256830,,FALSE,0,38.08336538,1.289999832,9055,caice_voc_g48,C10H20O,125,156,,
729,,"blob255_g48_Undecane, 2-methyl-",1166,1161.702128,809,78209,,FALSE,0,29.41669984,0.829999892,9096,caice_voc_g48,C12H26,250,170,,
731,,blob199_g48_3-Amino-5-t-butylisoxazole,1282,1281.818182,856,181271,,FALSE,0,33.91669926,2.499999675,8955,caice_voc_g48,C7H12N2O,117,140,,
735,,"blob326_g48_Dodecane, 2-methyl-",1266,1265.909091,873,228093,,FALSE,0,33.333366,0.869999887,8944,caice_voc_g48,C13H28,188,184,,
738,,"blob377_g48_3,5-Dibutoxy-1,1,1,7,7,7-hexamethyl-3,5-bis(trimethylsiloxy)tetrasiloxane",1257,1259.090909,850,97874,,FALSE,0,33.08336603,0.679999912,9097,caice_voc_g48,C20H54O7Si6,297,574,,
739,,blob150_g48_1-Octene,,1052,732,145333,,FALSE,0,25.00003375,0.929999879,8967,caice_voc_g48,C8H16,84,112,,
742,,blob173_g48_tert-Butyl glycidyl ether,1044,1044,867,204643,,FALSE,0,24.66670046,0.869999887,8852,caice_voc_g48,C7H14O2,108,130,,
744,,"blob465_g48_Oxalic acid, allyl hexadecyl ester",1733,1748.484848,762,188174,,FALSE,0,48.58336402,1.209999843,8542,caice_voc_g48,C21H38O4,269,354,,
770,,"blob465_g48_Oxalic acid, allyl hexadecyl ester",1733,1736.363636,759,240039,,FALSE,0,48.25003073,1.199999844,8307,caice_voc_g48,C21H38O4,269,354,,
772,,"blob184_g48_Cyclotetrasiloxane, octamethyl-",991,990.9090909,716,94635,,FALSE,0,22.41670075,0.929999879,8155,caice_voc_g48,C8H24O4Si4,83,296,,
784,,blob463_g48_4-Trifluoroacetoxypentadecane,1785,1772.727273,706,235710,,FALSE,0,49.2500306,1.219999841,7789,caice_voc_g48,C17H31F3O2,317,324,,
795,,"blob453_g48_Oxetane, 2,4-dimethyl-, trans-",833,833.3333333,803,255928,,FALSE,0,14.91670173,2.549999669,7928,caice_voc_g48,C5H10O,202,86,,
798,,"blob34_g48_Hexasiloxane, tetradecamethyl-",1400,1400,811,104911,,FALSE,0,38.00003206,0.599999922,7924,caice_voc_g48,C14H42O5Si6,48,458,,
806,,"blob163_g48_Cyclopentane, 1-hexyl-3-methyl-",,1962.956393,767,110901,,FALSE,0,39.16669858,1.159999849,7853,caice_voc_g48,C12H24,86,168,,
809,,"blob138_g48_2,4(1H,3H)-Pyrimidinedione, 3,6-dimethyl-",1295,1295.454545,889,313708,,FALSE,0,34.41669919,4.409999427,7633,caice_voc_g48,C6H8N2O2,35,140,,
810,,"blob347_g48_4-Nonene, 2-methyl-",1020,1010,855,142621,,FALSE,0,23.25003398,0.939999878,8225,caice_voc_g48,C10H20,300,140,,
814,,"blob445_g48_Heptadecane, 2,6-dimethyl-",1680,1671.428571,716,152729,,FALSE,0,46.41669763,1.069999861,7676,caice_voc_g48,C19H40,184,268,,
817,,"blob144_g48_Heptadecane, 2,6-dimethyl-",1745,1754.545455,742,168971,,FALSE,0,48.75003066,0.929999879,7635,caice_voc_g48,C19H40,62,268,,
833,,"blob138_g48_2,4(1H,3H)-Pyrimidinedione, 3,6-dimethyl-",1295,1295.454545,900,355777,,FALSE,0,34.41669919,4.389999429,7461,caice_voc_g48,C6H8N2O2,35,140,,
837,,"blob307_g48_Benzene, 1,2,3-trimethyl-",1024,1024,839,187177,,FALSE,0,23.83336724,2.629999658,7511,caice_voc_g48,C9H12,165,120,,
843,,"blob226_g48_Heptadecane, 2,6-dimethyl-",1649,1650.007983,828,215435,,FALSE,0,38.41669867,0.899999883,7596,caice_voc_g48,C19H40,97,268,,
846,,blob229_g48_1-Iodo-2-methylundecane,,1775.757576,707,112095,,FALSE,0,49.33336392,1.009999869,7660,caice_voc_g48,C12H25I,138,296,,
848,,blob229_g48_1-Iodo-2-methylundecane,,1680,774,428516,,FALSE,0,46.6666976,3.449999552,7317,caice_voc_g48,C12H25I,138,296,,
859,,"blob347_g48_4-Nonene, 2-methyl-",1020,1020,852,146473,,FALSE,0,23.66670059,0.959999875,7399,caice_voc_g48,C10H20,300,140,,
868,,"blob450_g48_1,3-Dioxolane, 4-methyl-2-pentyl-",812,821.6666667,843,172942,,FALSE,0,14.33336847,2.239999709,7169,caice_voc_g48,C9H18O2,260,158,,
871,,"blob185_g48_1H-Tetrazole, 1-methyl-",852,851.6666667,887,352565,,FALSE,0,15.83336828,4.409999427,7208,caice_voc_g48,C2H4N4,64,84,,
873,,"blob420_g48_Octane, 2,3,7-trimethyl-",1255,1254.545455,850,143426,,FALSE,0,32.91669939,0.859999888,7243,caice_voc_g48,C11H24,320,156,,
876,,"blob208_g48_Cyclobutene, 2-propenylidene-",,,700,142178,,FALSE,0,12.83336867,2.259999706,7044,caice_voc_g48,C7H8,77,92,,
882,,"blob321_g48_Sulfurous acid, butyl 2-ethylhexyl ester",1660,1660,731,191173,,FALSE,0,46.08336434,1.129999853,7335,caice_voc_g48,C12H26O3S,209,250,,
890,,"blob490_g48_Benzene, (1-nitropropyl)-",1694,1694.285714,735,230729,,FALSE,0,47.08336421,1.909999752,7065,caice_voc_g48,C9H11NO2,264,165,,
893,,blob378_g48_Dodecanal,,1742.424242,701,458484,,FALSE,0,48.41669737,1.509999804,7048,caice_voc_g48,C12H24O,163,184,,
900,,"blob402_g48_1,2,5-Oxadiazol-3-amine, 4-(phenylmethoxy)-",1671,1671.428571,769,135740,,FALSE,0,46.41669763,1.859999758,6867,caice_voc_g48,C9H9N3O2,251,191,,
904,,"blob487_g48_Hydroxylamine, O-decyl-",,1715.151515,726,383367,,FALSE,0,47.66669747,2.089999728,6924,caice_voc_g48,C10H23NO,87,173,,
909,,"blob268_g48_3,5-Di-tert-butylbenzoic acid",,,740,223019,,FALSE,0,52.83336347,1.349999825,6790,caice_voc_g48,C15H22O2,95,234,,
912,,"blob389_g48_Decane, 6-ethyl-2-methyl-",1273,1272.727273,837,127762,,FALSE,0,33.58336597,0.889999884,7071,caice_voc_g48,C13H28,261,184,,
914,,blob463_g48_4-Trifluoroacetoxypentadecane,1785,1784.848485,734,236497,,FALSE,0,49.58336389,1.249999838,6879,caice_voc_g48,C17H31F3O2,317,324,,
917,,"blob268_g48_3,5-Di-tert-butylbenzoic acid",,,771,60472,,FALSE,0,52.83336347,1.30999983,6589,caice_voc_g48,C15H22O2,95,234,,
918,,blob474_g48_1-Octadecanesulphonyl chloride,1709,1709.090909,708,199225,,FALSE,0,47.50003083,1.779999769,6704,caice_voc_g48,C18H37ClO2S,223,352,,
919,,"blob268_g48_3,5-Di-tert-butylbenzoic acid",,,759,68546,,FALSE,0,52.83336347,1.269999835,6715,caice_voc_g48,C15H22O2,95,234,,
923,,blob316_g48_n-Nonylcyclohexane,1562,1562.162162,796,154861,,FALSE,0,43.16669806,1.269999835,6637,caice_voc_g48,C15H30,187,210,,
931,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,1712.121212,770,117395,,FALSE,0,47.58336415,0.889999884,6875,caice_voc_g48,C21H44,208,296,,
932,,"blob436_g48_2,3-Pentanedione, 4-methyl-",,,876,190717,,FALSE,0,12.5833687,2.76999964,6525,caice_voc_g48,C6H10O2,185,114,,
936,,"blob291_g48_Decane, 2,2,5-trimethyl-",929,929.0909091,886,68094,,FALSE,0,19.58336779,0.669999913,6564,caice_voc_g48,C13H28,277,184,,
937,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,1814.810347,843,74365,,FALSE,0,39.83336516,0.899999883,6673,caice_voc_g48,C21H44,208,296,,
943,,"blob465_g48_Oxalic acid, allyl hexadecyl ester",1733,1724.242424,724,199095,,FALSE,0,47.91669744,1.179999847,6583,caice_voc_g48,C21H38O4,269,354,,
947,,blob374_g48_4-Trifluoroacetoxyhexadecane,1623,1611.109534,768,202420,,FALSE,0,40.7500317,1.029999866,6428,caice_voc_g48,C18H33F3O2,210,338,,
955,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,1793.939394,704,105711,,FALSE,0,49.83336386,0.429999944,6583,caice_voc_g48,C21H44,208,296,,
956,,"blob268_g48_3,5-Di-tert-butylbenzoic acid",,,780,252922,,FALSE,0,52.83336347,1.199999844,6328,caice_voc_g48,C15H22O2,95,234,,
961,,"blob631_g48_Oxalic acid, cyclohexyl tetradecyl ester",,1621.954241,767,127311,,FALSE,0,36.41669893,1.169999848,6333,caice_voc_g48,C22H40O4,362,368,,
966,,"blob650_g48_Benzene, (1-methylundecyl)-",,,747,250825,,FALSE,0,51.08336369,2.089999728,6266,caice_voc_g48,C18H30,263,246,,
970,,"blob563_g48_1,2,5-Oxadiazol-3-amine, 4-(phenylmethoxy)-",1773,1772.727273,721,242932,,FALSE,0,49.2500306,1.859999758,6318,caice_voc_g48,C9H9N3O2,270,191,,
973,,"blob259_g48_9-Octadecene, (E)-",,1733.333333,715,68426,,FALSE,0,48.16669741,2.669999653,6034,caice_voc_g48,C18H36,247,252,,
979,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,1373.171418,790,59782,,FALSE,0,35.00003245,0.859999888,6337,caice_voc_g48,C21H44,208,296,,
980,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,1591.891892,796,183433,,FALSE,0,44.0833646,0.979999873,6417,caice_voc_g48,C21H44,208,296,,
982,,"blob817_g48_4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",833,833.3333333,869,66675,,FALSE,0,14.91670173,1.07999986,5891,caice_voc_g48,C28H46O2,369,414,,
990,,"blob401_g48_Hexane, 1-chloro-5-methyl-",1194,1193.617021,832,119395,,FALSE,0,30.66669968,1.619999789,6175,caice_voc_g48,C7H15Cl,231,134,,
992,,"blob222_g48_Octane, 2,3,7-trimethyl-",1109,1108.510638,871,85345,,FALSE,0,27.33336678,0.789999897,6119,caice_voc_g48,C11H24,141,156,,
998,,"blob456_g48_Phosphonic acid, (p-hydroxyphenyl)-",1140,1140.425532,785,102127,,FALSE,0,28.58336662,0.419999945,5832,caice_voc_g48,C6H7O4P,150,174,,
1000,,"blob817_g48_4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",833,833.3333333,857,70024,,FALSE,0,14.91670173,0.939999878,5876,caice_voc_g48,C28H46O2,369,414,,
1009,,"blob615_g48_Acetic acid, [(1,1-dimethylethyl)thio]-",975,974.5454545,727,93903,,FALSE,0,21.66670085,1.499999805,5906,caice_voc_g48,C6H12O2S,379,148,,
1017,,"blob456_g48_Phosphonic acid, (p-hydroxyphenyl)-",1140,1140.425532,835,51119,,FALSE,0,28.58336662,0.619999919,5794,caice_voc_g48,C6H7O4P,150,174,,
1019,,"blob476_g48_3-Decen-2-ol, (E)-",1040,1040,859,103088,,FALSE,0,24.50003382,1.269999835,5707,caice_voc_g48,C10H20O,191,156,,
1020,,blob84_g48_Styrene_CAICE_vocstand_incomplete,925,923.6363636,897,131868,,FALSE,0,19.33336782,4.839999371,5685,caice_voc_g48,-,2,0,,
1028,,blob318_g48_1-Hexadecanol,,,733,116276,,FALSE,0,52.08336356,1.399999818,5799,caice_voc_g48,C16H34O,172,242,,
1029,,"blob485_g48_3(2H)-Furanone, dihydro-2,2-dimethyl-5-phenyl-",925,925.4545455,841,97549,,FALSE,0,19.41670114,0.699999909,5656,caice_voc_g48,C12H14O2,289,190,,
1032,,"blob259_g48_9-Octadecene, (E)-",,1733.333333,740,68220,,FALSE,0,48.16669741,2.699999649,5825,caice_voc_g48,C18H36,247,252,,
1045,,"blob148_g48_Cyclopropane, 1-methyl-2-octyl-",1220,1234.090909,826,69357,,FALSE,0,32.16669949,1.069999861,5624,caice_voc_g48,C12H24,94,168,,
1048,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,1814.810347,735,154614,,FALSE,0,39.83336516,1.049999864,5506,caice_voc_g48,C21H44,208,296,,
1049,,"blob393_g48_Azetidine, 3-methyl-3-phenyl-",1014,1014,852,129530,,FALSE,0,23.41670062,3.419999555,5637,caice_voc_g48,C10H13N,189,147,,
1052,,blob150_g48_1-Octene,,1146.808511,710,132528,,FALSE,0,28.83336659,0.949999877,5539,caice_voc_g48,C8H16,84,112,,
1053,,"blob302_g48_Pentanal, 2,4-dimethyl-",1250,1250,830,127551,,FALSE,0,32.75003274,2.239999709,5576,caice_voc_g48,C7H14O,207,114,,
1054,,"blob259_g48_9-Octadecene, (E)-",,1555.554767,726,114699,,FALSE,0,41.00003167,1.109999856,5352,caice_voc_g48,C18H36,247,252,,
1079,,"blob131_g48_3-Eicosene, (E)-",1697,1691.428571,700,167203,,FALSE,0,47.00003089,1.189999845,5331,caice_voc_g48,C20H40,58,280,,
1085,,"blob456_g48_Phosphonic acid, (p-hydroxyphenyl)-",1140,1140.425532,840,95623,,FALSE,0,28.58336662,0.30999996,5150,caice_voc_g48,C6H7O4P,150,174,,
1086,,blob229_g48_1-Iodo-2-methylundecane,,1562.162162,765,91057,,FALSE,0,43.16669806,0.899999883,5449,caice_voc_g48,C12H25I,138,296,,
1098,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,1677.142857,725,297966,,FALSE,0,46.58336428,3.599999532,5132,caice_voc_g48,C21H44,208,296,,
1100,,blob88_g48_2-Ethyl-1-hexanol,1088,1076,728,95612,,FALSE,0,26.00003362,0.839999891,5203,caice_voc_g48,C8H18O,39,130,,
1105,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,1750.011176,811,57678,,FALSE,0,38.58336532,0.91999988,5201,caice_voc_g48,C21H44,208,296,,
1111,,"blob565_g48_4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",827,830,855,56157,,FALSE,0,14.75003508,1.139999852,4831,caice_voc_g48,C28H46O2,258,414,,
1120,,"blob259_g48_9-Octadecene, (E)-",,1999.992905,724,102216,,FALSE,0,39.00003193,0.969999874,5124,caice_voc_g48,C18H36,247,252,,
1121,,blob404_g48_2-Decen-1-ol,1223,1222.727273,834,82773,,FALSE,0,31.75003287,2.139999722,4835,caice_voc_g48,C10H20O,272,156,,
1122,,"blob208_g48_Cyclobutene, 2-propenylidene-",,,819,75474,,FALSE,0,12.83336867,3.259999576,5008,caice_voc_g48,C7H8,77,92,,
1126,,"blob570_g48_(1R,2R,4R)-2,7,7-Trimethylbicyclo[2.2.1]heptan-2-ol",1058,1056,793,88056,,FALSE,0,25.1667004,1.639999787,4861,caice_voc_g48,C10H18O,291,154,,
1129,,"blob398_g48_Butane, 1-isocyano-",920,920,885,110066,,FALSE,0,19.16670118,3.869999497,4886,caice_voc_g48,C5H9N,175,83,,
1146,,"blob431_g48_Decane, 2,5,6-trimethyl-",962,961.8181818,846,86060,,FALSE,0,21.08336759,0.879999886,4648,caice_voc_g48,C13H28,265,184,,
1154,,"blob456_g48_Phosphonic acid, (p-hydroxyphenyl)-",1140,1140.425532,832,61322,,FALSE,0,28.58336662,0.199999974,4550,caice_voc_g48,C6H7O4P,150,174,,
1159,,"blob208_g48_Cyclobutene, 2-propenylidene-",,,852,87992,,FALSE,0,12.83336867,3.579999535,4621,caice_voc_g48,C7H8,77,92,,
1169,,"blob205_g48_Octane, 5-ethyl-2-methyl-",1132,1131.914894,849,81938,,FALSE,0,28.25003333,0.839999891,4582,caice_voc_g48,C11H24,107,156,,
1182,,"blob312_g48_Decane, 2,5,6-trimethyl-",1052,1056,760,108990,,FALSE,0,25.1667004,0.889999884,4337,caice_voc_g48,C13H28,197,184,,
1184,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,1944.438137,786,124292,,FALSE,0,39.2500319,0.949999877,4567,caice_voc_g48,C21H44,208,296,,
1186,,"blob426_g48_2-Propenoic acid, 2-methyl-, 2-aminoethyl ester, hydrochloride",1516,1516.216216,731,180600,,FALSE,0,41.75003157,2.949999617,4381,caice_voc_g48,C6H11NO2,198,129,,
1191,,blob364_g48_gamma aminobutyric acid_CAICE_vocstand_incomplete,1072,1072,829,112925,,FALSE,0,25.83336698,4.319999438,4336,caice_voc_g48,-,7,0,,
1194,,blob82_g48_cis-2-Nonene,897,909.0909091,810,67210,,FALSE,0,18.66670124,0.899999883,4567,caice_voc_g48,C9H18,44,126,,
1197,,"blob391_g48_Benzene, 1-ethyl-2-methyl-",989,989.0909091,809,102656,,FALSE,0,22.33336743,2.359999693,4240,caice_voc_g48,C9H12,176,120,,
1200,,"blob515_g48_1-Hexene, 3-methyl-6-phenyl-4-(1-phenylethoxy)-",1631,1631.428571,754,104755,,FALSE,0,45.25003112,2.009999739,4362,caice_voc_g48,C21H26O,326,294,,
1201,,blob364_g48_gamma aminobutyric acid_CAICE_vocstand_incomplete,1072,1072,853,71311,,FALSE,0,25.83336698,4.379999431,4319,caice_voc_g48,-,7,0,,
1202,,"blob420_g48_Octane, 2,3,7-trimethyl-",1255,1247.727273,767,77508,,FALSE,0,32.66669942,0.799999896,4248,caice_voc_g48,C11H24,320,156,,
1209,,blob294_g48_2-Ethylbutyl acrylate,1052,1052,801,157132,,FALSE,0,25.00003375,1.84999976,4206,caice_voc_g48,C9H16O2,168,156,,
1211,,"blob465_g48_Oxalic acid, allyl hexadecyl ester",1733,1736.363636,701,146503,,FALSE,0,48.25003073,1.349999825,4220,caice_voc_g48,C21H38O4,269,354,,
1212,,"blob550_g48_Phenol, 4-chloro-2,6-bis(1,1-dimethylethyl)-",1712,1712.121212,700,190901,,FALSE,0,47.58336415,3.709999518,4393,caice_voc_g48,C14H21ClO,340,240,,
1220,,"blob259_g48_9-Octadecene, (E)-",,1508.108108,771,63032,,FALSE,0,41.50003161,1.149999851,4105,caice_voc_g48,C18H36,247,252,,
1223,,"blob456_g48_Phosphonic acid, (p-hydroxyphenyl)-",1140,1138.297872,846,112287,,FALSE,0,28.5000333,5.099999337,4178,caice_voc_g48,C6H7O4P,150,174,,
1228,,"blob447_g48_Heptane, 2,3,6-trimethyl-",916,916.3636364,868,57948,,FALSE,0,19.00003453,0.709999908,4363,caice_voc_g48,C10H22,354,142,,
1229,,"blob371_g48_Cyclohexane, pentyl-",1145,1144.680851,846,62461,,FALSE,0,28.75003326,1.059999862,4125,caice_voc_g48,C11H22,325,154,,
1235,,"blob210_g48_Oxalic acid, 6-ethyloct-3-yl isohexyl ester",1151,1151.06383,823,79457,,FALSE,0,29.00003323,0.869999887,4101,caice_voc_g48,C18H34O4,88,314,,
1257,,"blob397_g48_2-Undecanethiol, 2-methyl-",1138,1153.191489,754,71916,,FALSE,0,29.08336655,0.949999877,4048,caice_voc_g48,C12H26S,166,202,,
1267,,"blob259_g48_9-Octadecene, (E)-",,1900.015966,733,50238,,FALSE,0,38.83336529,0.969999874,4011,caice_voc_g48,C18H36,247,252,,
1268,,blob229_g48_1-Iodo-2-methylundecane,,1575.675676,730,59020,,FALSE,0,43.58336467,0.899999883,4062,caice_voc_g48,C12H25I,138,296,,
1273,,blob462_g48_1-Nonene,895,895,722,99677,,FALSE,0,18.00003466,1.339999826,3908,caice_voc_g48,C9H18,259,126,,
1282,,blob229_g48_1-Iodo-2-methylundecane,,1850.014369,780,50556,,FALSE,0,38.75003196,0.909999882,3775,caice_voc_g48,C12H25I,138,296,,
1290,,"blob519_g48_Benzene, (1-nitropropyl)-",1592,1591.891892,714,85470,,FALSE,0,44.0833646,1.879999756,3800,caice_voc_g48,C9H11NO2,319,165,,
1303,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,1944.438137,809,75196,,FALSE,0,39.2500319,0.879999886,3897,caice_voc_g48,C21H44,208,296,,
1306,,"blob472_g48_1-Propen-2-ol, formate",843,843.3333333,858,92638,,FALSE,0,15.41670166,2.469999679,3731,caice_voc_g48,C4H6O2,314,86,,
1312,,"blob633_g48_3,4 dihydroxybenzoic acid_CAICE_vocstand_incomplete",865,866.6666667,837,172495,,FALSE,0,16.58336818,1.429999814,3710,caice_voc_g48,-,14,0,,
1322,,"blob513_g48_Oxalic acid, allyl undecyl ester",,1521.621622,764,74415,,FALSE,0,41.91669822,1.549999799,3558,caice_voc_g48,C16H28O4,199,284,,
1323,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,1583.783784,743,65512,,FALSE,0,43.83336464,0.909999882,3832,caice_voc_g48,C21H44,208,296,,
1325,,"blob633_g48_3,4 dihydroxybenzoic acid_CAICE_vocstand_incomplete",865,866.6666667,815,116982,,FALSE,0,16.58336818,1.379999821,3531,caice_voc_g48,-,14,0,,
1339,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,1718.181818,703,88636,,FALSE,0,47.75003079,0.909999882,3508,caice_voc_g48,C21H44,208,296,,
1353,,"blob372_g48_Tetradecane, 1-iodo-",1255,1254.545455,825,65337,,FALSE,0,32.91669939,0.939999878,3567,caice_voc_g48,C14H29I,274,324,,
1370,,"blob580_g48_2(1H)-Naphthalenone, 3,4,4a,5,6,7-hexahydro-1,1,4a-trimethyl-",1227,1225,823,81435,,FALSE,0,31.8333662,1.669999783,3446,caice_voc_g48,C13H20O,359,192,,
1371,,"blob470_g48_4-Hepten-2-one, (E)-",805,805,781,145345,,FALSE,0,13.50003525,4.249999448,3416,caice_voc_g48,C7H12O,178,112,,
1386,,"blob478_g48_2-Butanone, 3,3-dimethyl-1-thiocyanato-",936,936.3636364,864,87572,,FALSE,0,19.91670108,2.119999724,3398,caice_voc_g48,C7H11NOS,301,157,,
1403,,blob364_g48_gamma aminobutyric acid_CAICE_vocstand_incomplete,1072,1070,870,99331,,FALSE,0,25.75003365,4.479999418,3257,caice_voc_g48,-,7,0,,
1412,,"blob286_g48_Tetradecane, 1-iodo-",1220,1220.454545,860,51247,,FALSE,0,31.66669955,0.889999884,3287,caice_voc_g48,C14H29I,192,324,,
1449,,"blob431_g48_Decane, 2,5,6-trimethyl-",962,958.1818182,730,54022,,FALSE,0,20.91670095,0.879999886,3189,caice_voc_g48,C13H28,265,184,,
1454,,blob682_g48_Pentanal,,,839,166353,,FALSE,0,10.41670231,2.519999672,3190,caice_voc_g48,C5H10O,215,86,,
1463,,"blob537_g48_Benzoic acid, 2-(1-oxopropyl)-",870,871.6666667,788,197226,,FALSE,0,16.83336815,3.659999524,3123,caice_voc_g48,C10H10O3,144,178,,
1471,,blob294_g48_2-Ethylbutyl acrylate,1052,1052,751,79033,,FALSE,0,25.00003375,1.559999797,3077,caice_voc_g48,C9H16O2,168,156,,
1517,,blob229_g48_1-Iodo-2-methylundecane,,1222.727273,803,66470,,FALSE,0,31.75003287,0.839999891,3055,caice_voc_g48,C12H25I,138,296,,
1560,,blob318_g48_1-Hexadecanol,,1534.148539,770,77974,,FALSE,0,35.916699,1.019999867,2869,caice_voc_g48,C16H34O,172,242,,
